Продукт,Калорийность,Белки,Жиры,Углеводы
        "Proteins": "29,06 г",
        "Fats": "3,84 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, только мясо, консервированное в бульоне",
        "Calories": "169 кКал",
        "Proteins": "23,68 г",
        "Fats": "6,86 г",
        "Urglevodi": "1,47 г"
    },
    {
        "Title": "Индейка, цыплята",
        "Calories": "134 кКал",
        "Proteins": "22,37 г",
        "Fats": "4,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, белое мясо",
        "Calories": "108 кКал",
        "Proteins": "24,18 г",
        "Fats": "0,49 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, белое мясо с кожей",
        "Calories": "133 кКал",
        "Proteins": "23,09 г",
        "Fats": "3,81 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, белое мясо с кожей, запечённые",
        "Calories": "164 кКал",
        "Proteins": "28,77 г",
        "Fats": "4,58 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, белое мясо, запечённые",
        "Calories": "140 кКал",
        "Proteins": "30,19 г",
        "Fats": "1,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, грудка с кожей",
        "Calories": "125 кКал",
        "Proteins": "23,76 г",
        "Fats": "2,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, грудка с кожей, запечённая",
        "Calories": "153 кКал",
        "Proteins": "29,07 г",
        "Fats": "3,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, запечённые",
        "Calories": "172 кКал",
        "Proteins": "28,26 г",
        "Fats": "5,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, крылышки",
        "Calories": "159 кКал",
        "Proteins": "20,85 г",
        "Fats": "7,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, крылышки, запечённые",
        "Calories": "207 кКал",
        "Proteins": "27,65 г",
        "Fats": "9,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, окорочка, мясо и кожа, приготовленные, жареные на открытом огне",
        "Calories": "170 кКал",
        "Proteins": "28,49 г",
        "Fats": "5,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, окорочка, мясо и кожа, сырые",
        "Calories": "118 кКал",
        "Proteins": "20,13 г",
        "Fats": "3,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, окорочка, только мясо, приготовленное, жареное на открытом огне",
        "Calories": "159 кКал",
        "Proteins": "29,19 г",
        "Fats": "3,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, окорочка, только мясо, сырое",
        "Calories": "108 кКал",
        "Proteins": "20,35 г",
        "Fats": "2,37 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, потроха и шейки",
        "Calories": "133 кКал",
        "Proteins": "22,15 г",
        "Fats": "4,25 г",
        "Urglevodi": "0,05 г"
    },
    {
        "Title": "Индейка, цыплята, потроха и шейки, запечённые",
        "Calories": "171 кКал",
        "Proteins": "28,08 г",
        "Fats": "5,64 г",
        "Urglevodi": "0,04 г"
    },
    {
        "Title": "Индейка, цыплята, спинки",
        "Calories": "151 кКал",
        "Proteins": "19,89 г",
        "Fats": "7,27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, спинки, запечённые",
        "Calories": "204 кКал",
        "Proteins": "26,15 г",
        "Fats": "10,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, темное мясо",
        "Calories": "111 кКал",
        "Proteins": "20,46 г",
        "Fats": "2,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, темное мясо с кожей",
        "Calories": "129 кКал",
        "Proteins": "20,06 г",
        "Fats": "4,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, темное мясо с кожей, запечённые",
        "Calories": "182 кКал",
        "Proteins": "27,69 г",
        "Fats": "7,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, темное мясо, запечённые",
        "Calories": "162 кКал",
        "Proteins": "28,84 г",
        "Fats": "4,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, только кожа",
        "Calories": "283 кКал",
        "Proteins": "16,6 г",
        "Fats": "23,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, только кожа, запечённая",
        "Calories": "299 кКал",
        "Proteins": "20,94 г",
        "Fats": "23,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, только мясо",
        "Calories": "110 кКал",
        "Proteins": "22,32 г",
        "Fats": "1,58 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, цыплята, только мясо, запечённое",
        "Calories": "150 кКал",
        "Proteins": "29,56 г",
        "Fats": "2,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, шейки, только мясо",
        "Calories": "125 кКал",
        "Proteins": "16,51 г",
        "Fats": "6,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индейка, шейки, только мясо, вареное на медленном огне",
        "Calories": "162 кКал",
        "Proteins": "22,48 г",
        "Fats": "7,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Индюшата 1 кат.",
        "Calories": "182 кКал",
        "Proteins": "18,5 г",
        "Fats": "11,7 г",
        "Urglevodi": "0,6 г"
    },
    {
        "Title": "Индюшата 2 кат.",
        "Calories": "134 кКал",
        "Proteins": "21,7 г",
        "Fats": "5 г",
        "Urglevodi": "0,6 г"
    },
    {
        "Title": "Канадский гусь, грудка, только мясо",
        "Calories": "133 кКал",
        "Proteins": "24,31 г",
        "Fats": "4,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Котлеты (патти) из мяса индейки, обжаренныев панировке и кляре",
        "Calories": "283 кКал",
        "Proteins": "14 г",
        "Fats": "18 г",
        "Urglevodi": "15,7 г"
    },
    {
        "Title": "Котлеты рубленые, цыплята, по 2-22",
        "Calories": "238 кКал",
        "Proteins": "15,2 г",
        "Fats": "13,6 г",
        "Urglevodi": "13,5 г"
    },
    {
        "Title": "Котлеты, индейка, по 2-22",
        "Calories": "220 кКал",
        "Proteins": "18,6 г",
        "Fats": "12,2 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Котлеты, курица, по 2-20",
        "Calories": "222 кКал",
        "Proteins": "18,2 г",
        "Fats": "10,4 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Куриная грудка (филе)",
        "Calories": "113 кКал",
        "Proteins": "23,6 г",
        "Fats": "1,9 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Куриная грудка для фахито, замороженная",
        "Calories": "135 кКал",
        "Proteins": "18,56 г",
        "Fats": "5,73 г",
        "Urglevodi": "2,23 г"
    },
    {
        "Title": "Куриное филе (грудка), приготовленное в микроволновой печи",
        "Calories": "252 кКал",
        "Proteins": "16,35 г",
        "Fats": "12,89 г",
        "Urglevodi": "17,56 г"
    },
    {
        "Title": "Куриные лапки, вареные",
        "Calories": "215 кКал",
        "Proteins": "19,4 г",
        "Fats": "14,6 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Куриные нагетсы",
        "Calories": "276 кКал",
        "Proteins": "13,89 г",
        "Fats": "18,06 г",
        "Urglevodi": "14,38 г"
    },
    {
        "Title": "Куриные нагетсы, приготовленные",
        "Calories": "296 кКал",
        "Proteins": "15,27 г",
        "Fats": "19,82 г",
        "Urglevodi": "14,09 г"
    },
    {
        "Title": "Куриный окорочок",
        "Calories": "185 кКал",
        "Proteins": "21,3 г",
        "Fats": "11 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Куриный фарш",
        "Calories": "143 кКал",
        "Proteins": "17,44 г",
        "Fats": "8,1 г",
        "Urglevodi": "0,04 г"
    },
    {
        "Title": "Куриный фарш, рубленный, подрумяненый на сковороде",
        "Calories": "189 кКал",
        "Proteins": "23,28 г",
        "Fats": "10,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица 1 кат.",
        "Calories": "238 кКал",
        "Proteins": "18,2 г",
        "Fats": "18,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица 2 кат.",
        "Calories": "159 кКал",
        "Proteins": "21,2 г",
        "Fats": "8,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица бройлерная",
        "Calories": "200 кКал",
        "Proteins": "17,15 г",
        "Fats": "14,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица бройлерная, запечённая",
        "Calories": "259 кКал",
        "Proteins": "22,27 г",
        "Fats": "18,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица бройлерная, только мясо",
        "Calories": "116 кКал",
        "Proteins": "20,04 г",
        "Fats": "3,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица бройлерная, только мясо, запечённая",
        "Calories": "134 кКал",
        "Proteins": "23,3 г",
        "Fats": "3,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица в собственном соку, консервы",
        "Calories": "183 кКал",
        "Proteins": "23,2 г",
        "Fats": "9,9 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Курица жареная, по 2-16",
        "Calories": "272 кКал",
        "Proteins": "23,3 г",
        "Fats": "19,8 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Курица жаренная во фритюре, по 2-20",
        "Calories": "251 кКал",
        "Proteins": "24,5 г",
        "Fats": "11,2 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "Курица отварная, по 2-4",
        "Calories": "244 кКал",
        "Proteins": "22,6 г",
        "Fats": "17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица тушенная с овощами, по 2-14",
        "Calories": "125 кКал",
        "Proteins": "5,5 г",
        "Fats": "7,1 г",
        "Urglevodi": "9,6 г"
    },
    {
        "Title": "Курица-гриль в оригинальной приправке, бройлеры или цыплята, грудка, приправленные, приготовленные на гриле, только мясо",
        "Calories": "137 кКал",
        "Proteins": "28 г",
        "Fats": "2,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица-гриль, бедро, мясо с кожей",
        "Calories": "226 кКал",
        "Proteins": "22,51 г",
        "Fats": "15,08 г",
        "Urglevodi": "0,12 г"
    },
    {
        "Title": "Курица-гриль, бедро, только мясо",
        "Calories": "193 кКал",
        "Proteins": "24,09 г",
        "Fats": "10,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица-гриль, голень с кожей",
        "Calories": "206 кКал",
        "Proteins": "25,65 г",
        "Fats": "11,46 г",
        "Urglevodi": "0,12 г"
    },
    {
        "Title": "Курица-гриль, голень, только мясо",
        "Calories": "172 кКал",
        "Proteins": "27,71 г",
        "Fats": "6,76 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица-гриль, грудка с кожей",
        "Calories": "175 кКал",
        "Proteins": "26,37 г",
        "Fats": "7,67 г",
        "Urglevodi": "0,09 г"
    },
    {
        "Title": "Курица-гриль, грудка, только мясо",
        "Calories": "144 кКал",
        "Proteins": "28,04 г",
        "Fats": "3,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица-гриль, кожа",
        "Calories": "378 кКал",
        "Proteins": "15,19 г",
        "Fats": "35,15 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Курица-гриль, крылышки с кожей",
        "Calories": "257 кКал",
        "Proteins": "23,42 г",
        "Fats": "18,04 г",
        "Urglevodi": "0,6 г"
    },
    {
        "Title": "Курица-гриль, крылышки, только мясо",
        "Calories": "186 кКал",
        "Proteins": "28,34 г",
        "Fats": "7,79 г",
        "Urglevodi": "0,54 г"
    },
    {
        "Title": "Курица-гриль, спинка с кожей",
        "Calories": "251 кКал",
        "Proteins": "20,29 г",
        "Fats": "18,86 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Курица-гриль, спинка, только мясо",
        "Calories": "212 кКал",
        "Proteins": "21,85 г",
        "Fats": "13,87 г",
        "Urglevodi": "0,31 г"
    },
    {
        "Title": "Курица, белое мясо, запечённое",
        "Calories": "153 кКал",
        "Proteins": "27,13 г",
        "Fats": "4,07 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, белое мясо, тушеное",
        "Calories": "213 кКал",
        "Proteins": "33,04 г",
        "Fats": "7,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, запечённая",
        "Calories": "223 кКал",
        "Proteins": "23,97 г",
        "Fats": "13,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, кожа с окорочка, запечённая",
        "Calories": "462 кКал",
        "Proteins": "16,57 г",
        "Fats": "43,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, кожа с окорочка, сырая",
        "Calories": "440 кКал",
        "Proteins": "9,58 г",
        "Fats": "44,23 г",
        "Urglevodi": "0,79 г"
    },
    {
        "Title": "Курица, кожа с окорочка, тушеная",
        "Calories": "443 кКал",
        "Proteins": "14,61 г",
        "Fats": "42,76 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, консервированная, без бульона",
        "Calories": "185 кКал",
        "Proteins": "25,3 г",
        "Fats": "8,1 г",
        "Urglevodi": "0,9 г"
    },
    {
        "Title": "Курица, консервированная, только мясо, в бульоне",
        "Calories": "133 кКал",
        "Proteins": "22,41 г",
        "Fats": "4,69 г",
        "Urglevodi": "0,23 г"
    },
    {
        "Title": "Курица, консервированная, только мясо, в воде",
        "Calories": "129 кКал",
        "Proteins": "22,02 г",
        "Fats": "4,58 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, консервированная, только мясо, сухой продукт",
        "Calories": "162 кКал",
        "Proteins": "27,52 г",
        "Fats": "5,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, крылышки, замороженные, глазированные, с ароматизатором барбекью",
        "Calories": "211 кКал",
        "Proteins": "19,67 г",
        "Fats": "12,67 г",
        "Urglevodi": "2,74 г"
    },
    {
        "Title": "Курица, крылышки, замороженные, глазированные, с ароматизатором барбекью, разогретые в конвекционной печи",
        "Calories": "242 кКал",
        "Proteins": "22,24 г",
        "Fats": "14,87 г",
        "Urglevodi": "2,86 г"
    },
    {
        "Title": "Курица, крылышки, замороженные, глазированные, с ароматизатором барбекью, разогретые в микроволновой печи",
        "Calories": "248 кКал",
        "Proteins": "25,34 г",
        "Fats": "13,9 г",
        "Urglevodi": "2,94 г"
    },
    {
        "Title": "Курица, подготовленная к жарке, мясо, кожа, потроха и шейки, сырые",
        "Calories": "213 кКал",
        "Proteins": "17,09 г",
        "Fats": "15,46 г",
        "Urglevodi": "0,09 г"
    },
    {
        "Title": "Курица, подготовленная к жарке, потроха, сырые",
        "Calories": "127 кКал",
        "Proteins": "18,14 г",
        "Fats": "5,04 г",
        "Urglevodi": "1,14 г"
    },
    {
        "Title": "Курица, подготовленная к жарке, только мясо, сырое",
        "Calories": "111 кКал",
        "Proteins": "20,33 г",
        "Fats": "2,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, подготовленная к тушению, мясо и кожа, сырые",
        "Calories": "258 кКал",
        "Proteins": "17,55 г",
        "Fats": "20,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, подготовленная к тушению, мясо, кожа, потроха и шейки, сырые",
        "Calories": "251 кКал",
        "Proteins": "17,48 г",
        "Fats": "19,52 г",
        "Urglevodi": "0,19 г"
    },
    {
        "Title": "Курица, подготовленная к тушению, потроха, сырые",
        "Calories": "168 кКал",
        "Proteins": "17,89 г",
        "Fats": "9,21 г",
        "Urglevodi": "2,13 г"
    },
    {
        "Title": "Курица, подготовленная к тушению, только мясо, сырое",
        "Calories": "148 кКал",
        "Proteins": "21,26 г",
        "Fats": "6,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, потроха и шейки, запечённые",
        "Calories": "220 кКал",
        "Proteins": "23,96 г",
        "Fats": "13,07 г",
        "Urglevodi": "0,05 г"
    },
    {
        "Title": "Курица, потроха и шейки, тушеные",
        "Calories": "214 кКал",
        "Proteins": "24,88 г",
        "Fats": "11,91 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, потроха, вареные на медленном огне",
        "Calories": "165 кКал",
        "Proteins": "26,77 г",
        "Fats": "5,22 г",
        "Urglevodi": "0,86 г"
    },
    {
        "Title": "Курица, потроха, вареные на медленном огне",
        "Calories": "194 кКал",
        "Proteins": "25,73 г",
        "Fats": "9,3 г",
        "Urglevodi": "0,11 г"
    },
    {
        "Title": "Курица, приготовленная к жарке, белое мясо, только мясо, сырое",
        "Calories": "109 кКал",
        "Proteins": "22,2 г",
        "Fats": "1,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, приготовленная к жарке, темное мясо, только мясо, сырое",
        "Calories": "113 кКал",
        "Proteins": "18,74 г",
        "Fats": "3,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, приготовленная к тушению, белое мясо, только мясо, сырое",
        "Calories": "137 кКал",
        "Proteins": "23,1 г",
        "Fats": "4,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, приготовленная к тушению, темное мясо, только мясо, сырое",
        "Calories": "157 кКал",
        "Proteins": "19,7 г",
        "Fats": "8,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, темное мясо, запечённое",
        "Calories": "178 кКал",
        "Proteins": "23,25 г",
        "Fats": "8,75 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, темное мясо, тушеное",
        "Calories": "258 кКал",
        "Proteins": "28,14 г",
        "Fats": "15,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, только мясо, запечённое",
        "Calories": "167 кКал",
        "Proteins": "25,01 г",
        "Fats": "6,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, только мясо, консервированное в бульоне",
        "Calories": "165 кКал",
        "Proteins": "21,77 г",
        "Fats": "7,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, только мясо, тушеное",
        "Calories": "237 кКал",
        "Proteins": "30,42 г",
        "Fats": "11,89 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, тушеная",
        "Calories": "285 кКал",
        "Proteins": "26,88 г",
        "Fats": "18,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры",
        "Calories": "215 кКал",
        "Proteins": "18,6 г",
        "Fats": "15,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры  2 кат.",
        "Calories": "180 кКал",
        "Proteins": "19,7 г",
        "Fats": "11,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры 1 кат.",
        "Calories": "220 кКал",
        "Proteins": "18,7 г",
        "Fats": "16,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро",
        "Calories": "221 кКал",
        "Proteins": "16,52 г",
        "Fats": "16,61 г",
        "Urglevodi": "0,25 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, запечённое",
        "Calories": "232 кКал",
        "Proteins": "23,26 г",
        "Fats": "14,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, мясо с кожей тушеное",
        "Calories": "229 кКал",
        "Proteins": "22,57 г",
        "Fats": "15,43 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, обжаренные в кляре",
        "Calories": "277 кКал",
        "Proteins": "21,61 г",
        "Fats": "16,53 г",
        "Urglevodi": "8,78 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, обжаренные в панировке",
        "Calories": "262 кКал",
        "Proteins": "26,75 г",
        "Fats": "14,98 г",
        "Urglevodi": "3,08 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, приготовленное на гриле, оригинальной приправке",
        "Calories": "233 кКал",
        "Proteins": "22,93 г",
        "Fats": "15,7 г",
        "Urglevodi": "0,02 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, тёмное мясо, тушеное",
        "Calories": "176 кКал",
        "Proteins": "24,55 г",
        "Fats": "8,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, только мясо",
        "Calories": "121 кКал",
        "Proteins": "19,66 г",
        "Fats": "4,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, только мясо, запечённое",
        "Calories": "179 кКал",
        "Proteins": "24,76 г",
        "Fats": "8,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, только мясо, обжаренное",
        "Calories": "218 кКал",
        "Proteins": "28,18 г",
        "Fats": "10,3 г",
        "Urglevodi": "1,18 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, только мясо, приготовленное на гриле",
        "Calories": "196 кКал",
        "Proteins": "24,06 г",
        "Fats": "11,09 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, только мясо, тушеное",
        "Calories": "195 кКал",
        "Proteins": "25 г",
        "Fats": "9,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, бедро, тушеное",
        "Calories": "232 кКал",
        "Proteins": "23,26 г",
        "Fats": "14,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо",
        "Calories": "114 кКал",
        "Proteins": "23,2 г",
        "Fats": "1,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо с кожей",
        "Calories": "186 кКал",
        "Proteins": "20,27 г",
        "Fats": "11,07 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо с кожей, запечённая",
        "Calories": "222 кКал",
        "Proteins": "29,02 г",
        "Fats": "10,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо с кожей, обжаренные в панировке",
        "Calories": "246 кКал",
        "Proteins": "30,45 г",
        "Fats": "12,09 г",
        "Urglevodi": "1,72 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо с кожей, приготовленные, обжаренные в кляре",
        "Calories": "277 кКал",
        "Proteins": "23,55 г",
        "Fats": "15,44 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо с кожей, тушеные",
        "Calories": "201 кКал",
        "Proteins": "26,14 г",
        "Fats": "9,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо, запечённое",
        "Calories": "173 кКал",
        "Proteins": "30,91 г",
        "Fats": "4,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо, обжаренное",
        "Calories": "192 кКал",
        "Proteins": "32,82 г",
        "Fats": "5,54 г",
        "Urglevodi": "0,42 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, белое мясо, тушеное",
        "Calories": "159 кКал",
        "Proteins": "28,88 г",
        "Fats": "3,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень",
        "Calories": "161 кКал",
        "Proteins": "18,08 г",
        "Fats": "9,2 г",
        "Urglevodi": "0,11 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, запечённая",
        "Calories": "191 кКал",
        "Proteins": "23,35 г",
        "Fats": "10,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, обжаренная в кляре",
        "Calories": "268 кКал",
        "Proteins": "21,95 г",
        "Fats": "15,75 г",
        "Urglevodi": "7,98 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, обжаренная в панировке",
        "Calories": "245 кКал",
        "Proteins": "26,96 г",
        "Fats": "13,72 г",
        "Urglevodi": "1,53 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, приготовленная на гриле",
        "Calories": "215 кКал",
        "Proteins": "26,86 г",
        "Fats": "11,98 г",
        "Urglevodi": "0,02 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, тёмное мясо с кожей, тушеное после предварительной обжаркиое",
        "Calories": "187 кКал",
        "Proteins": "22,72 г",
        "Fats": "10,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, темное мясо, тушеное после предварительной обжаркиое",
        "Calories": "149 кКал",
        "Proteins": "23,93 г",
        "Fats": "5,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, только мясо",
        "Calories": "116 кКал",
        "Proteins": "19,41 г",
        "Fats": "3,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, только мясо, запечённая",
        "Calories": "155 кКал",
        "Proteins": "24,24 г",
        "Fats": "5,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, только мясо, обжаренное",
        "Calories": "195 кКал",
        "Proteins": "28,62 г",
        "Fats": "8,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, только мясо, приготовленное на гриле",
        "Calories": "176 кКал",
        "Proteins": "28,74 г",
        "Fats": "6,81 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, только мясо, тушеное",
        "Calories": "169 кКал",
        "Proteins": "27,5 г",
        "Fats": "5,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, голень, тушеная",
        "Calories": "204 кКал",
        "Proteins": "25,32 г",
        "Fats": "10,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка с кожей",
        "Calories": "172 кКал",
        "Proteins": "20,85 г",
        "Fats": "9,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка с кожей, запечённая",
        "Calories": "197 кКал",
        "Proteins": "29,8 г",
        "Fats": "7,78 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка с кожей, обжаренные в кляре",
        "Calories": "260 кКал",
        "Proteins": "24,84 г",
        "Fats": "13,2 г",
        "Urglevodi": "8,69 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка с кожей, обжаренные в панировке",
        "Calories": "222 кКал",
        "Proteins": "31,84 г",
        "Fats": "8,87 г",
        "Urglevodi": "1,54 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка с кожей, приготовленная на гриле",
        "Calories": "184 кКал",
        "Proteins": "27,48 г",
        "Fats": "8,18 г",
        "Urglevodi": "0,02 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка с кожей, тушеные",
        "Calories": "184 кКал",
        "Proteins": "27,39 г",
        "Fats": "7,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка, только мясо",
        "Calories": "120 кКал",
        "Proteins": "22,5 г",
        "Fats": "2,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка, только мясо, жарено-тушеная",
        "Calories": "157 кКал",
        "Proteins": "32,06 г",
        "Fats": "3,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка, только мясо, запечённая",
