Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Proteins": "19,66 г",
        "Fats": "6,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рыба-меч, приготовленная на жару",
        "Calories": "172 кКал",
        "Proteins": "23,45 г",
        "Fats": "7,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рыба-сабля",
        "Calories": "106 кКал",
        "Proteins": "19,3 г",
        "Fats": "3,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рыбец азово-черноморский холодного копчения",
        "Calories": "222 кКал",
        "Proteins": "28,6 г",
        "Fats": "12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рыбец, азово-черноморский",
        "Calories": "139 кКал",
        "Proteins": "18,2 г",
        "Fats": "7,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рыбец, каспийский",
        "Calories": "98 кКал",
        "Proteins": "19,2 г",
        "Fats": "2,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рыбные полуфабрикаты, замороженные, разогретые",
        "Calories": "277 кКал",
        "Proteins": "11,01 г",
        "Fats": "16,23 г",
        "Urglevodi": "20,16 г"
    },
    {
        "Title": "Ряпушка сибирская, енисейская",
        "Calories": "149 кКал",
        "Proteins": "17 г",
        "Fats": "9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ряпушка сибирская, обская",
        "Calories": "107 кКал",
        "Proteins": "19,2 г",
        "Fats": "3,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сазан",
        "Calories": "97 кКал",
        "Proteins": "18,2 г",
        "Fats": "2,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сазан азовский",
        "Calories": "121 кКал",
        "Proteins": "18,4 г",
        "Fats": "5,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сазан в томатном соусе. Консервы",
        "Calories": "143 кКал",
        "Proteins": "12,4 г",
        "Fats": "8,7 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сайда",
        "Calories": "81 кКал",
        "Proteins": "19,1 г",
        "Fats": "0,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сайда атлантическая, приготовленная на жару",
        "Calories": "118 кКал",
        "Proteins": "24,92 г",
        "Fats": "1,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сайда атлантическая, сырая",
        "Calories": "92 кКал",
        "Proteins": "19,44 г",
        "Fats": "0,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сайра",
        "Calories": "205 кКал",
        "Proteins": "19,5 г",
        "Fats": "14,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сайра бланшированная в масле, консервы",
        "Calories": "283 кКал",
        "Proteins": "18,3 г",
        "Fats": "23,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Салака",
        "Calories": "125 кКал",
        "Proteins": "17 г",
        "Fats": "6,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Салака горячего копчения",
        "Calories": "152 кКал",
        "Proteins": "25,4 г",
        "Fats": "5,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Салат из окуня, по 1-80",
        "Calories": "182 кКал",
        "Proteins": "4,7 г",
        "Fats": "15,7 г",
        "Urglevodi": "5,5 г"
    },
    {
        "Title": "Салат из тунца",
        "Calories": "187 кКал",
        "Proteins": "16,04 г",
        "Fats": "9,26 г",
        "Urglevodi": "9,41 г"
    },
    {
        "Title": "Салилота (бротола)",
        "Calories": "73 кКал",
        "Proteins": "16,5 г",
        "Fats": "0,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сардина атлантическая, консервы в масле",
        "Calories": "208 кКал",
        "Proteins": "24,62 г",
        "Fats": "11,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сардина океаническая",
        "Calories": "166 кКал",
        "Proteins": "19 г",
        "Fats": "10 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сардина тихоокеанская, консервированная в томатном соусе",
        "Calories": "185 кКал",
        "Proteins": "20,86 г",
        "Fats": "10,45 г",
        "Urglevodi": "0,44 г"
    },
    {
        "Title": "Сардины атлантические в масле, консервы",
        "Calories": "249 кКал",
        "Proteins": "17,9 г",
        "Fats": "19,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сардины дальневосточные в масле, консервы",
        "Calories": "272 кКал",
        "Proteins": "17,2 г",
        "Fats": "22,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сардины каспийские в масле, консервы",
        "Calories": "223 кКал",
        "Proteins": "16 г",
        "Fats": "17,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Севрюга",
        "Calories": "160 кКал",
        "Proteins": "16,9 г",
        "Fats": "10,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Севрюга в томатном соусе. Консервы",
        "Calories": "178 кКал",
        "Proteins": "16 г",
        "Fats": "11,4 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Севрюга припущенная, по 1-350",
        "Calories": "173 кКал",
        "Proteins": "18,2 г",
        "Fats": "11,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь атлантическая",
        "Calories": "158 кКал",
        "Proteins": "17,96 г",
        "Fats": "9,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь атлантическая жирная",
        "Calories": "248 кКал",
        "Proteins": "17,7 г",
        "Fats": "19,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь атлантическая нежирная",
        "Calories": "135 кКал",
        "Proteins": "19,1 г",
        "Fats": "6,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь атлантическая нежирная соленая",
        "Calories": "145 кКал",
        "Proteins": "17 г",
        "Fats": "8,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь атлантическая, копченая",
        "Calories": "217 кКал",
        "Proteins": "24,58 г",
        "Fats": "12,37 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь атлантическая, маринованная",
        "Calories": "262 кКал",
        "Proteins": "14,19 г",
        "Fats": "18 г",
        "Urglevodi": "9,64 г"
    },
    {
        "Title": "Сельдь атлантическая, приготовленная на жару",
        "Calories": "203 кКал",
        "Proteins": "23,03 г",
        "Fats": "11,59 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь иваси соленая, специального посола",
        "Calories": "173 кКал",
        "Proteins": "17,5 г",
        "Fats": "11,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь иваси, крупная",
        "Calories": "234 кКал",
        "Proteins": "19,5 г",
        "Fats": "17,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь иваси, мелкая",
        "Calories": "131 кКал",
        "Proteins": "21,5 г",
        "Fats": "5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь рубленая, по 1-98",
        "Calories": "136 кКал",
        "Proteins": "10,3 г",
        "Fats": "9,7 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Сельдь с луком, по 1-98",
        "Calories": "125 кКал",
        "Proteins": "8,3 г",
        "Fats": "8,3 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Сельдь тихоокеанская жирная",
        "Calories": "191 кКал",
        "Proteins": "14 г",
        "Fats": "15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь тихоокеанская жирная соленая",
        "Calories": "224 кКал",
        "Proteins": "17,4 г",
        "Fats": "17,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь тихоокеанская жирная холодного копчения",
        "Calories": "225 кКал",
        "Proteins": "20,3 г",
        "Fats": "16 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь тихоокеанская нежирная",
        "Calories": "135 кКал",
        "Proteins": "18 г",
        "Fats": "7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь тихоокеанская, приготовленная на жару",
        "Calories": "250 кКал",
        "Proteins": "21,01 г",
        "Fats": "17,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь тихоокеанская, сырая",
        "Calories": "195 кКал",
        "Proteins": "16,39 г",
        "Fats": "13,88 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сельдь, тихоокеанская, высушенная на воздухе, упакована в масле, (Аляска)",
        "Calories": "489 кКал",
        "Proteins": "44,5 г",
        "Fats": "34,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Семга соленая",
        "Calories": "202 кКал",
        "Proteins": "22,5 г",
        "Fats": "12,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Семга, наггетсы, готовые к употреблению, не разогретые",
        "Calories": "189 кКал",
        "Proteins": "11,97 г",
        "Fats": "10,43 г",
        "Urglevodi": "11,85 г"
    },
    {
        "Title": "Серебрянка",
        "Calories": "84 кКал",
        "Proteins": "8,3 г",
        "Fats": "5,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сериола",
        "Calories": "103 кКал",
        "Proteins": "22,5 г",
        "Fats": "1,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сериола (желтохвост), приготовленная на жару",
        "Calories": "187 кКал",
        "Proteins": "29,67 г",
        "Fats": "6,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сериолелла",
        "Calories": "160 кКал",
        "Proteins": "19,4 г",
        "Fats": "9,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиг",
        "Calories": "144 кКал",
        "Proteins": "19 г",
        "Fats": "7,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиг в томатном соусе, консервы",
        "Calories": "154 кКал",
        "Proteins": "14,3 г",
        "Fats": "8,3 г",
        "Urglevodi": "5,8 г"
    },
    {
        "Title": "Сиг, байкальский",
        "Calories": "144 кКал",
        "Proteins": "20,2 г",
        "Fats": "7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиг, копченый",
        "Calories": "177 кКал",
        "Proteins": "16,36 г",
        "Fats": "11,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиг, смесь видов, сырая, (Аляска)",
        "Calories": "131 кКал",
        "Proteins": "18,9 г",
        "Fats": "6,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиг, сушеный, (Аляска)",
        "Calories": "371 кКал",
        "Proteins": "62,44 г",
        "Fats": "13,44 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиг, сырой",
        "Calories": "98 кКал",
        "Proteins": "18,99 г",
        "Fats": "1,91 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сиговые, чир, голова, глаза, щековина, мягкие кости, (Аляска)",
        "Calories": "107 кКал",
        "Proteins": "18,6 г",
        "Fats": "3,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скап океанический",
        "Calories": "164 кКал",
        "Proteins": "18,7 г",
        "Fats": "9,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скат-лисица",
        "Calories": "110 кКал",
        "Proteins": "24 г",
        "Fats": "1,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сквама",
        "Calories": "104 кКал",
        "Proteins": "17,3 г",
        "Fats": "3,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия атлантическая",
        "Calories": "191 кКал",
        "Proteins": "18 г",
        "Fats": "13,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия атлантическая в масле, консервы",
        "Calories": "278 кКал",
        "Proteins": "13,1 г",
        "Fats": "25,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия атлантическая в масле. Консервы",
        "Calories": "318 кКал",
        "Proteins": "14,4 г",
        "Fats": "28,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия атлантическая, приготовленная на жару",
        "Calories": "262 кКал",
        "Proteins": "23,85 г",
        "Fats": "17,81 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия атлантическая, сырая",
        "Calories": "205 кКал",
        "Proteins": "18,6 г",
        "Fats": "13,89 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия дальневосточная",
        "Calories": "239 кКал",
        "Proteins": "19,3 г",
        "Fats": "18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия дальневосточная в масле, консервы",
        "Calories": "220 кКал",
        "Proteins": "19,5 г",
        "Fats": "15,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия курильская натуральная. Консервы",
        "Calories": "248 кКал",
        "Proteins": "18,8 г",
        "Fats": "19,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия натуральная. Консервы",
        "Calories": "200 кКал",
        "Proteins": "17,7 г",
        "Fats": "14,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия соленая",
        "Calories": "305 кКал",
        "Proteins": "18,5 г",
        "Fats": "25,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Скумбрия холодного копчения",
        "Calories": "150 кКал",
        "Proteins": "23,4 г",
        "Fats": "6,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Снеток солено-сушеный, полесский",
        "Calories": "264 кКал",
        "Proteins": "46,3 г",
        "Fats": "8,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Снеток солено-сушеный, псковский",
        "Calories": "159 кКал",
        "Proteins": "32 г",
        "Fats": "3,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Снэк, рыба",
        "Calories": "144 кКал",
        "Proteins": "21,8 г",
        "Fats": "6,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Солнечник, рыба",
        "Calories": "95 кКал",
        "Proteins": "18,9 г",
        "Fats": "2,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сом",
        "Calories": "115 кКал",
        "Proteins": "17,2 г",
        "Fats": "5,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сом в томатном соусе. Консервы",
        "Calories": "126 кКал",
        "Proteins": "12,9 г",
        "Fats": "6,3 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Сом припущенный, по 1-346",
        "Calories": "121 кКал",
        "Proteins": "18,2 г",
        "Fats": "5,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сомик канальный, американский, дикий",
        "Calories": "95 кКал",
        "Proteins": "16,38 г",
        "Fats": "2,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сомик канальный, американский, дикий, приготовленный на жару",
        "Calories": "105 кКал",
        "Proteins": "18,47 г",
        "Fats": "2,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сомик канальный, американский, жареный в панировке",
        "Calories": "229 кКал",
        "Proteins": "18,09 г",
        "Fats": "13,33 г",
        "Urglevodi": "7,34 г"
    },
    {
        "Title": "Сомик канальный, американский, разведенный на ферме",
        "Calories": "119 кКал",
        "Proteins": "15,23 г",
        "Fats": "5,94 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сомик канальный, американский, разведенный на ферме, приготовленный на жару",
        "Calories": "144 кКал",
        "Proteins": "18,44 г",
        "Fats": "7,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Спот, приготовленный на жару",
        "Calories": "158 кКал",
        "Proteins": "23,73 г",
        "Fats": "6,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Спот, сырой",
        "Calories": "123 кКал",
        "Proteins": "18,51 г",
        "Fats": "4,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида",
        "Calories": "114 кКал",
        "Proteins": "18,5 г",
        "Fats": "4,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида атлантическая холодного копчения",
        "Calories": "93,6 кКал",
        "Proteins": "17,1 г",
        "Fats": "2,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида в томатном соусе, консервы",
        "Calories": "110 кКал",
        "Proteins": "14,8 г",
        "Fats": "2,3 г",
        "Urglevodi": "7,3 г"
    },
    {
        "Title": "Ставрида жареная, по 1-366",
        "Calories": "190 кКал",
        "Proteins": "20,3 г",
        "Fats": "10,5 г",
        "Urglevodi": "3,7 г"
    },
    {
        "Title": "Ставрида обжаренная, в масле, консервы",
        "Calories": "309 кКал",
        "Proteins": "15,6 г",
        "Fats": "27,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида отварная, по 1-344",
        "Calories": "124 кКал",
        "Proteins": "20 г",
        "Fats": "4,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида припущенная, по 1-358",
        "Calories": "122 кКал",
        "Proteins": "19,6 г",
        "Fats": "4,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида тихоокеанская",
        "Calories": "158 кКал",
        "Proteins": "20,07 г",
        "Fats": "7,89 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида тихоокеанская консервированная, сухой продукт без маринада",
        "Calories": "156 кКал",
        "Proteins": "23,19 г",
        "Fats": "6,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида тихоокеанская, приготовленная на жару",
        "Calories": "201 кКал",
        "Proteins": "25,73 г",
        "Fats": "10,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ставрида, все виды, сырая",
        "Calories": "146 кКал",
        "Proteins": "23,14 г",
        "Fats": "5,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Стерлядь, волжская",
        "Calories": "127 кКал",
        "Proteins": "17,9 г",
        "Fats": "6,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Стерлядь, сибирская",
        "Calories": "320 кКал",
        "Proteins": "10,7 г",
        "Fats": "30,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Судак",
        "Calories": "84 кКал",
        "Proteins": "18,4 г",
        "Fats": "1,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Судак в томатном соусе. Консервы",
        "Calories": "119 кКал",
        "Proteins": "14 г",
        "Fats": "5,3 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Судак отварной, по 1-342",
        "Calories": "96 кКал",
        "Proteins": "20,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Судак припущенный, по 1-346",
        "Calories": "89 кКал",
        "Proteins": "19,6 г",
        "Fats": "1,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Судак фаршированный, по 1-362",
        "Calories": "144 кКал",
        "Proteins": "13,7 г",
        "Fats": "6 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Судак, приготовленный на жару",
        "Calories": "119 кКал",
        "Proteins": "24,54 г",
        "Fats": "1,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Судак, сырой",
        "Calories": "93 кКал",
        "Proteins": "19,14 г",
        "Fats": "1,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Суп, рыбный, по-домашнему, (Аляска)",
        "Calories": "72 кКал",
        "Proteins": "7,4 г",
        "Fats": "2,2 г",
        "Urglevodi": "5,6 г"
    },
    {
        "Title": "Сурими",
        "Calories": "99 кКал",
        "Proteins": "15,18 г",
        "Fats": "0,9 г",
        "Urglevodi": "6,85 г"
    },
    {
        "Title": "Сырок (пелядь), рыба",
        "Calories": "126 кКал",
        "Proteins": "19,1 г",
        "Fats": "5,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Таймень",
        "Calories": "119 кКал",
        "Proteins": "18,9 г",
        "Fats": "4,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Терпуг",
        "Calories": "102 кКал",
        "Proteins": "17,8 г",
        "Fats": "3,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Терпуг зубатый, приготовленный на жару",
        "Calories": "109 кКал",
        "Proteins": "22,64 г",
        "Fats": "1,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Терпуг зубатый, сырой",
        "Calories": "85 кКал",
        "Proteins": "17,66 г",
        "Fats": "1,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Терпуг, зубастый, змеезуб, мясо, сырое, (Аляска)",
        "Calories": "79 кКал",
        "Proteins": "17,9 г",
        "Fats": "0,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Терпужок южный",
        "Calories": "105 кКал",
        "Proteins": "19,5 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тиляпия",
        "Calories": "96 кКал",
        "Proteins": "20,08 г",
        "Fats": "1,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тиляпия, приготовленная на жару",
        "Calories": "128 кКал",
        "Proteins": "26,15 г",
        "Fats": "2,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Трепанг (мясо)",
        "Calories": "34,6 кКал",
        "Proteins": "7,3 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска",
        "Calories": "69 кКал",
        "Proteins": "16 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска атлантическая, консервированная",
        "Calories": "105 кКал",
        "Proteins": "22,76 г",
        "Fats": "0,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска атлантическая, приготовленная на жару",
        "Calories": "105 кКал",
        "Proteins": "22,83 г",
        "Fats": "0,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска атлантическая, сушеная и соленая",
        "Calories": "290 кКал",
        "Proteins": "62,82 г",
        "Fats": "2,37 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска атлантическая, сырая",
        "Calories": "82 кКал",
        "Proteins": "17,81 г",
        "Fats": "0,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска горячего копчения",
        "Calories": "115 кКал",
        "Proteins": "26,7 г",
        "Fats": "1,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска жареная, по 1-366",
        "Calories": "123 кКал",
        "Proteins": "16 г",
        "Fats": "5,1 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Треска запеченная, по 1-374",
        "Calories": "90 кКал",
        "Proteins": "6 г",
        "Fats": "3,7 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Треска копченая в масле. Консервы",
        "Calories": "290 кКал",
        "Proteins": "20,8 г",
        "Fats": "23 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска отварная, по 1-340",
        "Calories": "79 кКал",
        "Proteins": "17,9 г",
        "Fats": "0,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска припущенная, по 1-358",
        "Calories": "75 кКал",
        "Proteins": "17 г",
        "Fats": "0,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска соленая потрошеная без головы",
        "Calories": "98 кКал",
        "Proteins": "23,1 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска тихоокеанская, приготовленная",
        "Calories": "84 кКал",
        "Proteins": "20,42 г",
        "Fats": "0,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска тихоокеанская, приготовленная на жару",
        "Calories": "85 кКал",
        "Proteins": "18,73 г",
        "Fats": "0,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска тихоокеанская, сырая",
        "Calories": "69 кКал",
        "Proteins": "15,27 г",
        "Fats": "0,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Треска тушеная, по 1-362",
        "Calories": "101 кКал",
        "Proteins": "9,7 г",
        "Fats": "5,1 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Трубач, моллюск",
        "Calories": "137 кКал",
        "Proteins": "23,84 г",
        "Fats": "0,4 г",
        "Urglevodi": "7,76 г"
    },
    {
        "Title": "Трубач, моллюск, приготовленный на пару",
        "Calories": "275 кКал",
        "Proteins": "47,68 г",
        "Fats": "0,8 г",
        "Urglevodi": "15,52 г"
    },
    {
        "Title": "Тунец",
        "Calories": "139 кКал",
        "Proteins": "24,4 г",
        "Fats": "4,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец  в масле, консервированный, сухой продукт без маринада",
        "Calories": "198 кКал",
        "Proteins": "29,13 г",
        "Fats": "8,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец белый, консервированный в воде, без соли, сухой продукт без маринада",
        "Calories": "128 кКал",
        "Proteins": "23,62 г",
        "Fats": "2,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец белый, консервированный в воде, сухой продукт без маринада",
        "Calories": "128 кКал",
        "Proteins": "23,62 г",
        "Fats": "2,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец белый, консервированный в масле, без соли, сухой продукт без маринада",
        "Calories": "186 кКал",
        "Proteins": "26,53 г",
        "Fats": "8,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец белый, консервированный в масле, сухой продукт без маринада",
        "Calories": "186 кКал",
        "Proteins": "26,53 г",
        "Fats": "8,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец в масле. Консервы",
        "Calories": "232 кКал",
        "Proteins": "22 г",
        "Fats": "15,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец голубой",
        "Calories": "144 кКал",
        "Proteins": "23,33 г",
        "Fats": "4,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец голубой, приготовленный на жару",
        "Calories": "184 кКал",
        "Proteins": "29,91 г",
        "Fats": "6,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец желтоперый",
        "Calories": "109 кКал",
        "Proteins": "24,4 г",
        "Fats": "0,49 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец желтоперый, приготовленный на жару",
        "Calories": "130 кКал",
        "Proteins": "29,15 г",
        "Fats": "0,59 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец натуральный. Консервы",
        "Calories": "96 кКал",
        "Proteins": "22,5 г",
        "Fats": "0,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец, консервированный в воде, без соли, сухой продукт без маринада",
        "Calories": "116 кКал",
        "Proteins": "25,51 г",
        "Fats": "0,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец, консервированный в воде, сухой продукт без маринада",
        "Calories": "86 кКал",
        "Proteins": "19,44 г",
        "Fats": "0,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тунец, консервированный в масле, без соли, сухой продукт без маринада",
        "Calories": "198 кКал",
        "Proteins": "29,13 г",
        "Fats": "8,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлень, бородатый (Oogruk), мясо,  низкий квадрант, сырое, (Аляска)",
        "Calories": "186 кКал",
        "Proteins": "23,63 г",
        "Fats": "10,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлень, бородатый (Oogruk), мясо, сушеное, (Аляска)",
        "Calories": "351 кКал",
        "Proteins": "82,6 г",
        "Fats": "2,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлень, бородатый (Oogruk), мясо, сушеное, в масле (Аляска)",
        "Calories": "367 кКал",
        "Proteins": "35,31 г",
        "Fats": "25,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлень, бородатый (Oogruk), мясо, сырое, (Аляска)",
        "Calories": "110 кКал",
        "Proteins": "26,7 г",
        "Fats": "0,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлень, бородатый (Oogruk), мясо, частично сушеное, (Аляска)",
        "Calories": "270 кКал",
        "Proteins": "62,38 г",
        "Fats": "2,31 г",
