Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Proteins": "17,32 г",
        "Fats": "24,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина отборной категории, тушка, мясо вместе с жиром, сырая",
        "Calories": "278 кКал",
        "Proteins": "17,48 г",
        "Fats": "22,55 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина отборной категории, часть спины с ребер, тонкий край (ребра 10-12),  мясо постное, жареное",
        "Calories": "205 кКал",
        "Proteins": "28,88 г",
        "Fats": "9,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина отборной категории, часть спины с ребер, тонкий край (ребра 10-12), мясо постное, сырое",
        "Calories": "161 кКал",
        "Proteins": "20,13 г",
        "Fats": "8,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина отварная в собственном соку, консервы",
        "Calories": "214 кКал",
        "Proteins": "15,4 г",
        "Fats": "16,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина отварная, по 1-392",
        "Calories": "254 кКал",
        "Proteins": "25,8 г",
        "Fats": "16,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая категорий, огузок, мясо с жиром убранным до уровня 0\", обжаренная",
        "Calories": "181 кКал",
        "Proteins": "26,57 г",
        "Fats": "7,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  t-bone стейк,  мясо с жиром убранным до уровня 1/8\", жареная",
        "Calories": "281 кКал",
        "Proteins": "25,18 г",
        "Fats": "19,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  t-bone стейк,  мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "215 кКал",
        "Proteins": "20,28 г",
        "Fats": "14,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  t-bone стейк,  постное мясо, жареная",
        "Calories": "177 кКал",
        "Proteins": "26 г",
        "Fats": "7,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  t-bone стейк, мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "230 кКал",
        "Proteins": "24,38 г",
        "Fats": "14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  мякоть нижней части бедра, мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "187 кКал",
        "Proteins": "20,68 г",
        "Fats": "10,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  мякоть нижней части бедра, мясо с жиром убранным до уровня1/8\", сырая обжпренная",
        "Calories": "212 кКал",
        "Proteins": "26,77 г",
        "Fats": "10,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  мякоть нижней части бедра, мясо с жиром убранным до уровня1/8\", тушеная",
        "Calories": "240 кКал",
        "Proteins": "32,67 г",
        "Fats": "11,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  мякоть нижней части бедра, постоное мясо, обжаренная",
        "Calories": "164 кКал",
        "Proteins": "28,45 г",
        "Fats": "4,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  мякоть нижней части бедра, постоное мясо, тушеная",
        "Calories": "205 кКал",
        "Proteins": "34,46 г",
        "Fats": "6,43 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая,  оковалок, постное мясо, сырая",
        "Calories": "127 кКал",
        "Proteins": "22,27 г",
        "Fats": "3,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, бочок,  мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "145 кКал",
        "Proteins": "21,22 г",
        "Fats": "6,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, бочок, мясо с жиром убранным до уровня 0\", жаренная",
        "Calories": "183 кКал",
        "Proteins": "27,78 г",
        "Fats": "7,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, бочок, постное мясо, жареная",
        "Calories": "178 кКал",
        "Proteins": "27,96 г",
        "Fats": "6,48 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, бочок, постное мясо, сырая",
        "Calories": "137 кКал",
        "Proteins": "21,43 г",
        "Fats": "5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, верхняя часть кострца, стейк, мясо с жиром убранным до уровня 0\", обжаренная на гриле",
        "Calories": "160 кКал",
        "Proteins": "29,24 г",
        "Fats": "3,91 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, верхняя часть кострца, стейк, мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "123 кКал",
        "Proteins": "21,96 г",
        "Fats": "3,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, верхняя часть лопатки,  мясо с жиром убранным до уровня 0\", жаренная",
        "Calories": "184 кКал",
        "Proteins": "26,16 г",
        "Fats": "8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, верхняя часть лопатки, мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "200 кКал",
        "Proteins": "25,67 г",
        "Fats": "9,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, верхняя часть лопатки, стейк,  мясо с жиром убранным до уровня 0\", обжаренная на гриле",
        "Calories": "212 кКал",
        "Proteins": "25,29 г",
        "Fats": "11,52 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, верхняя часть лопатки, стейк,  мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "166 кКал",
        "Proteins": "19,38 г",
        "Fats": "9,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "202 кКал",
        "Proteins": "30,93 г",
        "Fats": "7,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, мясо с жиром убранным до уровня 1/8\", жареная",
        "Calories": "262 кКал",
        "Proteins": "26,48 г",
        "Fats": "16,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, мясо с жиром убранным до уровня 1/8\", обжаренная",
        "Calories": "316 кКал",
        "Proteins": "23,9 г",
        "Fats": "23,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "249 кКал",
        "Proteins": "19,37 г",
        "Fats": "18,46 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, постное мясо, жареная",
        "Calories": "194 кКал",
        "Proteins": "29,07 г",
        "Fats": "7,76 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, постное мясо, жареная",
        "Calories": "198 кКал",
        "Proteins": "31,09 г",
        "Fats": "7,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, вырезка, постное мясо, сырая",
        "Calories": "148 кКал",
        "Proteins": "22,06 г",
        "Fats": "5,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей, мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "207 кКал",
        "Proteins": "29,16 г",
        "Fats": "9,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей, мясо с жиром убранным до уровня 1/8\", жареная",
        "Calories": "250 кКал",
        "Proteins": "26,72 г",
        "Fats": "15,11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей, мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "224 кКал",
        "Proteins": "20,59 г",
        "Fats": "15,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей, постное мясо, жареная",
        "Calories": "189 кКал",
        "Proteins": "29,99 г",
        "Fats": "6,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей,постное мясо, жареная",
        "Calories": "170 кКал",
        "Proteins": "29,34 г",
        "Fats": "4,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей,постное мясо, жареная",
        "Calories": "177 кКал",
        "Proteins": "29,44 г",
        "Fats": "5,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей,постное мясо, жареная",
        "Calories": "201 кКал",
        "Proteins": "29,16 г",
        "Fats": "8,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, короткий филей,постное мясо, сырая",
        "Calories": "133 кКал",
        "Proteins": "23,07 г",
        "Fats": "3,88 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, кострец,  мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "201 кКал",
        "Proteins": "26,44 г",
        "Fats": "9,78 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, кострец,  мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "157 кКал",
        "Proteins": "20,64 г",
        "Fats": "7,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, кострец, постное мясо, обжаренная",
        "Calories": "179 кКал",
        "Proteins": "27,17 г",
        "Fats": "6,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, кострец, постное мясо,сырая",
        "Calories": "129 кКал",
        "Proteins": "21,34 г",
        "Fats": "4,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, лопаточная мякоть, мясо с жиром убранным до уровня 0\",тушеная",
        "Calories": "288 кКал",
        "Proteins": "27,17 г",
        "Fats": "19,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, лопаточная мякоть, мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "230 кКал",
        "Proteins": "17,37 г",
        "Fats": "17,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, лопаточная мякоть, мясо с жиром убранным до уровня1/8\", тушеная",
        "Calories": "318 кКал",
        "Proteins": "27,33 г",
        "Fats": "22,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, лопаточная мякоть, постное мясо,тушеная",
        "Calories": "216 кКал",
        "Proteins": "30,68 г",
        "Fats": "9,44 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "162 кКал",
        "Proteins": "29,7 г",
        "Fats": "3,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, мясо с жиром убранным до уровня 0\", тушеная",
        "Calories": "200 кКал",
        "Proteins": "35,62 г",
        "Fats": "5,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, мясо с жиром убранным до уровня 1/8\", жареная",
        "Calories": "201 кКал",
        "Proteins": "30,63 г",
        "Fats": "7,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "164 кКал",
        "Proteins": "22,18 г",
        "Fats": "7,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, мясо с жиром убранным до уровня 1/8\", тушеная",
        "Calories": "225 кКал",
        "Proteins": "34,6 г",
        "Fats": "8,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, постное мясо, жареная",
        "Calories": "158 кКал",
        "Proteins": "29,81 г",
        "Fats": "3,37 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, постное мясо, жареная",
        "Calories": "177 кКал",
        "Proteins": "31,61 г",
        "Fats": "4,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, постное мясо, сырая",
        "Calories": "129 кКал",
        "Proteins": "23,13 г",
        "Fats": "3,37 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части бедра, тушеное мясо, тушеная",
        "Calories": "190 кКал",
        "Proteins": "36,12 г",
        "Fats": "4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части плеча, стейк, мясо с жиром убранным до уровня 0\", обжаренная на гриле",
        "Calories": "176 кКал",
        "Proteins": "26,66 г",
        "Fats": "6,94 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть верхней части плеча, стейк, мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "140 кКал",
        "Proteins": "21,13 г",
        "Fats": "5,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней  внешней части бедра,стейк, мясо с жиром убранным до уровня0\", сырая",
        "Calories": "129 кКал",
        "Proteins": "22,15 г",
        "Fats": "3,83 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней внешней части бедра, стейк,мясо с жиром убранным до уровня0\", обжаренная на гриле",
        "Calories": "166 кКал",
        "Proteins": "28,01 г",
        "Fats": "5,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней части бедра, мясо с жиром убранным до уровня 0\", обжаренная",
        "Calories": "175 кКал",
        "Proteins": "28,08 г",
        "Fats": "6,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней части бедра, мясо с жиром убранным до уровня 0\", тушеная",
        "Calories": "217 кКал",
        "Proteins": "34,39 г",
        "Fats": "7,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней части бедра, постное мясо, обжаренная",
        "Calories": "169 кКал",
        "Proteins": "28,29 г",
        "Fats": "5,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней части бедра, постное мясо, тушеная",
        "Calories": "206 кКал",
        "Proteins": "34,93 г",
        "Fats": "6,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть нижней части бедра, постоное мясо, сырая",
        "Calories": "128 кКал",
        "Proteins": "22,18 г",
        "Fats": "3,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть шейной части, мясо с жиром убранным до уровня 0\", обжаренная",
        "Calories": "196 кКал",
        "Proteins": "27,3 г",
        "Fats": "8,76 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть шейной части, постное мясо, обжаренная",
        "Calories": "172 кКал",
        "Proteins": "28,09 г",
        "Fats": "5,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть шейной части, стейк, мясо с жиром убранным до уровня 0\", тушеная",
        "Calories": "177 кКал",
        "Proteins": "28,41 г",
        "Fats": "6,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, мякоть шейной части, стейк, постное мясо, тушеная",
        "Calories": "169 кКал",
        "Proteins": "28,71 г",
        "Fats": "5,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, огузок, мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "145 кКал",
        "Proteins": "20,8 г",
        "Fats": "6,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, огузок, мясо с жиром убранным до уровня 1/8\", обжаренная",
        "Calories": "210 кКал",
        "Proteins": "27,63 г",
        "Fats": "10,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, огузок, мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "178 кКал",
        "Proteins": "19,74 г",
        "Fats": "10,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, огузок, постное мясо, обжаренная",
        "Calories": "149 кКал",
        "Proteins": "27,37 г",
        "Fats": "4,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, огузок, постное мясо, сырая",
        "Calories": "122 кКал",
        "Proteins": "21,38 г",
        "Fats": "3,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, оковалок,  мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "206 кКал",
        "Proteins": "29,65 г",
        "Fats": "8,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, оковалок,  мясо с жиром убранным до уровня 1/8\", жареная",
        "Calories": "230 кКал",
        "Proteins": "27,12 г",
        "Fats": "12,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, оковалок,  мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "189 кКал",
        "Proteins": "20,68 г",
        "Fats": "11,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, оковалок,  постное мясо, жареная",
        "Calories": "177 кКал",
        "Proteins": "30,8 г",
        "Fats": "5,03 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, мясо с жиром убранным до уровня 0\" ,тушеная",
        "Calories": "283 кКал",
        "Proteins": "29,23 г",
        "Fats": "17,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, мясо с жиром убранным до уровня 1/8\" , сырая",
        "Calories": "239 кКал",
        "Proteins": "19,33 г",
        "Fats": "17,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, мясо с жиром убранным до уровня 1/8\" , тушеная",
        "Calories": "295 кКал",
        "Proteins": "30,05 г",
        "Fats": "18,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, постное мясо , сырая",
        "Calories": "125 кКал",
        "Proteins": "22,26 г",
        "Fats": "3,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, постное мясо , тушеная",
        "Calories": "205 кКал",
        "Proteins": "34,6 г",
        "Fats": "6,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, постное мясо,тушеная",
        "Calories": "195 кКал",
        "Proteins": "33,37 г",
        "Fats": "5,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, филе-миньон, мясо с жиром убранным до уровня 0\",  обжаренная на гриле",
        "Calories": "172 кКал",
        "Proteins": "26,45 г",
        "Fats": "6,43 г",
        "Urglevodi": "0,33 г"
    },
    {
        "Title": "Говядина сортовая, плечевая мякоть, филе-миньон, мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "142 кКал",
        "Proteins": "20,93 г",
        "Fats": "5,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плоская часть грудинки, мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "276 кКал",
        "Proteins": "17,77 г",
        "Fats": "22,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плоская часть грудинки, посное мясо, сырая",
        "Calories": "124 кКал",
        "Proteins": "21,45 г",
        "Fats": "3,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плоская часть грудинки, посное мясо, тушеная",
        "Calories": "189 кКал",
        "Proteins": "33,18 г",
        "Fats": "5,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плоская чатсь грудинки, мясо с жиром убранным до уровня 0\", тушеное",
        "Calories": "205 кКал",
        "Proteins": "33,59 г",
        "Fats": "6,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, плоская чатсь грудинки, постное мясо, тушеное",
        "Calories": "198 кКал",
        "Proteins": "33,9 г",
        "Fats": "5,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, разделанная, нарезаная кусками, мясо постное, приготовленная",
        "Calories": "188 кКал",
        "Proteins": "29,88 г",
        "Fats": "7,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, разделанная, нарезаная кусками, мясо с жиром убранным до уровня 0\", приготовленная",
        "Calories": "203 кКал",
        "Proteins": "28,61 г",
        "Fats": "9,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, разделанная, нарезаная кусками, мясо с жиром убранным до уровня1/8\", приготовленная",
        "Calories": "245 кКал",
        "Proteins": "26,06 г",
        "Fats": "15,09 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, разделанная, нарезаная кусками, мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "193 кКал",
        "Proteins": "19,06 г",
        "Fats": "12,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребера, толстый край (ребра 6-9),  мясо с жиром убранным до уровня 0\", обжаренная",
        "Calories": "331 кКал",
        "Proteins": "23,48 г",
        "Fats": "25,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребера, толстый край (ребра 6-9),  постное мясо , обжаренная",
        "Calories": "220 кКал",
        "Proteins": "27,53 г",
        "Fats": "11,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребера, тонкий край (ребра 10-12), мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "285 кКал",
        "Proteins": "24,91 г",
        "Fats": "19,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребера, тонкий край (ребра 10-12), постное мясо, жареная",
        "Calories": "188 кКал",
        "Proteins": "30,87 г",
        "Fats": "6,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребера, тонкий край (ребра 10-12), постное мясо, жареная",
        "Calories": "198 кКал",
        "Proteins": "28,04 г",
        "Fats": "8,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребера, тонкий край (ребра 10-12), постное мясо, сырая",
        "Calories": "134 кКал",
        "Proteins": "22,53 г",
        "Fats": "4,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, толстый и тонкий края (ребра 6-12), мясо с жиром убранным до уровня1/8\", жареная",
        "Calories": "315 кКал",
        "Proteins": "22,73 г",
        "Fats": "24,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, толстый и тонкий края (ребра 6-12), мясо с жиром убранным до уровня1/8\", обжаренная",
        "Calories": "330 кКал",
        "Proteins": "23,1 г",
        "Fats": "25,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, толстый и тонкий края (ребра 6-12), мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "288 кКал",
        "Proteins": "16,75 г",
        "Fats": "23,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, толстый край (ребра 6-9), мясо с жиром убранным до уровня1/8\", жареная",
        "Calories": "324 кКал",
        "Proteins": "21,55 г",
        "Fats": "25,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, толстый край (ребра 6-9), мясо с жиром убранным до уровня1/8\", обжаренная",
        "Calories": "333 кКал",
        "Proteins": "23,4 г",
        "Fats": "25,84 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, толстый край (ребра 6-9), мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "295 кКал",
        "Proteins": "16,52 г",
        "Fats": "24,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, тонкий край (ребра 10-12), мясо с жиром убранным до уровня1/8\", жареная",
        "Calories": "278 кКал",
        "Proteins": "27,17 г",
        "Fats": "18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, тонкий край (ребра 10-12), мясо с жиром убранным до уровня1/8\", обжаренная",
        "Calories": "323 кКал",
        "Proteins": "22,76 г",
        "Fats": "25,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, ребра, тонкий край (ребра 10-12), мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "246 кКал",
        "Proteins": "19,56 г",
        "Fats": "18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, средняя часть кострца, стейк, мясо с жиром убранным до уровня 0\",  обжаренная на гриле",
        "Calories": "162 кКал",
        "Proteins": "26,61 г",
        "Fats": "5,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, средняя часть кострца, стейк, мясо с жиром убранным до уровня 0\", сырая",
        "Calories": "137 кКал",
        "Proteins": "20,98 г",
        "Fats": "5,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, стейк из плечевой мякоти, постное мясо, жареная",
        "Calories": "159 кКал",
        "Proteins": "26,08 г",
        "Fats": "5,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, стейк из плечевой мякоти, постное мясо, жаренная",
        "Calories": "157 кКал",
        "Proteins": "26,13 г",
        "Fats": "5,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, стейк-портерхаус,  мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "267 кКал",
        "Proteins": "24,47 г",
        "Fats": "17,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8\", жареная",
        "Calories": "263 кКал",
        "Proteins": "26,21 г",
        "Fats": "16,75 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "208 кКал",
        "Proteins": "20,69 г",
        "Fats": "13,27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, стейк-портерхаус,  постное мясо, жареная",
        "Calories": "194 кКал",
        "Proteins": "26,89 г",
        "Fats": "8,81 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, цельное бедро, мясо с жиром убранным до уровня1/8\", жареная",
        "Calories": "218 кКал",
        "Proteins": "27,58 г",
        "Fats": "11,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, цельное бедро, мясо с жиром убранным до уровня1/8\", сырая",
        "Calories": "184 кКал",
        "Proteins": "20,56 г",
        "Fats": "10,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0\",  жаренная",
        "Calories": "234 кКал",
        "Proteins": "27,95 г",
        "Fats": "12,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0\", жареная",
        "Calories": "182 кКал",
        "Proteins": "29,93 г",
        "Fats": "6,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, щуп, мясо с жиром убранным до уровня 0\", обжаренная",
        "Calories": "162 кКал",
        "Proteins": "29,45 г",
        "Fats": "3,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, щуп, мясо с жиром убранным до уровня 1/8\", обжаренная",
        "Calories": "204 кКал",
        "Proteins": "28,13 г",
        "Fats": "9,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Говядина сортовая, щуп, мясо с жиром убранным до уровня 1/8\", сырая",
        "Calories": "160 кКал",
        "Proteins": "21,3 г",
        "Fats": "7,57 г",
        "Urglevodi": "0,08 г"
    },
    {
