Продукт,Калорийность,Белки,Жиры,Углеводы
        "Calories": "42 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,2 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Детское питание, Фрукты, гуава с папайей и тапиокой, пюре",
        "Calories": "63 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Детское питание, Фрукты, папайя и яблочное пюре с тапиокой, пюре",
        "Calories": "70 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,5 г"
    },
    {
        "Title": "Детское питание, Фрукты, персики, пюре",
        "Calories": "65 кКал",
        "Proteins": "0,94 г",
        "Fats": "0,33 г",
        "Urglevodi": "13,18 г"
    },
    {
        "Title": "Детское питание, Фрукты, сливы с тапиокой, без аскорбиновой кислоты, пюре",
        "Calories": "71 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "18,5 г"
    },
    {
        "Title": "Детское питание, Фрукты, тутти-фрутти, для малышариков",
        "Calories": "69 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,4 г",
        "Urglevodi": "15,6 г"
    },
    {
        "Title": "Детское питание, Фрукты, тутти-фрутти, пюре",
        "Calories": "66 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,3 г",
        "Urglevodi": "14,88 г"
    },
    {
        "Title": "Детское питание, Фрукты, чернослив с тапиокой, без аскорбиновой кислоты, пюре",
        "Calories": "69 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,1 г",
        "Urglevodi": "15,8 г"
    },
    {
        "Title": "Детское питание, Фрукты, яблоко и малина, пюре",
        "Calories": "58 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,2 г",
        "Urglevodi": "13,5 г"
    },
    {
        "Title": "Детское питание, Фрукты, яблоко и черникой, пюре",
        "Calories": "61 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,2 г",
        "Urglevodi": "14,5 г"
    },
    {
        "Title": "Детское питание, Фрукты, яблочное пюре и абрикосы, пюре",
        "Calories": "44 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,2 г",
        "Urglevodi": "9,84 г"
    },
    {
        "Title": "Детское питание, Фрукты, яблочное пюре и ананас, пюре",
        "Calories": "37 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Детское питание, Фрукты, яблочное пюре и вишня, пюре",
        "Calories": "51 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Детское питание, Чернослив, без доб. витамина С, пюре",
        "Calories": "100 кКал",
        "Proteins": "1 г",
        "Fats": "0,2 г",
        "Urglevodi": "20,82 г"
    },
    {
        "Title": "Детское питание, Яблоки с ветчиной, пюре",
        "Calories": "62 кКал",
        "Proteins": "2,6 г",
        "Fats": "0,9 г",
        "Urglevodi": "9,1 г"
    },
    {
        "Title": "Детское питание, Яблоки с курицей, пюре",
        "Calories": "65 кКал",
        "Proteins": "2,16 г",
        "Fats": "1,38 г",
        "Urglevodi": "9,08 г"
    },
    {
        "Title": "Детское питание, Яблоки, кубики, для детей, начинающих ходить",
        "Calories": "50 кКал",
        "Proteins": "0,19 г",
        "Fats": "0,36 г",
        "Urglevodi": "9,66 г"
    },
    {
        "Title": "Детское питание, Яблочно-банановый сок",
        "Calories": "51 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "12,1 г"
    },
    {
        "Title": "Детское питание, Яблочный йогурт, десерт, пюре",
        "Calories": "93 кКал",
        "Proteins": "0,8 г",
        "Fats": "1,6 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL LIPIL, с железом, готовый к употреблению, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кисло",
        "Calories": "64 кКал",
        "Proteins": "1,38 г",
        "Fats": "3,5 г",
        "Urglevodi": "7,1 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, AR LIPIL, готовый к употреблению, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "71 кКал",
        "Proteins": "1,64 г",
        "Fats": "3,3 г",
        "Urglevodi": "8,33 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, AR LIPIL, порошок, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "504 кКал",
        "Proteins": "12,4 г",
        "Fats": "25 г",
        "Urglevodi": "57,4 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, готовый к употреблению, с  ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кисло",
        "Calories": "73 кКал",
        "Proteins": "2 г",
        "Fats": "3,8 г",
        "Urglevodi": "7,73 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, порошок, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "505 кКал",
        "Proteins": "13,9 г",
        "Fats": "26 г",
        "Urglevodi": "53,8 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LACTOFREE, LIPIL, с железом, жидкий концентрат, невосстановленный, с ARA (Арахидоновая кислота) и D",
        "Calories": "132 кКал",
        "Proteins": "2,68 г",
        "Fats": "7,11 г",
        "Urglevodi": "14,42 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LACTOFREE, готовый к употреблению",
        "Calories": "63 кКал",
        "Proteins": "1,38 г",
        "Fats": "3,5 г",
        "Urglevodi": "7,18 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LIPIL, готовый к употреблению, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "68 кКал",
        "Proteins": "1,31 г",
        "Fats": "3,5 г",
        "Urglevodi": "7,86 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LIPIL, с железом, жидкий концентрат, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "131 кКал",
        "Proteins": "2,76 г",
        "Fats": "6,96 г",
        "Urglevodi": "14,34 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LIPIL, с железом, порошок, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "511 кКал",
        "Proteins": "10,8 г",
        "Fats": "27 г",
        "Urglevodi": "56,2 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LIPIL, с низким содерж. железа, готовый к употреблению, с ARA (Арахидоновая кислота) и DHA-Докозаге",
        "Calories": "64 кКал",
        "Proteins": "1,38 г",
        "Fats": "3,5 г",
        "Urglevodi": "7,18 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LIPIL, с низким содерж. железа, жидкий концентрат, с ARA (Арахидоновая кислота) и DHA-Докозагексаен",
        "Calories": "131 кКал",
        "Proteins": "2,76 г",
        "Fats": "7,16 г",
        "Urglevodi": "14,24 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, LIPIL, с низким содерж. железа, порошок, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кисло",
        "Calories": "511 кКал",
        "Proteins": "10,8 г",
        "Fats": "27 г",
        "Urglevodi": "56,2 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN LIPIL, с железом, готовый к употреблению, с ARA (Арахидоновая кислота) и DHA-Докозагекса",
        "Calories": "68 кКал",
        "Proteins": "1,83 г",
        "Fats": "3,5 г",
        "Urglevodi": "7,21 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN LIPIL, с железом, порошок, невосстановленный, с ARA (Арахидоновая кислота) и DHA-Докозаг",
        "Calories": "514 кКал",
        "Proteins": "14,1 г",
        "Fats": "27 г",
        "Urglevodi": "53,6 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, LIPIL, с железом, жидкий концентрат, невосстановленный, с ARA (Арахидоновая кислота) и",
        "Calories": "126 кКал",
        "Proteins": "3,53 г",
        "Fats": "6,73 г",
        "Urglevodi": "13,12 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, с железом, готовый к употреблению",
        "Calories": "66 кКал",
        "Proteins": "1,83 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,81 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, с железом, жидкий концентрат, невосстановленный",
        "Calories": "127 кКал",
        "Proteins": "3,53 г",
        "Fats": "6,73 г",
        "Urglevodi": "13,12 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, с железом, порошок, невосстановленный",
        "Calories": "502 кКал",
        "Proteins": "14,2 г",
        "Fats": "25 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, PROSOBEE LIPIL, с железом, невосстановленный, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая",
        "Calories": "512 кКал",
        "Proteins": "12,7 г",
        "Fats": "27 г",
        "Urglevodi": "54,6 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, PROSOBEE, LIPIL, жидкий концентрат, невосстановленный, с ARA (Арахидоновая кислота) и DHA-Докозагек",
        "Calories": "131 кКал",
        "Proteins": "3,19 г",
        "Fats": "7,11 г",
        "Urglevodi": "13,58 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, PROSOBEE, с железом, порошок, невосстановленный",
        "Calories": "510 кКал",
        "Proteins": "12,5 г",
        "Fats": "27 г",
        "Urglevodi": "54,3 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, с железом, готовый к употреблению",
        "Calories": "63 кКал",
        "Proteins": "1,38 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,45 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, с железом, порошок",
        "Calories": "520 кКал",
        "Proteins": "10,8 г",
        "Fats": "27 г",
        "Urglevodi": "56,2 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, с низким содерж. железа, готовый к употреблению",
        "Calories": "63 кКал",
        "Proteins": "1,38 г",
        "Fats": "3,5 г",
        "Urglevodi": "7,18 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, ENFAMIL, с низким содерж. железа, жидкий концентрат, невосстановленный",
        "Calories": "511 кКал",
        "Proteins": "10,8 г",
        "Fats": "27 г",
        "Urglevodi": "56,2 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, LACTOFREE LIPIL, с железом, порошок, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "521 кКал",
        "Proteins": "10,9 г",
        "Fats": "28 г",
        "Urglevodi": "56,3 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, LACTOFREE, с железом, порошок, невосстановленный",
        "Calories": "521 кКал",
        "Proteins": "10,85 г",
        "Fats": "28 г",
        "Urglevodi": "57 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, NEXT STEP PROSOBEE, порошок, невосстановленный",
        "Calories": "480 кКал",
        "Proteins": "15,6 г",
        "Fats": "21 г",
        "Urglevodi": "57,1 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, NEXT STEP,  PROSOBEE LIPIL, порошок, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кислота",
        "Calories": "480 кКал",
        "Proteins": "15,6 г",
        "Fats": "21 г",
        "Urglevodi": "57,1 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, готовый к употреблению, с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кис",
        "Calories": "67 кКал",
        "Proteins": "2,14 г",
        "Fats": "2,91 г",
        "Urglevodi": "8,09 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, PREGESTIMIL, с железом, невосстановленный",
        "Calories": "517 кКал",
        "Proteins": "14 г",
        "Fats": "28 г",
        "Urglevodi": "52,2 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, PREGESTIMIL, с железом, приготовленный из порошка",
        "Calories": "67 кКал",
        "Proteins": "1,86 г",
        "Fats": "3,7 г",
        "Urglevodi": "6,54 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, PROSOBEE LIPIL, с железом, готовый к употреблению,  с ARA (Арахидоновая кислота) и DHA-Докозагексаеновая кис",
        "Calories": "64 кКал",
        "Proteins": "1,64 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,47 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, PROSOBEE, с железом, готовый к употреблению",
        "Calories": "63 кКал",
        "Proteins": "1,64 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,11 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON, PROSOBEE, с железом, жидкий концентрат, невосстановленный",
        "Calories": "131 кКал",
        "Proteins": "3,19 г",
        "Fats": "7,13 г",
        "Urglevodi": "13,58 г"
    },
    {
        "Title": "Заменитель грудного молока, MEAD JOHNSON,NEXT STEP PROSOBEE, приготовленный из порошка",
        "Calories": "67 кКал",
        "Proteins": "2,14 г",
        "Fats": "2,91 г",
        "Urglevodi": "8,08 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE (Нестле), GOOD START 2 ESSENTIALS, с железом, готовый к употреблению",
        "Calories": "65 кКал",
        "Proteins": "1,7 г",
        "Fats": "2,7 г",
        "Urglevodi": "8,54 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE (Нестле), GOOD START 2 ESSENTIALS, с железом, жидкий концентрат, невосстановленный",
        "Calories": "125 кКал",
        "Proteins": "3,25 г",
        "Fats": "5,13 г",
        "Urglevodi": "16,5 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE (Нестле), GOOD START SUPREME, с железом, готовый к употреблению",
        "Calories": "66 кКал",
        "Proteins": "1,45 г",
        "Fats": "3,37 г",
        "Urglevodi": "7,39 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE (Нестле), GOOD START SUPREME, с железом, жидкий концентрат, невосстановленный",
        "Calories": "127 кКал",
        "Proteins": "2,79 г",
        "Fats": "6,5 г",
        "Urglevodi": "14,2 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE (Нестле), GOOD START SUPREME, с железом, порошок",
        "Calories": "509 кКал",
        "Proteins": "11,3 г",
        "Fats": "26,1 г",
        "Urglevodi": "57,32 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE, GOOD START 2 ESSENTIALS, с железом, порошок",
        "Calories": "471 кКал",
        "Proteins": "12,2 г",
        "Fats": "19,3 г",
        "Urglevodi": "62,23 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE, GOOD START ESSENTIALS  соя, с железом, порошок",
        "Calories": "502 кКал",
        "Proteins": "12,5 г",
        "Fats": "25,5 г",
        "Urglevodi": "55,7 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE, GOOD START ESSENTIALS, соя, с железом, жидкий концентрат, невосстановленный",
        "Calories": "128 кКал",
        "Proteins": "3,2 г",
        "Fats": "6,5 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Заменитель грудного молока, NESTLE,GOOD START ESSENTIALS SOY, с железом, готовый к употреблению",
        "Calories": "65 кКал",
        "Proteins": "1,63 г",
        "Fats": "3,3 г",
        "Urglevodi": "7,17 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, готовый к употреблению (ранее WYETH-AYERST)",
        "Calories": "63 кКал",
        "Proteins": "1,4 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,4 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, жидкий концентрат, невосстановленный (ранее WYETH-AYERST)",
        "Calories": "130 кКал",
        "Proteins": "2,9 г",
        "Fats": "7 г",
        "Urglevodi": "13,9 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, порошок, (ранее WYETH-AYERST)",
        "Calories": "524 кКал",
        "Proteins": "12 г",
        "Fats": "28 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, соя, готовый к употреблению, (ранее WYETH-AYERST)",
        "Calories": "63 кКал",
        "Proteins": "1,8 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,09 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, соя, жидкий концентрат, (ранее WYETH-AYERST)",
        "Calories": "126 кКал",
        "Proteins": "3,6 г",
        "Fats": "7 г",
        "Urglevodi": "12,18 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, соя, порошок, (ранее WYETH-AYERST)",
        "Calories": "508 кКал",
        "Proteins": "13,6 г",
        "Fats": "27,2 г",
        "Urglevodi": "52,2 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, бренд-стор, готовый к употреблению (ранее WYETH-AYERST)",
        "Calories": "63 кКал",
        "Proteins": "1,4 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,39 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, бренд-стор, жидкий концентрат, невосстановленный (ранее WYETH-AYERST)",
        "Calories": "130 кКал",
        "Proteins": "2,9 г",
        "Fats": "7 г",
        "Urglevodi": "13,9 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, бренд-стор, порошок, (ранее WYETH-AYERST)",
        "Calories": "524 кКал",
        "Proteins": "12 г",
        "Fats": "28 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, бренд-стор, соя, готовый к употреблению, (ранее WYETH-AYERST)",
        "Calories": "63 кКал",
        "Proteins": "1,8 г",
        "Fats": "3,5 г",
        "Urglevodi": "6,09 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, бренд-стор, соя, жидкий концентрат, невосстановленный (ранее WYETH-AYERST)",
        "Calories": "126 кКал",
        "Proteins": "3,6 г",
        "Fats": "7 г",
        "Urglevodi": "12,18 г"
    },
    {
        "Title": "Заменитель грудного молока, PBM PRODUCTS, бренд-стор, соя, порошок, (ранее WYETH-AYERST)",
        "Calories": "508 кКал",
        "Proteins": "13,6 г",
        "Fats": "27,2 г",
        "Urglevodi": "52,2 г"
    }
]
