Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Улитка с Повидлом [Пятерочка]",
        "Calories": "240 кКал",
        "Proteins": "9 г",
        "Fats": "7 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Улитка с Сыром и Шпинатом [Пятерочка]",
        "Calories": "248 кКал",
        "Proteins": "7,6 г",
        "Fats": "9,2 г",
        "Urglevodi": "33,6 г"
    },
    {
        "Title": "Фаготтини с Клубникой [Пятерочка]",
        "Calories": "376 кКал",
        "Proteins": "6 г",
        "Fats": "13,2 г",
        "Urglevodi": "58,6 г"
    },
    {
        "Title": "Фаготтини с Сыром и Ветчиной [Пятерочка]",
        "Calories": "382 кКал",
        "Proteins": "10,8 г",
        "Fats": "19,4 г",
        "Urglevodi": "40,4 г"
    },
    {
        "Title": "Фарш Говяжий (Рестория) [Пятерочка]",
        "Calories": "192 кКал",
        "Proteins": "12 г",
        "Fats": "16 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Грудки [Пятерочка]",
        "Calories": "96 кКал",
        "Proteins": "15 г",
        "Fats": "4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Финики [Пятерочка]",
        "Calories": "264 кКал",
        "Proteins": "2,3 г",
        "Fats": "0,5 г",
        "Urglevodi": "71,9 г"
    },
    {
        "Title": "Хачапури с Курицей и Грибами [Пятерочка]",
        "Calories": "470 кКал",
        "Proteins": "15 г",
        "Fats": "28 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Хачапури с Сыром [Пятерочка]",
        "Calories": "335 кКал",
        "Proteins": "10,1 г",
        "Fats": "19,6 г",
        "Urglevodi": "28,5 г"
    },
    {
        "Title": "Хачапури с Сыром и Ветчиной [Пятерочка]",
        "Calories": "572 кКал",
        "Proteins": "18 г",
        "Fats": "37 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Хлеб Sibirien Korn Brot [Пятерочка]",
        "Calories": "228 кКал",
        "Proteins": "6,2 г",
        "Fats": "2,3 г",
        "Urglevodi": "48,9 г"
    },
    {
        "Title": "Хлеб Бабушкин [Пятерочка]",
        "Calories": "234 кКал",
        "Proteins": "7,3 г",
        "Fats": "0,8 г",
        "Urglevodi": "49,3 г"
    },
    {
        "Title": "Хлеб Гречишный [Пятерочка]",
        "Calories": "244 кКал",
        "Proteins": "7 г",
        "Fats": "3 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Хлеб Домашний на Молоке [Пятерочка]",
        "Calories": "290 кКал",
        "Proteins": "9,5 г",
        "Fats": "2 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Хлеб Древнерусский [Пятерочка]",
        "Calories": "201 кКал",
        "Proteins": "10 г",
        "Fats": "1 г",
        "Urglevodi": "38 г"
    },
    {
        "Title": "Хлеб Заварной [Пятерочка]",
        "Calories": "248 кКал",
        "Proteins": "6,6 г",
        "Fats": "1 г",
        "Urglevodi": "51,8 г"
    },
    {
        "Title": "Хлеб Зерновой [Пятерочка]",
        "Calories": "274 кКал",
        "Proteins": "9,2 г",
        "Fats": "6,6 г",
        "Urglevodi": "44,4 г"
    },
    {
        "Title": "Хлеб Зерновой Мультизлаковый со Льном [Пятерочка]",
        "Calories": "228 кКал",
        "Proteins": "6,2 г",
        "Fats": "2,3 г",
        "Urglevodi": "48,9 г"
    },
    {
        "Title": "Хлеб Маисовый [Пятерочка]",
        "Calories": "240 кКал",
        "Proteins": "7,5 г",
        "Fats": "2 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Хлеб Отличный с Чесноком [Пятерочка]",
        "Calories": "229 кКал",
        "Proteins": "8,3 г",
        "Fats": "3,3 г",
        "Urglevodi": "58,8 г"
    },
    {
        "Title": "Хлеб Парижский [Пятерочка]",
        "Calories": "300 кКал",
        "Proteins": "10 г",
        "Fats": "4 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Хлеб Питерский [Пятерочка]",
        "Calories": "210 кКал",
        "Proteins": "7,4 г",
        "Fats": "1,2 г",
        "Urglevodi": "42,6 г"
    },
    {
        "Title": "Хлеб Пури Грузинский [Пятерочка]",
        "Calories": "220 кКал",
        "Proteins": "8,5 г",
        "Fats": "0,9 г",
        "Urglevodi": "55,9 г"
    },
    {
        "Title": "Хлеб с Отрубями [Пятерочка]",
        "Calories": "268 кКал",
        "Proteins": "10 г",
        "Fats": "2,7 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Хлеб с Семенами Подсолнечника [Пятерочка]",
        "Calories": "269 кКал",
        "Proteins": "7,5 г",
        "Fats": "13 г",
        "Urglevodi": "30,5 г"
    },
    {
        "Title": "Хлеб Фермерский [Пятерочка]",
        "Calories": "200 кКал",
        "Proteins": "6,7 г",
        "Fats": "5,2 г",
        "Urglevodi": "32,6 г"
    },
    {
        "Title": "Хлебушек Черный Русский [Пятерочка]",
        "Calories": "384 кКал",
        "Proteins": "8,5 г",
        "Fats": "12,7 г",
        "Urglevodi": "58,9 г"
    },
    {
        "Title": "Холодец [Пятерочка]",
        "Calories": "31 кКал",
        "Proteins": "6,3 г",
        "Fats": "0,5 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Хумус [Пятерочка]",
        "Calories": "345 кКал",
        "Proteins": "16 г",
        "Fats": "25 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Хурма [Пятерочка]",
        "Calories": "66 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "15,3 г"
    },
    {
        "Title": "Цыпленок-Гриль [Пятерочка]",
        "Calories": "237 кКал",
        "Proteins": "27 г",
        "Fats": "13,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чебурек [Пятерочка]",
        "Calories": "226 кКал",
        "Proteins": "11 г",
        "Fats": "10 г",
        "Urglevodi": "23 г"
    },
    {
        "Title": "Черешня [Пятерочка]",
        "Calories": "50 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,4 г",
        "Urglevodi": "11,5 г"
    },
    {
        "Title": "Чернослив [Пятерочка]",
        "Calories": "277 кКал",
        "Proteins": "2,3 г",
        "Fats": "0,9 г",
        "Urglevodi": "67 г"
    },
    {
        "Title": "Чернослив Фруктовый Батончик [Пятерочка]",
        "Calories": "200 кКал",
        "Proteins": "2,5 г",
        "Fats": "1 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Чеснок [Пятерочка]",
        "Calories": "143 кКал",
        "Proteins": "6,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "29,9 г"
    },
    {
        "Title": "Чиабатта [Пятерочка]",
        "Calories": "269 кКал",
        "Proteins": "9,4 г",
        "Fats": "2,6 г",
        "Urglevodi": "50,8 г"
    },
    {
        "Title": "Чипсы Московский Картофель [Пятерочка]",
        "Calories": "570 кКал",
        "Proteins": "5,5 г",
        "Fats": "40 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Шампиньоны [Пятерочка]",
        "Calories": "27 кКал",
        "Proteins": "4,3 г",
        "Fats": "0 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Штрудель Киви [Пятерочка]",
        "Calories": "410 кКал",
        "Proteins": "5 г",
        "Fats": "30 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Элеш с Курицей [Пятерочка]",
        "Calories": "226 кКал",
        "Proteins": "10,9 г",
        "Fats": "11,2 г",
        "Urglevodi": "20,4 г"
    },
    {
        "Title": "Яблоко Голден [Пятерочка]",
        "Calories": "53 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Яблоко Красное [Пятерочка]",
        "Calories": "47 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,4 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Яблоко Роял Гала [Пятерочка]",
        "Calories": "46 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Яблоко Сезонное [Пятерочка]",
        "Calories": "47 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,4 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Яйца [Пятерочка]",
        "Calories": "157 кКал",
        "Proteins": "12,7 г",
        "Fats": "11,5 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Ячневая Анна [Пятерочка]",
        "Calories": "63 кКал",
        "Proteins": "2,4 г",
        "Fats": "1,7 г",
        "Urglevodi": "9,5 г"
    }
]
