Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Крылатые бобы (спаржевый горох, квадратный горох), листья, сырые",
        "Calories": "74 кКал",
        "Proteins": "5,85 г",
        "Fats": "1,1 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Крылатые бобы (спаржевый горох, квадратный горох), незрелые",
        "Calories": "49 кКал",
        "Proteins": "6,95 г",
        "Fats": "0,87 г",
        "Urglevodi": "4,31 г"
    },
    {
        "Title": "Крылатые бобы (спаржевый горох, квадратный горох), незрелые, вареные, без соли",
        "Calories": "38 кКал",
        "Proteins": "5,31 г",
        "Fats": "0,66 г",
        "Urglevodi": "3,21 г"
    },
    {
        "Title": "Крылатые бобы (спаржевый горох, квадратный горох), незрелые, вареные, с солью",
        "Calories": "37 кКал",
        "Proteins": "5,31 г",
        "Fats": "0,66 г",
        "Urglevodi": "3,21 г"
    },
    {
        "Title": "Кукуруза желтая, консервированная, промытая водой",
        "Calories": "64 кКал",
        "Proteins": "2,18 г",
        "Fats": "1,43 г",
        "Urglevodi": "11,32 г"
    },
    {
        "Title": "Лимская фасоль Фордхук, незрелая, замороженная",
        "Calories": "106 кКал",
        "Proteins": "6,4 г",
        "Fats": "0,35 г",
        "Urglevodi": "14,33 г"
    },
    {
        "Title": "Лимская фасоль Фордхук, незрелая, замороженная, вареная без соли",
        "Calories": "103 кКал",
        "Proteins": "6,07 г",
        "Fats": "0,34 г",
        "Urglevodi": "14,02 г"
    },
    {
        "Title": "Лимская фасоль Фордхук, незрелая, замороженная, вареная с солью",
        "Calories": "103 кКал",
        "Proteins": "6,07 г",
        "Fats": "0,34 г",
        "Urglevodi": "14,02 г"
    },
    {
        "Title": "Лимская фасоль, крупная, зрелая",
        "Calories": "338 кКал",
        "Proteins": "21,46 г",
        "Fats": "0,69 г",
        "Urglevodi": "44,38 г"
    },
    {
        "Title": "Лимская фасоль, крупная, зрелая, вареная, без соли",
        "Calories": "115 кКал",
        "Proteins": "7,8 г",
        "Fats": "0,38 г",
        "Urglevodi": "13,88 г"
    },
    {
        "Title": "Лимская фасоль, крупная, зрелая, вареная, с солью",
        "Calories": "115 кКал",
        "Proteins": "7,8 г",
        "Fats": "0,38 г",
        "Urglevodi": "13,88 г"
    },
    {
        "Title": "Лимская фасоль, крупная, зрелая, консервированная",
        "Calories": "79 кКал",
        "Proteins": "4,93 г",
        "Fats": "0,17 г",
        "Urglevodi": "10,11 г"
    },
    {
        "Title": "Лимская фасоль, мелкая, зрелая",
        "Calories": "335 кКал",
        "Proteins": "20,62 г",
        "Fats": "0,93 г",
        "Urglevodi": "42,23 г"
    },
    {
        "Title": "Лимская фасоль, мелкая, зрелая, вареная, без соли",
        "Calories": "126 кКал",
        "Proteins": "8,04 г",
        "Fats": "0,38 г",
        "Urglevodi": "15,61 г"
    },
    {
        "Title": "Лимская фасоль, мелкая, зрелая, вареная, с солью",
        "Calories": "126 кКал",
        "Proteins": "8,04 г",
        "Fats": "0,38 г",
        "Urglevodi": "15,61 г"
    },
    {
        "Title": "Лимская фасоль, мелкая, незрелая, замороженная",
        "Calories": "132 кКал",
        "Proteins": "7,59 г",
        "Fats": "0,44 г",
        "Urglevodi": "19,14 г"
    },
    {
        "Title": "Лимская фасоль, мелкая, незрелая, замороженная, вареная, без соли",
        "Calories": "105 кКал",
        "Proteins": "6,65 г",
        "Fats": "0,3 г",
        "Urglevodi": "14,65 г"
    },
    {
        "Title": "Лимская фасоль, мелкая, незрелая, замороженная, вареная, с солью",
        "Calories": "105 кКал",
        "Proteins": "6,65 г",
        "Fats": "0,3 г",
        "Urglevodi": "14,65 г"
    },
    {
        "Title": "Лимская фасоль, незрелая",
        "Calories": "113 кКал",
        "Proteins": "6,84 г",
        "Fats": "0,86 г",
        "Urglevodi": "15,27 г"
    },
    {
        "Title": "Лимская фасоль, незрелая, вареная, без соли",
        "Calories": "123 кКал",
        "Proteins": "6,81 г",
        "Fats": "0,32 г",
        "Urglevodi": "18,24 г"
    },
    {
        "Title": "Лимская фасоль, незрелая, вареная, с солью",
        "Calories": "123 кКал",
        "Proteins": "6,81 г",
        "Fats": "0,32 г",
        "Urglevodi": "18,34 г"
    },
    {
        "Title": "Лимская фасоль, незрелая, консервированная",
        "Calories": "71 кКал",
        "Proteins": "4,07 г",
        "Fats": "0,29 г",
        "Urglevodi": "9,73 г"
    },
    {
        "Title": "Лимская фасоль, незрелая, консервированная, без соли",
        "Calories": "71 кКал",
        "Proteins": "4,07 г",
        "Fats": "0,29 г",
        "Urglevodi": "9,73 г"
    },
    {
        "Title": "Лобия (гиацинтовые бобы, египетские бобы) зрелые",
        "Calories": "344 кКал",
        "Proteins": "23,9 г",
        "Fats": "1,69 г",
        "Urglevodi": "35,14 г"
    },
    {
        "Title": "Лобия (гиацинтовые бобы, египетские бобы) зрелые вареные, без соли",
        "Calories": "117 кКал",
        "Proteins": "8,14 г",
        "Fats": "0,58 г",
        "Urglevodi": "20,69 г"
    },
    {
        "Title": "Лобия (гиацинтовые бобы, египетские бобы) зрелые вареные, с солью",
        "Calories": "117 кКал",
        "Proteins": "8,14 г",
        "Fats": "0,58 г",
        "Urglevodi": "20,7 г"
    },
    {
        "Title": "Лобия (гиацинтовые бобы, египетские бобы) незрелые",
        "Calories": "46 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,2 г",
        "Urglevodi": "5,89 г"
    },
    {
        "Title": "Лобия (гиацинтовые бобы, египетские бобы) незрелые, вареные, без соли",
        "Calories": "50 кКал",
        "Proteins": "2,95 г",
        "Fats": "0,27 г",
        "Urglevodi": "9,2 г"
    },
    {
        "Title": "Лобия (гиацинтовые бобы, египетские бобы) незрелые, вареные, с солью",
        "Calories": "50 кКал",
        "Proteins": "2,95 г",
        "Fats": "0,27 г",
        "Urglevodi": "9,2 г"
    },
    {
        "Title": "Люпин (волчий боб), зрелые семена",
        "Calories": "371 кКал",
        "Proteins": "36,17 г",
        "Fats": "9,74 г",
        "Urglevodi": "21,47 г"
    },
    {
        "Title": "Люпин (волчий боб), зрелые семена, вареные, без соли",
        "Calories": "119 кКал",
        "Proteins": "15,57 г",
        "Fats": "2,92 г",
        "Urglevodi": "7,08 г"
    },
    {
        "Title": "Люпин (волчий боб), зрелые семена, вареные, с солью",
        "Calories": "116 кКал",
        "Proteins": "15,57 г",
        "Fats": "2,92 г",
        "Urglevodi": "6,49 г"
    },
    {
        "Title": "Маш (бобы мунг)",
        "Calories": "300 кКал",
        "Proteins": "23,5 г",
        "Fats": "2 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Маш (бобы мунг)",
        "Calories": "347 кКал",
        "Proteins": "23,86 г",
        "Fats": "1,15 г",
        "Urglevodi": "46,32 г"
    },
    {
        "Title": "Маш (бобы мунг) проросшие семена, вареные, с солью",
        "Calories": "19 кКал",
        "Proteins": "2,03 г",
        "Fats": "0,09 г",
        "Urglevodi": "2,8 г"
    },
    {
        "Title": "Маш (бобы мунг) проросшие семена, консервированные, сухой продукт без маринада",
        "Calories": "12 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,06 г",
        "Urglevodi": "1,34 г"
    },
    {
        "Title": "Маш (бобы мунг), вареные, с доб. соли",
        "Calories": "105 кКал",
        "Proteins": "7,02 г",
        "Fats": "0,38 г",
        "Urglevodi": "11,55 г"
    },
    {
        "Title": "Маш (бобы мунг), проросшие, вареные, без соли",
        "Calories": "21 кКал",
        "Proteins": "2,03 г",
        "Fats": "0,09 г",
        "Urglevodi": "3,39 г"
    },
    {
        "Title": "Маш (бобы мунг), проросшие, жареные",
        "Calories": "50 кКал",
        "Proteins": "4,3 г",
        "Fats": "0,21 г",
        "Urglevodi": "8,69 г"
    },
    {
        "Title": "Маш (бобы мунг), проросшие, сырые",
        "Calories": "30 кКал",
        "Proteins": "3,04 г",
        "Fats": "0,18 г",
        "Urglevodi": "4,14 г"
    },
    {
        "Title": "Маш красный (фасоль адзуки), зрелые семена",
        "Calories": "329 кКал",
        "Proteins": "19,87 г",
        "Fats": "0,53 г",
        "Urglevodi": "50,2 г"
    },
    {
        "Title": "Маш красный (фасоль адзуки), зрелые семена, вареный, без соли",
        "Calories": "128 кКал",
        "Proteins": "7,52 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,47 г"
    },
    {
        "Title": "Маш красный (фасоль адзуки), зрелые семена, вареный, с солью",
        "Calories": "128 кКал",
        "Proteins": "7,52 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,47 г"
    },
    {
        "Title": "Маш красный (фасоль адзуки), зрелые семена, консервированный, подслащенный",
        "Calories": "237 кКал",
        "Proteins": "3,8 г",
        "Fats": "0,03 г",
        "Urglevodi": "55,01 г"
    },
    {
        "Title": "Маш чёрный (урд, или маи)",
        "Calories": "341 кКал",
        "Proteins": "25,21 г",
        "Fats": "1,64 г",
        "Urglevodi": "40,69 г"
    },
    {
        "Title": "Маш чёрный (урд, или маи), вареный, без соли",
        "Calories": "105 кКал",
        "Proteins": "7,54 г",
        "Fats": "0,55 г",
        "Urglevodi": "11,94 г"
    },
    {
        "Title": "Мисо",
        "Calories": "198 кКал",
        "Proteins": "12,79 г",
        "Fats": "6,01 г",
        "Urglevodi": "19,97 г"
    },
    {
        "Title": "Натто (сброженные соевые бобы)",
        "Calories": "211 кКал",
        "Proteins": "19,4 г",
        "Fats": "11 г",
        "Urglevodi": "7,28 г"
    },
    {
        "Title": "Нут (турецкий горох)",
        "Calories": "378 кКал",
        "Proteins": "20,47 г",
        "Fats": "6,04 г",
        "Urglevodi": "50,75 г"
    },
    {
        "Title": "Нут (турецкий горох)",
        "Calories": "309 кКал",
        "Proteins": "20,1 г",
        "Fats": "4,32 г",
        "Urglevodi": "46,16 г"
    },
    {
        "Title": "Нут (турецкий горох), вареный, без соли",
        "Calories": "164 кКал",
        "Proteins": "8,86 г",
        "Fats": "2,59 г",
        "Urglevodi": "19,82 г"
    },
    {
        "Title": "Нут (турецкий горох), вареный, с солью",
        "Calories": "164 кКал",
        "Proteins": "8,86 г",
        "Fats": "2,59 г",
        "Urglevodi": "19,82 г"
    },
    {
        "Title": "Нут (турецкий горох), консервированный",
        "Calories": "88 кКал",
        "Proteins": "4,92 г",
        "Fats": "1,95 г",
        "Urglevodi": "9,09 г"
    },
    {
        "Title": "Нут (турецкий горох), консервированный, промытый водой",
        "Calories": "138 кКал",
        "Proteins": "7,04 г",
        "Fats": "2,47 г",
        "Urglevodi": "16,57 г"
    },
    {
        "Title": "Нут (турецкий горох), консервированный, с пониженным содержанием натрия",
        "Calories": "88 кКал",
        "Proteins": "4,92 г",
        "Fats": "1,95 г",
        "Urglevodi": "9,09 г"
    },
    {
        "Title": "Нут (турецкий горох), консервированный, содержимое без жидкости",
        "Calories": "139 кКал",
        "Proteins": "7,05 г",
        "Fats": "2,77 г",
        "Urglevodi": "16,13 г"
    },
    {
        "Title": "Нутовая мука",
        "Calories": "387 кКал",
        "Proteins": "22,39 г",
        "Fats": "6,69 г",
        "Urglevodi": "47,02 г"
    },
    {
        "Title": "Пападам, тонкая лепёшка из чечевичной муки",
        "Calories": "371 кКал",
        "Proteins": "25,56 г",
        "Fats": "3,25 г",
        "Urglevodi": "41,27 г"
    },
    {
        "Title": "Пюре из бобов, мексиканская кухня, консервированное",
        "Calories": "90 кКал",
        "Proteins": "4,98 г",
        "Fats": "2,01 г",
        "Urglevodi": "9,85 г"
    },
    {
        "Title": "Пюре из бобов, мексиканская кухня, консервированное, вегетарианское",
        "Calories": "83 кКал",
        "Proteins": "5,28 г",
        "Fats": "0,87 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "Пюре из бобов, мексиканская кухня, консервированное, обезжиренное",
        "Calories": "79 кКал",
        "Proteins": "5,34 г",
        "Fats": "0,45 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "Сарделька (сосиска), из бобового заменителя мяса",
        "Calories": "233 кКал",
        "Proteins": "19,61 г",
        "Fats": "13,73 г",
        "Urglevodi": "3,8 г"
    },
    {
        "Title": "Смесь бобовых (кукуруза, лимская фасоль, горох, зеленые бобы, морковь), консервированная, без добавления соли",
        "Calories": "37 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "4,21 г"
    },
    {
        "Title": "Соевая вермишель",
        "Calories": "331 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "78,42 г"
    },
    {
        "Title": "Соевая мука необезжиренная",
        "Calories": "385 кКал",
        "Proteins": "36,5 г",
        "Fats": "18,6 г",
        "Urglevodi": "17,9 г"
    },
    {
        "Title": "Соевая мука обезжиренная",
        "Calories": "291 кКал",
        "Proteins": "48,9 г",
        "Fats": "1 г",
        "Urglevodi": "21,7 г"
    },
    {
        "Title": "Соевая мука полуобезжиренная",
        "Calories": "334 кКал",
        "Proteins": "43 г",
        "Fats": "9,5 г",
        "Urglevodi": "19,1 г"
    },
    {
        "Title": "Соевая мука, необезжиренная, поджаренная",
        "Calories": "439 кКал",
        "Proteins": "38,09 г",
        "Fats": "21,86 г",
        "Urglevodi": "20,68 г"
    },
    {
        "Title": "Соевая мука, необезжиренная, сырая",
        "Calories": "434 кКал",
        "Proteins": "37,81 г",
        "Fats": "20,65 г",
        "Urglevodi": "22,32 г"
    },
    {
        "Title": "Соевая мука, низкожирная",
        "Calories": "372 кКал",
        "Proteins": "49,81 г",
        "Fats": "8,9 г",
        "Urglevodi": "14,63 г"
    },
    {
        "Title": "Соевая мука, обезжиренная",
        "Calories": "327 кКал",
        "Proteins": "51,46 г",
        "Fats": "1,22 г",
        "Urglevodi": "16,42 г"
    },
    {
        "Title": "Соевое молоко, маложирное, с доб. кальция, витаминов A и D",
        "Calories": "43 кКал",
        "Proteins": "1,65 г",
        "Fats": "0,62 г",
        "Urglevodi": "6,4 г"
    },
    {
        "Title": "Соевое молоко, натуральное и ванильное, легкое, неподслащенное, с доб. кальция, витаминов A и D",
        "Calories": "34 кКал",
        "Proteins": "2,62 г",
        "Fats": "0,85 г",
        "Urglevodi": "3,25 г"
    },
    {
        "Title": "Соевое молоко, натуральное и ванильное, легкое, с доб. кальция, витаминов A и D",
        "Calories": "30 кКал",
        "Proteins": "2,38 г",
        "Fats": "0,77 г",
        "Urglevodi": "3,21 г"
    },
    {
        "Title": "Соевое молоко, натуральное и ванильное, необогащенное",
        "Calories": "54 кКал",
        "Proteins": "3,27 г",
        "Fats": "1,75 г",
        "Urglevodi": "5,68 г"
    },
    {
        "Title": "Соевое молоко, натуральное и ванильное, с доб. кальция, витаминов A и D",
        "Calories": "43 кКал",
        "Proteins": "2,6 г",
        "Fats": "1,47 г",
        "Urglevodi": "4,72 г"
    },
    {
        "Title": "Соевое молоко, неподслащенное, с доб. кальция, витаминов A и D",
        "Calories": "33 кКал",
        "Proteins": "2,86 г",
        "Fats": "1,61 г",
        "Urglevodi": "1,24 г"
    },
    {
        "Title": "Соевое молоко, обезжиренное, с доб. кальция, витаминов A и D",
        "Calories": "28 кКал",
        "Proteins": "2,47 г",
        "Fats": "0,04 г",
        "Urglevodi": "3,94 г"
    },
    {
        "Title": "Соевое молоко, обогащенное (витаминами А, С. Е, D, B1, В6, РР, калием, кальцием)",
        "Calories": "45 кКал",
        "Proteins": "2,94 г",
        "Fats": "1,99 г",
        "Urglevodi": "3,05 г"
    },
    {
        "Title": "Соевое молоко, шоколадное и другие вкусы, легкое, с доб. кальция, витаминов A и D",
        "Calories": "47 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,64 г",
        "Urglevodi": "7,54 г"
    },
    {
        "Title": "Соевое молоко, шоколадное, необогащенное",
        "Calories": "63 кКал",
        "Proteins": "2,26 г",
        "Fats": "1,53 г",
        "Urglevodi": "9,55 г"
    },
    {
        "Title": "Соевое молоко, шоколадное, обезжиренное, с доб. кальция, витаминов A и D",
        "Calories": "44 кКал",
        "Proteins": "2,47 г",
        "Fats": "0,04 г",
        "Urglevodi": "8,31 г"
    },
    {
        "Title": "Соевое молоко, шоколадное, с доб. кальция, витаминов A и D",
        "Calories": "63 кКал",
        "Proteins": "2,26 г",
        "Fats": "1,53 г",
        "Urglevodi": "9,55 г"
    },
    {
        "Title": "Соевые бобы, зеленые",
        "Calories": "147 кКал",
        "Proteins": "12,95 г",
        "Fats": "6,8 г",
        "Urglevodi": "6,85 г"
    },
    {
        "Title": "Соевые бобы, зеленые, вареные, без соли",
        "Calories": "141 кКал",
        "Proteins": "12,35 г",
        "Fats": "6,4 г",
        "Urglevodi": "6,85 г"
    },
    {
        "Title": "Соевые бобы, зеленые, вареные, с солью",
        "Calories": "141 кКал",
        "Proteins": "12,35 г",
        "Fats": "6,4 г",
        "Urglevodi": "6,85 г"
    },
    {
        "Title": "Соевые бобы, зрелые",
        "Calories": "446 кКал",
        "Proteins": "36,49 г",
        "Fats": "19,94 г",
        "Urglevodi": "20,86 г"
    },
    {
        "Title": "Соевые бобы, зрелые, вареные, без доб. соли",
        "Calories": "172 кКал",
        "Proteins": "18,21 г",
        "Fats": "8,97 г",
        "Urglevodi": "2,36 г"
    },
    {
        "Title": "Соевые бобы, зрелые, вареные, с доб. соли",
        "Calories": "172 кКал",
        "Proteins": "18,21 г",
        "Fats": "8,97 г",
        "Urglevodi": "2,36 г"
    },
    {
        "Title": "Соевые бобы, зрелые, поджаренные без масла",
        "Calories": "449 кКал",
        "Proteins": "43,32 г",
        "Fats": "21,62 г",
        "Urglevodi": "20,88 г"
    },
    {
        "Title": "Соевые бобы, зрелые, поджаренные, без доб. соли",
        "Calories": "469 кКал",
        "Proteins": "38,55 г",
        "Fats": "25,4 г",
        "Urglevodi": "12,52 г"
    },
    {
        "Title": "Соевые бобы, зрелые, поджаренные, с доб. соли",
        "Calories": "469 кКал",
        "Proteins": "38,55 г",
        "Fats": "25,4 г",
        "Urglevodi": "12,52 г"
    },
    {
        "Title": "Соевые бобы, спелые проросшие семена, жаренные",
        "Calories": "125 кКал",
        "Proteins": "13,1 г",
        "Fats": "7,1 г",
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Соевые бобы, спелые проросшие семена, жаренные, с солью",
        "Calories": "125 кКал",
        "Proteins": "13,1 г",
        "Fats": "7,1 г",
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Соевые бобы, спелые проросшие семена, приготовленные на пару",
        "Calories": "81 кКал",
        "Proteins": "8,47 г",
        "Fats": "4,45 г",
        "Urglevodi": "5,73 г"
    },
    {
        "Title": "Соевые бобы, спелые проросшие семена, приготовленные на пару, с солью",
        "Calories": "81 кКал",
        "Proteins": "8,47 г",
        "Fats": "4,45 г",
        "Urglevodi": "5,73 г"
    },
    {
        "Title": "Соевые бобы, спелые проросшие семена, сырые",
        "Calories": "122 кКал",
        "Proteins": "13,09 г",
        "Fats": "6,7 г",
        "Urglevodi": "8,47 г"
    },
    {
        "Title": "Соевый жмых, обезжиренный",
        "Calories": "337 кКал",
        "Proteins": "49,2 г",
        "Fats": "2,39 г",
        "Urglevodi": "35,89 г"
    },
    {
        "Title": "Соевый протеиновый изолят",
        "Calories": "335 кКал",
        "Proteins": "88,32 г",
        "Fats": "3,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Соевый протеиновый концентрат, технология спиртовой экстракции",
        "Calories": "328 кКал",
        "Proteins": "63,63 г",
        "Fats": "0,46 г",
        "Urglevodi": "19,91 г"
    },
    {
        "Title": "Соевый творог",
        "Calories": "151 кКал",
        "Proteins": "12,5 г",
        "Fats": "8,1 г",
        "Urglevodi": "6,9 г"
    },
    {
        "Title": "Соя, зерно",
        "Calories": "364 кКал",
        "Proteins": "36,7 г",
        "Fats": "17,8 г",
        "Urglevodi": "17,3 г"
    },
    {
        "Title": "Спаржевая фасоль вигна",
        "Calories": "47 кКал",
        "Proteins": "2,8 г",
        "Fats": "0,4 г",
        "Urglevodi": "8,35 г"
    },
    {
        "Title": "Спаржевая фасоль вигна, вареная, без соли",
        "Calories": "47 кКал",
        "Proteins": "2,53 г",
        "Fats": "0,1 г",
        "Urglevodi": "9,18 г"
    },
    {
        "Title": "Спаржевая фасоль вигна, вареная, с солью",
        "Calories": "47 кКал",
        "Proteins": "2,53 г",
        "Fats": "0,1 г",
        "Urglevodi": "9,17 г"
    },
    {
        "Title": "Спаржевая фасоль вигна, зрелые семена",
        "Calories": "347 кКал",
        "Proteins": "24,33 г",
        "Fats": "1,31 г",
        "Urglevodi": "50,91 г"
    },
    {
        "Title": "Спаржевая фасоль вигна, зрелые семена, вареная с солью",
        "Calories": "118 кКал",
        "Proteins": "8,29 г",
        "Fats": "0,45 г",
        "Urglevodi": "17,29 г"
    },
    {
        "Title": "Спаржевая фасоль вигна, зрелые семена, вареная, без соли",
        "Calories": "118 кКал",
        "Proteins": "8,29 г",
        "Fats": "0,45 г",
        "Urglevodi": "17,29 г"
    },
    {
        "Title": "Спред для сэндвичей, из заменителя мяса",
        "Calories": "149 кКал",
        "Proteins": "8 г",
        "Fats": "9 г",
        "Urglevodi": "5,7 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), вареная, без соли",
        "Calories": "115 кКал",
        "Proteins": "5,07 г",
        "Fats": "0,8 г",
        "Urglevodi": "19,88 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), вареная, с солью",
        "Calories": "111 кКал",
        "Proteins": "5,07 г",
        "Fats": "0,8 г",
        "Urglevodi": "24,37 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), замороженная",
        "Calories": "93 кКал",
        "Proteins": "4,31 г",
        "Fats": "0,89 г",
        "Urglevodi": "15,94 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), замороженная, вареная, без соли",
        "Calories": "93 кКал",
        "Proteins": "4,31 г",
        "Fats": "0,89 г",
        "Urglevodi": "15,85 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), замороженная, вареная, с солью",
        "Calories": "93 кКал",
        "Proteins": "4,31 г",
        "Fats": "0,89 г",
        "Urglevodi": "15,85 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), с раздавленными зарнами кукурузы, консервированная",
        "Calories": "77 кКал",
        "Proteins": "2,64 г",
        "Fats": "0,54 г",
        "Urglevodi": "14,61 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), с цельными зарнами кукурузы, консервированная",
        "Calories": "63 кКал",
        "Proteins": "2,6 г",
        "Fats": "0,49 г",
        "Urglevodi": "11,38 г"
    },
    {
        "Title": "Суккоташ (смесь кукурузы и лимской фасоли), сырая",
        "Calories": "99 кКал",
        "Proteins": "5,03 г",
        "Fats": "1,02 г",
        "Urglevodi": "15,79 г"
    },
    {
        "Title": "Темпе",
        "Calories": "192 кКал",
        "Proteins": "20,29 г",
        "Fats": "10,8 г",
        "Urglevodi": "7,64 г"
    },
    {
        "Title": "Темпе, приготовленный",
        "Calories": "195 кКал",
        "Proteins": "19,91 г",
        "Fats": "11,38 г",
        "Urglevodi": "7,62 г"
    },
    {
        "Title": "Тофу йогурт",
        "Calories": "94 кКал",
        "Proteins": "3,5 г",
        "Fats": "1,8 г",
        "Urglevodi": "15,76 г"
    },
    {
        "Title": "Тофу ферментированный (fuyu)",
        "Calories": "116 кКал",
        "Proteins": "8,92 г",
        "Fats": "8 г",
        "Urglevodi": "4,38 г"
    },
    {
        "Title": "Тофу ферментированный (fuyu), приготовленный с сульфатом кальция",
        "Calories": "116 кКал",
        "Proteins": "8,15 г",
        "Fats": "8 г",
        "Urglevodi": "5,15 г"
    },
    {
        "Title": "Тофу, жареный",
        "Calories": "270 кКал",
        "Proteins": "18,82 г",
        "Fats": "20,18 г",
        "Urglevodi": "4,96 г"
    },
    {
        "Title": "Тофу, жареный, приготовлен с сульфатом кальция",
        "Calories": "270 кКал",
        "Proteins": "18,82 г",
        "Fats": "20,18 г",
        "Urglevodi": "4,96 г"
    },
    {
        "Title": "Тофу, мягкий, приготовленный с сульфатом кальция и хлоридом магния (нигари)",
        "Calories": "61 кКал",
        "Proteins": "7,17 г",
        "Fats": "3,69 г",
        "Urglevodi": "0,98 г"
    },
    {
        "Title": "Тофу, окара (соевый жмых)",
        "Calories": "76 кКал",
        "Proteins": "3,52 г",
        "Fats": "1,73 г",
        "Urglevodi": "12,23 г"
    },
    {
        "Title": "Тофу, плотый, приготовленный с сульфатом кальция и хлоридом магния (нигари)",
        "Calories": "78 кКал",
        "Proteins": "9,04 г",
        "Fats": "4,17 г",
        "Urglevodi": "1,95 г"
    },
    {
        "Title": "Тофу, сушено-замороженный (Коядофу)",
        "Calories": "477 кКал",
        "Proteins": "52,47 г",
        "Fats": "30,34 г",
        "Urglevodi": "2,83 г"
    },
    {
        "Title": "Тофу, сушено-замороженный (Коядофу), приготовленный с сульфатом кальция",
        "Calories": "470 кКал",
        "Proteins": "52,43 г",
        "Fats": "30,34 г",
        "Urglevodi": "7,1 г"
    },
    {
        "Title": "Тофу, сырой, обычный, 8% белка, приготовленный с сульфатом кальция",
        "Calories": "76 кКал",
        "Proteins": "8,08 г",
        "Fats": "4,78 г",
        "Urglevodi": "1,57 г"
    },
    {
        "Title": "Тофу, сырой, твёрдый, приготовленный с сульфатом кальция",
        "Calories": "144 кКал",
        "Proteins": "17,27 г",
        "Fats": "8,72 г",
        "Urglevodi": "0,48 г"
    },
    {
        "Title": "Тофу, твёрдый 10% белка, приготовленный с сульфатом кальция и хлоридом магния (нигари)",
        "Calories": "83 кКал",
        "Proteins": "9,98 г",
        "Fats": "5,26 г",
        "Urglevodi": "0,18 г"
    },
    {
        "Title": "Тофу, твердый 12,7% белка, приготовленный с сульфатом кальция и хлоридом магния (нигари)",
        "Calories": "145 кКал",
        "Proteins": "12,68 г",
        "Fats": "9,99 г",
        "Urglevodi": "3,79 г"
    },
    {
        "Title": "Фалафель домашнего приготовления",
        "Calories": "333 кКал",
        "Proteins": "13,31 г",
        "Fats": "17,8 г",
        "Urglevodi": "31,84 г"
    },
    {
        "Title": "Фасолевый отвар из-под тушеной фасоли кидни",
        "Calories": "47 кКал",
        "Proteins": "1,8 г",
        "Fats": "3,2 г",
        "Urglevodi": "2,7 г"
    },
    {
        "Title": "Фасоль белая (великие северные бобы), зрелая",
        "Calories": "339 кКал",
        "Proteins": "21,86 г",
        "Fats": "1,14 г",
        "Urglevodi": "42,17 г"
    },
    {
        "Title": "Фасоль белая (великие северные бобы), зрелая, вареная, без соли",
        "Calories": "118 кКал",
        "Proteins": "8,33 г",
        "Fats": "0,45 г",
        "Urglevodi": "14,09 г"
    },
    {
        "Title": "Фасоль белая (великие северные бобы), зрелая, вареная, с солью",
        "Calories": "118 кКал",
        "Proteins": "8,33 г",
        "Fats": "0,45 г",
        "Urglevodi": "14,09 г"
    },
    {
        "Title": "Фасоль белая (великие северные бобы), зрелая, консервированная",
        "Calories": "114 кКал",
        "Proteins": "7,37 г",
        "Fats": "0,39 г",
        "Urglevodi": "16,12 г"
    },
    {
        "Title": "Фасоль белая (великие северные бобы), зрелая, консервированная, с пониженным содержанием натрия",
        "Calories": "114 кКал",
        "Proteins": "7,37 г",
        "Fats": "0,39 г",
        "Urglevodi": "16,12 г"
    },
    {
        "Title": "Фасоль белая Нэви, зрелые семена",
        "Calories": "337 кКал",
        "Proteins": "22,33 г",
        "Fats": "1,5 г",
        "Urglevodi": "45,45 г"
    },
    {
        "Title": "Фасоль белая Нэви, зрелые семена, вареная, без доб. соли",
        "Calories": "140 кКал",
        "Proteins": "8,23 г",
        "Fats": "0,62 г",
        "Urglevodi": "15,55 г"
    },
    {
        "Title": "Фасоль белая Нэви, зрелые семена, вареная, с доб. соли",
        "Calories": "140 кКал",
        "Proteins": "8,23 г",
        "Fats": "0,62 г",
