Продукт,Калорийность,Белки,Жиры,Углеводы
        "Proteins": "13,15 г",
        "Fats": "6,52 г",
        "Urglevodi": "57,6 г"
    },
    {
        "Title": "Овсяная крупа",
        "Calories": "342 кКал",
        "Proteins": "12,3 г",
        "Fats": "6,1 г",
        "Urglevodi": "59,5 г"
    },
    {
        "Title": "Овсяная мука",
        "Calories": "369 кКал",
        "Proteins": "13 г",
        "Fats": "6,8 г",
        "Urglevodi": "64,9 г"
    },
    {
        "Title": "Овсяная мука с отрубями",
        "Calories": "404 кКал",
        "Proteins": "14,66 г",
        "Fats": "9,12 г",
        "Urglevodi": "59,2 г"
    },
    {
        "Title": "Овсянка быстрорастворимая с корицей, сухая (произв: The Quaker Oats, Co.)",
        "Calories": "369 кКал",
        "Proteins": "10,39 г",
        "Fats": "5,1 г",
        "Urglevodi": "66,32 г"
    },
    {
        "Title": "Овсяные отруби",
        "Calories": "246 кКал",
        "Proteins": "17,3 г",
        "Fats": "7,03 г",
        "Urglevodi": "50,82 г"
    },
    {
        "Title": "Овсяные отруби, приготовленные",
        "Calories": "40 кКал",
        "Proteins": "3,21 г",
        "Fats": "0,86 г",
        "Urglevodi": "8,84 г"
    },
    {
        "Title": "Овсяные хлопья \"геркулес\"",
        "Calories": "352 кКал",
        "Proteins": "12,3 г",
        "Fats": "6,2 г",
        "Urglevodi": "61,8 г"
    },
    {
        "Title": "Паста (макароны, спагетти)  из кукурузной муки, безглютеновые, приготовленные",
        "Calories": "126 кКал",
        "Proteins": "2,63 г",
        "Fats": "0,73 г",
        "Urglevodi": "23,11 г"
    },
    {
        "Title": "Паста (макароны, спагетти) без яиц, домашняя, приготовленная",
        "Calories": "124 кКал",
        "Proteins": "4,37 г",
        "Fats": "0,98 г",
        "Urglevodi": "25,12 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из коричневой рисовой муки, безглютеновая, приготовленная",
        "Calories": "138 кКал",
        "Proteins": "3,46 г",
        "Fats": "1,67 г",
        "Urglevodi": "30,5 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из кукурузной и рисовой муки, безглютеновая, приготовленная",
        "Calories": "179 кКал",
        "Proteins": "3,2 г",
        "Fats": "1 г",
        "Urglevodi": "36,65 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из кукурузной муки и муки киноа, безглютеновая, приготовленная",
        "Calories": "152 кКал",
        "Proteins": "3,23 г",
        "Fats": "2,07 г",
        "Urglevodi": "27,81 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из кукурузной муки, безглютеновые",
        "Calories": "357 кКал",
        "Proteins": "7,46 г",
        "Fats": "2,08 г",
        "Urglevodi": "68,26 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из рисовой муки с экстрактом из рисовых отрубей, безглютеновая, приготовленная",
        "Calories": "200 кКал",
        "Proteins": "4,21 г",
        "Fats": "1,7 г",
        "Urglevodi": "38,85 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из цельнозерновой муки, приготовленная",
        "Calories": "149 кКал",
        "Proteins": "5,99 г",
        "Fats": "1,71 г",
        "Urglevodi": "26,17 г"
    },
    {
        "Title": "Паста (макароны, спагетти) из цельнозерновой муки, сухая",
        "Calories": "352 кКал",
        "Proteins": "13,87 г",
        "Fats": "2,93 г",
        "Urglevodi": "64,17 г"
    },
    {
        "Title": "Паста (макароны, спагетти) яичная, домашняя, приготовленная",
        "Calories": "130 кКал",
        "Proteins": "5,28 г",
        "Fats": "1,74 г",
        "Urglevodi": "23,54 г"
    },
    {
        "Title": "Паста (макароны, спагетти), обогащенные, приготовленные без соли",
        "Calories": "158 кКал",
        "Proteins": "5,8 г",
        "Fats": "0,93 г",
        "Urglevodi": "29,06 г"
    },
    {
        "Title": "Паста (макароны, спагетти), обогащенные, приготовленные с солью",
        "Calories": "157 кКал",
        "Proteins": "5,8 г",
        "Fats": "0,93 г",
        "Urglevodi": "28,79 г"
    },
    {
        "Title": "Паста (макароны, спагетти), обогащенные, сухие",
        "Calories": "371 кКал",
        "Proteins": "13,04 г",
        "Fats": "1,51 г",
        "Urglevodi": "71,47 г"
    },
    {
        "Title": "Паста (макароны, спагетти), приготовленная без соли",
        "Calories": "158 кКал",
        "Proteins": "5,8 г",
        "Fats": "0,93 г",
        "Urglevodi": "29,06 г"
    },
    {
        "Title": "Паста (макароны, спагетти), приготовленная с солью",
        "Calories": "157 кКал",
        "Proteins": "5,8 г",
        "Fats": "0,93 г",
        "Urglevodi": "28,79 г"
    },
    {
        "Title": "Паста (макароны, спагетти), свежезамороженная, неприготовленная",
        "Calories": "288 кКал",
        "Proteins": "11,31 г",
        "Fats": "2,3 г",
        "Urglevodi": "54,73 г"
    },
    {
        "Title": "Паста (макароны, спагетти), свежезамороженная, приготовленная",
        "Calories": "131 кКал",
        "Proteins": "5,15 г",
        "Fats": "1,05 г",
        "Urglevodi": "24,93 г"
    },
    {
        "Title": "Паста (макароны, спагетти), свежезамороженная, со шпинатом, неприготовленная",
        "Calories": "289 кКал",
        "Proteins": "11,26 г",
        "Fats": "2,1 г",
        "Urglevodi": "55,72 г"
    },
    {
        "Title": "Паста (макароны, спагетти), свежезамороженная, со шпинатом, приготовленная",
        "Calories": "130 кКал",
        "Proteins": "5,06 г",
        "Fats": "0,94 г",
        "Urglevodi": "25,04 г"
    },
    {
        "Title": "Паста (макароны, спагетти), сухая",
        "Calories": "371 кКал",
        "Proteins": "13,04 г",
        "Fats": "1,51 г",
        "Urglevodi": "71,47 г"
    },
    {
        "Title": "Перловая каша по 1-270",
        "Calories": "135 кКал",
        "Proteins": "2,9 г",
        "Fats": "3,5 г",
        "Urglevodi": "22,9 г"
    },
    {
        "Title": "Перловая крупа",
        "Calories": "315 кКал",
        "Proteins": "9,3 г",
        "Fats": "1,1 г",
        "Urglevodi": "66,9 г"
    },
    {
        "Title": "Перловая крупа",
        "Calories": "352 кКал",
        "Proteins": "9,91 г",
        "Fats": "1,16 г",
        "Urglevodi": "62,12 г"
    },
    {
        "Title": "Перловая крупа, приготовленная",
        "Calories": "123 кКал",
        "Proteins": "2,26 г",
        "Fats": "0,44 г",
        "Urglevodi": "24,42 г"
    },
    {
        "Title": "Полба (спельта), неприготовленная",
        "Calories": "338 кКал",
        "Proteins": "14,57 г",
        "Fats": "2,43 г",
        "Urglevodi": "59,49 г"
    },
    {
        "Title": "Полба (спельта), приготовленная",
        "Calories": "127 кКал",
        "Proteins": "5,5 г",
        "Fats": "0,85 г",
        "Urglevodi": "22,54 г"
    },
    {
        "Title": "Просо, зерно продовольственное",
        "Calories": "298 кКал",
        "Proteins": "11,2 г",
        "Fats": "3,9 г",
        "Urglevodi": "54,6 г"
    },
    {
        "Title": "Пудинг рисовый по 1-292",
        "Calories": "202 кКал",
        "Proteins": "5,6 г",
        "Fats": "5,7 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пшеница мягкая белозёрная",
        "Calories": "340 кКал",
        "Proteins": "10,69 г",
        "Fats": "1,99 г",
        "Urglevodi": "62,66 г"
    },
    {
        "Title": "Пшеница мягкая краснозёрная озимая",
        "Calories": "331 кКал",
        "Proteins": "10,35 г",
        "Fats": "1,56 г",
        "Urglevodi": "61,74 г"
    },
    {
        "Title": "Пшеница мягкая, зерно",
        "Calories": "305 кКал",
        "Proteins": "11,8 г",
        "Fats": "2,2 г",
        "Urglevodi": "59,5 г"
    },
    {
        "Title": "Пшеница проросшая",
        "Calories": "198 кКал",
        "Proteins": "7,49 г",
        "Fats": "1,27 г",
        "Urglevodi": "41,43 г"
    },
    {
        "Title": "Пшеница стекловидная белозёрная",
        "Calories": "342 кКал",
        "Proteins": "11,31 г",
        "Fats": "1,71 г",
        "Urglevodi": "63,7 г"
    },
    {
        "Title": "Пшеница стекловидная краснозёрная озимая",
        "Calories": "327 кКал",
        "Proteins": "12,61 г",
        "Fats": "1,54 г",
        "Urglevodi": "58,98 г"
    },
    {
        "Title": "Пшеница стекловидная краснозёрная яровая",
        "Calories": "329 кКал",
        "Proteins": "15,4 г",
        "Fats": "1,92 г",
        "Urglevodi": "55,83 г"
    },
    {
        "Title": "Пшеница твердая, зерно",
        "Calories": "339 кКал",
        "Proteins": "13,68 г",
        "Fats": "2,47 г",
        "Urglevodi": "71,13 г"
    },
    {
        "Title": "Пшеница твердая, зерно",
        "Calories": "304 кКал",
        "Proteins": "13 г",
        "Fats": "2,5 г",
        "Urglevodi": "57,5 г"
    },
    {
        "Title": "Пшеничная каша жидкая, проготовленная на воде, без соли",
        "Calories": "62 кКал",
        "Proteins": "2 г",
        "Fats": "0,4 г",
        "Urglevodi": "12,1 г"
    },
    {
        "Title": "Пшеничная каша жидкая, проготовленная на воде, с солью",
        "Calories": "62 кКал",
        "Proteins": "2 г",
        "Fats": "0,4 г",
        "Urglevodi": "12,1 г"
    },
    {
        "Title": "Пшеничная каша рассыпчатая из крупы «Полтавская», по 1-272",
        "Calories": "153 кКал",
        "Proteins": "4,4 г",
        "Fats": "3,6 г",
        "Urglevodi": "25,7 г"
    },
    {
        "Title": "Пшеничная клейковина (глютен)",
        "Calories": "370 кКал",
        "Proteins": "75,16 г",
        "Fats": "1,85 г",
        "Urglevodi": "13,19 г"
    },
    {
        "Title": "Пшеничная крупа",
        "Calories": "342 кКал",
        "Proteins": "11,2 г",
        "Fats": "2 г",
        "Urglevodi": "65,7 г"
    },
    {
        "Title": "Пшеничная крупа \"Артек\"",
        "Calories": "329 кКал",
        "Proteins": "11 г",
        "Fats": "1,2 г",
        "Urglevodi": "68,5 г"
    },
    {
        "Title": "Пшеничная крупа \"Полтавская\"",
        "Calories": "329 кКал",
        "Proteins": "11,5 г",
        "Fats": "1,3 г",
        "Urglevodi": "67,9 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта из мягкой пшеницы",
        "Calories": "334 кКал",
        "Proteins": "10,3 г",
        "Fats": "1,1 г",
        "Urglevodi": "70,6 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 10% белка, неотбеленная, обогащенная",
        "Calories": "366 кКал",
        "Proteins": "9,71 г",
        "Fats": "1,48 г",
        "Urglevodi": "73,82 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 10% белка, отбеленная, необогащенная",
        "Calories": "366 кКал",
        "Proteins": "9,71 г",
        "Fats": "1,48 г",
        "Urglevodi": "73,82 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 10% белка, отбеленная, обогащенная",
        "Calories": "366 кКал",
        "Proteins": "9,71 г",
        "Fats": "1,48 г",
        "Urglevodi": "73,82 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 11,5% белка, неотбеленная, обогащенная",
        "Calories": "363 кКал",
        "Proteins": "11,5 г",
        "Fats": "1,45 г",
        "Urglevodi": "71,41 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 11,5% белка, отбеленная, необогащенная",
        "Calories": "363 кКал",
        "Proteins": "11,5 г",
        "Fats": "1,45 г",
        "Urglevodi": "71,41 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 11,5% белка, отбеленная, обогащенная",
        "Calories": "363 кКал",
        "Proteins": "11,5 г",
        "Fats": "1,45 г",
        "Urglevodi": "71,41 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 13% белка, отбеленная, необогащенная",
        "Calories": "362 кКал",
        "Proteins": "13,07 г",
        "Fats": "1,38 г",
        "Urglevodi": "69,8 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 13% белка, отбеленная, обогащенная",
        "Calories": "362 кКал",
        "Proteins": "13,07 г",
        "Fats": "1,38 г",
        "Urglevodi": "69,8 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 15% белка, отбеленная, необогащенная",
        "Calories": "362 кКал",
        "Proteins": "15,33 г",
        "Fats": "1,41 г",
        "Urglevodi": "67,48 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 15% белка, отбеленная, обогащенная",
        "Calories": "362 кКал",
        "Proteins": "15,33 г",
        "Fats": "1,41 г",
        "Urglevodi": "67,48 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 9% белка, отбеленная, необогащенная",
        "Calories": "367 кКал",
        "Proteins": "8,89 г",
        "Fats": "1,43 г",
        "Urglevodi": "74,92 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, 9% белка, отбеленная, обогащенная",
        "Calories": "367 кКал",
        "Proteins": "8,89 г",
        "Fats": "1,43 г",
        "Urglevodi": "77,32 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, кондитерская, обогащенная",
        "Calories": "362 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,86 г",
        "Urglevodi": "76,33 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, смесь для тортильи, обогащенная",
        "Calories": "405 кКал",
        "Proteins": "9,66 г",
        "Fats": "10,63 г",
        "Urglevodi": "67,14 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, универсальная, необогащенная",
        "Calories": "364 кКал",
        "Proteins": "10,33 г",
        "Fats": "0,98 г",
        "Urglevodi": "73,61 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, универсальная, обогащенная кальцием",
        "Calories": "364 кКал",
        "Proteins": "10,33 г",
        "Fats": "0,98 г",
        "Urglevodi": "73,61 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, универсальная, обогащенная, неотбеленная",
        "Calories": "364 кКал",
        "Proteins": "10,33 г",
        "Fats": "0,98 г",
        "Urglevodi": "73,61 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, универсальная, обогащенная, отбеленная",
        "Calories": "364 кКал",
        "Proteins": "10,33 г",
        "Fats": "0,98 г",
        "Urglevodi": "73,61 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, универсальная, обогащенная, самоподнимающаяся",
        "Calories": "354 кКал",
        "Proteins": "9,89 г",
        "Fats": "0,97 г",
        "Urglevodi": "71,52 г"
    },
    {
        "Title": "Пшеничная мука высшего сорта, хлебопекарная, обогащенная",
        "Calories": "361 кКал",
        "Proteins": "11,98 г",
        "Fats": "1,66 г",
        "Urglevodi": "70,13 г"
    },
    {
        "Title": "Пшеничная мука цельнозерновая",
        "Calories": "340 кКал",
        "Proteins": "13,21 г",
        "Fats": "2,5 г",
        "Urglevodi": "61,27 г"
    },
    {
        "Title": "Пшеничная мука цельнозерновая из мягкой пшеницы",
        "Calories": "332 кКал",
        "Proteins": "9,61 г",
        "Fats": "1,95 г",
        "Urglevodi": "61,38 г"
    },
    {
        "Title": "Пшеничная мука, второго сорта",
        "Calories": "324 кКал",
        "Proteins": "11,7 г",
        "Fats": "1,81 г",
        "Urglevodi": "63,7 г"
    },
    {
        "Title": "Пшеничная мука, высшего сорта",
        "Calories": "334 кКал",
        "Proteins": "10,8 г",
        "Fats": "1,3 г",
        "Urglevodi": "69,9 г"
    },
    {
        "Title": "Пшеничная мука, высшего сорта, витаминизированная",
        "Calories": "334 кКал",
        "Proteins": "10,3 г",
        "Fats": "1,1 г",
        "Urglevodi": "68,9 г"
    },
    {
        "Title": "Пшеничная мука, обойная",
        "Calories": "312 кКал",
        "Proteins": "11,5 г",
        "Fats": "2,2 г",
        "Urglevodi": "61,5 г"
    },
    {
        "Title": "Пшеничная мука, первого сорта",
        "Calories": "329 кКал",
        "Proteins": "11,1 г",
        "Fats": "1,5 г",
        "Urglevodi": "67,8 г"
    },
    {
        "Title": "Пшеничная мука, первого сорта, витаминизированная",
        "Calories": "331 кКал",
        "Proteins": "10,6 г",
        "Fats": "1,3 г",
        "Urglevodi": "67,6 г"
    },
    {
        "Title": "Пшеничная мука, хлебопекарная, необогащенная",
        "Calories": "361 кКал",
        "Proteins": "11,98 г",
        "Fats": "1,66 г",
        "Urglevodi": "70,13 г"
    },
    {
        "Title": "Пшеничные зародыши, сырые",
        "Calories": "360 кКал",
        "Proteins": "23,15 г",
        "Fats": "9,72 г",
        "Urglevodi": "38,6 г"
    },
    {
        "Title": "Пшеничные отруби",
        "Calories": "165 кКал",
        "Proteins": "16 г",
        "Fats": "3,8 г",
        "Urglevodi": "16,6 г"
    },
    {
        "Title": "Пшеничные отруби, сырые",
        "Calories": "216 кКал",
        "Proteins": "15,55 г",
        "Fats": "4,25 г",
        "Urglevodi": "21,71 г"
    },
    {
        "Title": "Пшенная каша по 1-278",
        "Calories": "109 кКал",
        "Proteins": "2,8 г",
        "Fats": "3,4 г",
        "Urglevodi": "16,8 г"
    },
    {
        "Title": "Пшенная крупа, пшено шлифованное",
        "Calories": "342 кКал",
        "Proteins": "11,5 г",
        "Fats": "3,3 г",
        "Urglevodi": "66,5 г"
    },
    {
        "Title": "Пшенная мука",
        "Calories": "382 кКал",
        "Proteins": "10,75 г",
        "Fats": "4,25 г",
        "Urglevodi": "71,62 г"
    },
    {
        "Title": "Пшено (просо) воздушное",
        "Calories": "354 кКал",
        "Proteins": "13 г",
        "Fats": "3,4 г",
        "Urglevodi": "77,3 г"
    },
    {
        "Title": "Пшено, приготовленное",
        "Calories": "119 кКал",
        "Proteins": "3,51 г",
        "Fats": "1 г",
        "Urglevodi": "22,37 г"
    },
    {
        "Title": "Пшено, сырое",
        "Calories": "378 кКал",
        "Proteins": "11,02 г",
        "Fats": "4,22 г",
        "Urglevodi": "64,35 г"
    },
    {
        "Title": "Ржаная мука, обдирная",
        "Calories": "298 кКал",
        "Proteins": "8,9 г",
        "Fats": "1,7 г",
        "Urglevodi": "61,8 г"
    },
    {
        "Title": "Ржаная мука, обдирная",
        "Calories": "349 кКал",
        "Proteins": "10,88 г",
        "Fats": "1,52 г",
        "Urglevodi": "63,63 г"
    },
    {
        "Title": "Ржаная мука, обойная",
        "Calories": "294 кКал",
        "Proteins": "10,7 г",
        "Fats": "1,9 г",
        "Urglevodi": "58,5 г"
    },
    {
        "Title": "Ржаная мука, обойная",
        "Calories": "325 кКал",
        "Proteins": "15,91 г",
        "Fats": "2,22 г",
        "Urglevodi": "44,83 г"
    },
    {
        "Title": "Ржаная мука, сеяная",
        "Calories": "305 кКал",
        "Proteins": "6,9 г",
        "Fats": "1,4 г",
        "Urglevodi": "66,3 г"
    },
    {
        "Title": "Ржаная мука, сеяная",
        "Calories": "357 кКал",
        "Proteins": "9,82 г",
        "Fats": "1,33 г",
        "Urglevodi": "68,68 г"
    },
    {
        "Title": "Ржаные отруби",
        "Calories": "114,2 кКал",
        "Proteins": "12,2 г",
        "Fats": "3,4 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Рис белый длиннозерный, быстроразваривающийся, обогащенный, приготовленный",
        "Calories": "124 кКал",
        "Proteins": "2,18 г",
        "Fats": "0,5 г",
        "Urglevodi": "26,16 г"
    },
    {
        "Title": "Рис белый длиннозерный, быстроразваривающийся, обогащенный, сухой",
        "Calories": "380 кКал",
        "Proteins": "7,82 г",
        "Fats": "0,94 г",
        "Urglevodi": "80,42 г"
    },
    {
        "Title": "Рис белый длиннозерный, обогащенный, приготовленный",
        "Calories": "130 кКал",
        "Proteins": "2,69 г",
        "Fats": "0,28 г",
        "Urglevodi": "27,77 г"
    },
    {
        "Title": "Рис белый длиннозерный, обогащенный, приготовленный с солью",
        "Calories": "130 кКал",
        "Proteins": "2,69 г",
        "Fats": "0,28 г",
        "Urglevodi": "27,77 г"
    },
    {
        "Title": "Рис белый длиннозерный, обогащенный, сухой",
        "Calories": "365 кКал",
        "Proteins": "7,13 г",
        "Fats": "0,66 г",
        "Urglevodi": "78,65 г"
    },
    {
        "Title": "Рис белый длиннозерный, приготовленный без соли",
        "Calories": "130 кКал",
        "Proteins": "2,69 г",
        "Fats": "0,28 г",
        "Urglevodi": "27,77 г"
    },
    {
        "Title": "Рис белый длиннозерный, приготовленный с солью",
        "Calories": "130 кКал",
        "Proteins": "2,69 г",
        "Fats": "0,28 г",
        "Urglevodi": "27,77 г"
    },
    {
        "Title": "Рис белый длиннозерный, пропаренный, обогащенный, приготовленный",
        "Calories": "123 кКал",
        "Proteins": "2,91 г",
        "Fats": "0,37 г",
        "Urglevodi": "25,15 г"
    },
    {
        "Title": "Рис белый длиннозерный, пропаренный, обогащенный, сухой",
        "Calories": "374 кКал",
        "Proteins": "7,51 г",
        "Fats": "1,03 г",
        "Urglevodi": "79,09 г"
    },
    {
        "Title": "Рис белый длиннозерный, пропаренный, приготовленный",
        "Calories": "123 кКал",
        "Proteins": "2,91 г",
        "Fats": "0,37 г",
        "Urglevodi": "25,15 г"
    },
    {
        "Title": "Рис белый длиннозерный, сухой",
        "Calories": "365 кКал",
        "Proteins": "7,13 г",
        "Fats": "0,66 г",
        "Urglevodi": "78,65 г"
    },
    {
        "Title": "Рис белый длиннозерный, сухой",
        "Calories": "374 кКал",
        "Proteins": "7,51 г",
        "Fats": "1,03 г",
        "Urglevodi": "79,09 г"
    },
    {
        "Title": "Рис белый клейкий (азиатский), приготовленный",
        "Calories": "97 кКал",
        "Proteins": "2,02 г",
        "Fats": "0,19 г",
        "Urglevodi": "20,09 г"
    },
    {
        "Title": "Рис белый клейкий (азиатский), сухой",
        "Calories": "370 кКал",
        "Proteins": "6,81 г",
        "Fats": "0,55 г",
        "Urglevodi": "78,88 г"
    },
    {
        "Title": "Рис белый короткозерный, обогащенный, приготовленный",
        "Calories": "130 кКал",
        "Proteins": "2,36 г",
        "Fats": "0,19 г",
        "Urglevodi": "28,73 г"
    },
    {
        "Title": "Рис белый короткозерный, обогащенный, сухой",
        "Calories": "358 кКал",
        "Proteins": "6,5 г",
        "Fats": "0,52 г",
        "Urglevodi": "76,35 г"
    },
    {
        "Title": "Рис белый короткозерный, приготовленный",
        "Calories": "130 кКал",
        "Proteins": "2,36 г",
        "Fats": "0,19 г",
        "Urglevodi": "28,73 г"
    },
    {
        "Title": "Рис белый короткозерный, сухой",
        "Calories": "358 кКал",
        "Proteins": "6,5 г",
        "Fats": "0,52 г",
        "Urglevodi": "79,15 г"
    },
    {
        "Title": "Рис белый приготовленный на пару (Китайская кухня)",
        "Calories": "151 кКал",
        "Proteins": "3,2 г",
        "Fats": "0,27 г",
        "Urglevodi": "32,98 г"
    },
    {
        "Title": "Рис белый среднезерный, обогащенный, приготовленный",
        "Calories": "130 кКал",
        "Proteins": "2,38 г",
        "Fats": "0,21 г",
        "Urglevodi": "28,29 г"
    },
    {
        "Title": "Рис белый среднезерный, обогащенный, сухой",
        "Calories": "360 кКал",
        "Proteins": "6,61 г",
        "Fats": "0,58 г",
        "Urglevodi": "77,94 г"
    },
    {
        "Title": "Рис белый среднезерный, приготовленный",
        "Calories": "130 кКал",
        "Proteins": "2,38 г",
        "Fats": "0,21 г",
        "Urglevodi": "28,59 г"
    },
    {
        "Title": "Рис белый среднезерный, сухой",
        "Calories": "360 кКал",
        "Proteins": "6,61 г",
        "Fats": "0,58 г",
        "Urglevodi": "79,34 г"
    },
    {
        "Title": "Рис белый, крупа рисовая",
        "Calories": "333 кКал",
        "Proteins": "7 г",
        "Fats": "1 г",
        "Urglevodi": "74 г"
    },
    {
        "Title": "Рис дикий (черный, индейский рис, цициания), приготовленный",
        "Calories": "101 кКал",
        "Proteins": "3,99 г",
        "Fats": "0,34 г",
        "Urglevodi": "19,54 г"
    },
    {
        "Title": "Рис дикий (черный, индейский рис, цициания), сухой",
        "Calories": "357 кКал",
        "Proteins": "14,73 г",
        "Fats": "1,08 г",
        "Urglevodi": "68,7 г"
    },
    {
        "Title": "Рис желтый со специями, сухая смесь",
        "Calories": "343 кКал",
        "Proteins": "7,02 г",
        "Fats": "1,75 г",
        "Urglevodi": "72,88 г"
    },
    {
        "Title": "Рис коричневый (нешлифованный) длиннозерный, приготовленный",
        "Calories": "123 кКал",
        "Proteins": "2,74 г",
        "Fats": "0,97 г",
        "Urglevodi": "23,98 г"
    },
    {
        "Title": "Рис коричневый (нешлифованный) длиннозерный, сухой",
        "Calories": "367 кКал",
        "Proteins": "7,54 г",
        "Fats": "3,2 г",
        "Urglevodi": "72,65 г"
    },
    {
        "Title": "Рис коричневый (нешлифованный) среднезерный, приготовленный",
        "Calories": "112 кКал",
        "Proteins": "2,32 г",
        "Fats": "0,83 г",
        "Urglevodi": "21,71 г"
    },
    {
        "Title": "Рис коричневый (нешлифованный) среднезерный, сухой",
        "Calories": "362 кКал",
        "Proteins": "7,5 г",
        "Fats": "2,68 г",
        "Urglevodi": "72,77 г"
    },
    {
        "Title": "Рис коричневый (нешлифованный), пропаренный, приготовленный, UNCLE BENS",
        "Calories": "147 кКал",
        "Proteins": "3,09 г",
        "Fats": "0,85 г",
        "Urglevodi": "29,63 г"
    },
    {
        "Title": "Рис коричневый (нешлифованный), пропаренный. сухой, UNCLE BEN'S",
        "Calories": "370 кКал",
        "Proteins": "7,6 г",
        "Fats": "2,75 г",
        "Urglevodi": "75,18 г"
    },
    {
        "Title": "Рис крем, дроблёный рис быстрорастворимый, приготовленный на воде с солью",
        "Calories": "52 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "11,4 г"
    },
    {
        "Title": "Рис крем, дроблёный рис быстрорастворимый, сухой",
        "Calories": "370 кКал",
        "Proteins": "6,3 г",
        "Fats": "0,5 г",
        "Urglevodi": "81,7 г"
    },
    {
        "Title": "Рис, зерно цельное необработанное",
        "Calories": "303 кКал",
        "Proteins": "7,5 г",
        "Fats": "2,6 г",
        "Urglevodi": "62,3 г"
    },
    {
        "Title": "Рисовая запеканка по 1-288",
        "Calories": "144 кКал",
        "Proteins": "4 г",
        "Fats": "5,6 г",
        "Urglevodi": "19,4 г"
    },
    {
        "Title": "Рисовая запеканка с творогом по 1-288",
        "Calories": "189 кКал",
        "Proteins": "5,1 г",
        "Fats": "7,1 г",
        "Urglevodi": "26,1 г"
    },
    {
        "Title": "Рисовая каша по 1-268",
        "Calories": "144 кКал",
        "Proteins": "2,4 г",
        "Fats": "3,5 г",
        "Urglevodi": "25,8 г"
    },
    {
        "Title": "Рисовая лапша, приготовленная",
        "Calories": "108 кКал",
        "Proteins": "1,79 г",
        "Fats": "0,2 г",
        "Urglevodi": "23,01 г"
    },
    {
        "Title": "Рисовая лапша, сухая",
        "Calories": "364 кКал",
        "Proteins": "5,95 г",
        "Fats": "0,56 г",
        "Urglevodi": "78,58 г"
    },
    {
        "Title": "Рисовая мука диетическая",
        "Calories": "356 кКал",
        "Proteins": "7,4 г",
        "Fats": "0,6 г",
        "Urglevodi": "80,2 г"
    },
    {
        "Title": "Рисовая мука, белая",
        "Calories": "366 кКал",
        "Proteins": "5,95 г",
        "Fats": "1,42 г",
        "Urglevodi": "77,73 г"
    },
    {
        "Title": "Рисовая мука, коричневая",
        "Calories": "363 кКал",
        "Proteins": "7,23 г",
        "Fats": "2,78 г",
        "Urglevodi": "71,88 г"
    },
    {
        "Title": "Рисовые отруби, сырые",
        "Calories": "316 кКал",
        "Proteins": "13,35 г",
        "Fats": "20,85 г",
        "Urglevodi": "28,69 г"
    },
    {
        "Title": "Рожь молотая жареная",
        "Calories": "322 кКал",
        "Proteins": "7,9 г",
        "Fats": "1,7 г",
        "Urglevodi": "68,7 г"
    },
    {
        "Title": "Рожь, зерно",
        "Calories": "338 кКал",
        "Proteins": "10,34 г",
        "Fats": "1,63 г",
        "Urglevodi": "60,76 г"
    },
    {
        "Title": "Рожь, зерно цельное необработанное",
        "Calories": "283 кКал",
        "Proteins": "9,9 г",
        "Fats": "2,2 г",
        "Urglevodi": "55,8 г"
    },
    {
        "Title": "Сорго",
        "Calories": "323 кКал",
        "Proteins": "10,6 г",
        "Fats": "4,12 г",
        "Urglevodi": "59,6 г"
    },
    {
        "Title": "Сорго",
        "Calories": "329 кКал",
        "Proteins": "10,62 г",
        "Fats": "3,46 г",
        "Urglevodi": "65,39 г"
    },
    {
        "Title": "Спагетти со шпинатом, приготовленные",
        "Calories": "130 кКал",
        "Proteins": "4,58 г",
