Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Ветчина, рулька",
        "Calories": "177 кКал",
        "Proteins": "21,61 г",
        "Fats": "9,85 г",
        "Urglevodi": "0,41 г"
    },
    {
        "Title": "Ветчина, рулька, запечённая",
        "Calories": "191 кКал",
        "Proteins": "24,39 г",
        "Fats": "9,35 г",
        "Urglevodi": "0,64 г"
    },
    {
        "Title": "Ветчина, рулька, постное мясо",
        "Calories": "125 кКал",
        "Proteins": "23,79 г",
        "Fats": "3,19 г",
        "Urglevodi": "0,18 г"
    },
    {
        "Title": "Ветчина, рулька, постное мясо, запечённая",
        "Calories": "139 кКал",
        "Proteins": "26,49 г",
        "Fats": "3,68 г",
        "Urglevodi": "0,68 г"
    },
    {
        "Title": "Ветчина, средняя часть",
        "Calories": "203 кКал",
        "Proteins": "20,17 г",
        "Fats": "12,9 г",
        "Urglevodi": "0,05 г"
    },
    {
        "Title": "Ветчина, средняя часть, по-деревенски, постное мясо",
        "Calories": "195 кКал",
        "Proteins": "27,8 г",
        "Fats": "8,32 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Гуляш свиной, консервы",
        "Calories": "333 кКал",
        "Proteins": "13,1 г",
        "Fats": "29,4 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Желудок свиной",
        "Calories": "159 кКал",
        "Proteins": "16,85 г",
        "Fats": "10,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Желудок свиной,  вареный на медленном огне",
        "Calories": "157 кКал",
        "Proteins": "21,4 г",
        "Fats": "7,26 г",
        "Urglevodi": "0,09 г"
    },
    {
        "Title": "Завтрак туриста (свинина), консервы",
        "Calories": "347 кКал",
        "Proteins": "16,9 г",
        "Fats": "31 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Кишки свиные",
        "Calories": "182 кКал",
        "Proteins": "7,64 г",
        "Fats": "16,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кишки свиные, варёные на медленном огне",
        "Calories": "233 кКал",
        "Proteins": "12,49 г",
        "Fats": "20,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Колбасный фарш ветчиннорубленный, консервы",
        "Calories": "234 кКал",
        "Proteins": "13,2 г",
        "Fats": "18,9 г",
        "Urglevodi": "2,8 г"
    },
    {
        "Title": "Колбасный фарш любительский, консервы",
        "Calories": "313 кКал",
        "Proteins": "11 г",
        "Fats": "28,5 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Колбасный фарш отдельный, консервы",
        "Calories": "279 кКал",
        "Proteins": "13,6 г",
        "Fats": "23,7 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Котлеты из свинины рубленые, по 1-440",
        "Calories": "466 кКал",
        "Proteins": "13,6 г",
        "Fats": "45,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Котлеты отбивные из свинины, по 1-414",
        "Calories": "470 кКал",
        "Proteins": "17,5 г",
        "Fats": "40,3 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "Кровь свиная, сухая",
        "Calories": "335 кКал",
        "Proteins": "83,7 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лёгкое свиное",
        "Calories": "85 кКал",
        "Proteins": "14,08 г",
        "Fats": "2,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Легкое свиное",
        "Calories": "92 кКал",
        "Proteins": "14,8 г",
        "Fats": "3,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лёгкое свиное, тушеное",
        "Calories": "99 кКал",
        "Proteins": "16,6 г",
        "Fats": "3,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мозги свиные",
        "Calories": "127 кКал",
        "Proteins": "10,28 г",
        "Fats": "9,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мозги свиные",
        "Calories": "119 кКал",
        "Proteins": "10,5 г",
        "Fats": "8,6 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Мозги свиные, тушеные",
        "Calories": "138 кКал",
        "Proteins": "12,14 г",
        "Fats": "9,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо в белом соусе, консервы",
        "Calories": "202 кКал",
        "Proteins": "18 г",
        "Fats": "12,8 г",
        "Urglevodi": "3,8 г"
    },
    {
        "Title": "Ноги (копытца) свиные",
        "Calories": "212 кКал",
        "Proteins": "23,16 г",
        "Fats": "12,59 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ноги (копытца) свиные, варёные на медленном огне",
        "Calories": "238 кКал",
        "Proteins": "21,94 г",
        "Fats": "16,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ноги свиные",
        "Calories": "234 кКал",
        "Proteins": "23,5 г",
        "Fats": "15,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пельмени жареные, по 2-170",
        "Calories": "303 кКал",
        "Proteins": "11 г",
        "Fats": "22,5 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Пельмени отварные, по 2-170",
        "Calories": "219 кКал",
        "Proteins": "9,9 г",
        "Fats": "13,9 г",
        "Urglevodi": "13,5 г"
    },
    {
        "Title": "Печень свиная",
        "Calories": "109 кКал",
        "Proteins": "18,8 г",
        "Fats": "3,8 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Печень свиная",
        "Calories": "134 кКал",
        "Proteins": "21,39 г",
        "Fats": "3,65 г",
        "Urglevodi": "2,47 г"
    },
    {
        "Title": "Печень свиная, тушеная",
        "Calories": "165 кКал",
        "Proteins": "26,02 г",
        "Fats": "4,4 г",
        "Urglevodi": "3,76 г"
    },
    {
        "Title": "Пирожки печеные с мясным фаршем и луком, по 2-188",
        "Calories": "245 кКал",
        "Proteins": "12,2 г",
        "Fats": "5,7 г",
        "Urglevodi": "35,5 г"
    },
    {
        "Title": "Поджарка из свинины, по 1-406",
        "Calories": "524 кКал",
        "Proteins": "15,7 г",
        "Fats": "49,3 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Поджелудочная железа свиная",
        "Calories": "199 кКал",
        "Proteins": "18,56 г",
        "Fats": "13,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Поджелудочная железа свиная, тушеная",
        "Calories": "219 кКал",
        "Proteins": "28,5 г",
        "Fats": "10,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Поросенок жареный, по 1-400",
        "Calories": "147 кКал",
        "Proteins": "26,4 г",
        "Fats": "4,5 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Поросятина",
        "Calories": "109 кКал",
        "Proteins": "20,6 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Почки свиные",
        "Calories": "100 кКал",
        "Proteins": "16,46 г",
        "Fats": "3,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Почки свиные",
        "Calories": "92 кКал",
        "Proteins": "15 г",
        "Fats": "3,6 г",
        "Urglevodi": "2,7 г"
    },
    {
        "Title": "Почки свиные, тушеная",
        "Calories": "151 кКал",
        "Proteins": "25,4 г",
        "Fats": "4,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Расстегаи с мясом и луком, по 2-194",
        "Calories": "254 кКал",
        "Proteins": "12,1 г",
        "Fats": "6,4 г",
        "Urglevodi": "36,4 г"
    },
    {
        "Title": "Сало свиное с живота сырое",
        "Calories": "857 кКал",
        "Proteins": "1,76 г",
        "Fats": "94,16 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина \"по-восточному\", сушеная (дегидрированная)",
        "Calories": "615 кКал",
        "Proteins": "11,8 г",
        "Fats": "62,4 г",
        "Urglevodi": "1,4 г"
    },
    {
        "Title": "Свинина беконная",
        "Calories": "318 кКал",
        "Proteins": "17 г",
        "Fats": "27,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина жареная, по 1-396",
        "Calories": "314 кКал",
        "Proteins": "19,6 г",
        "Fats": "26,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина жирная",
        "Calories": "491 кКал",
        "Proteins": "11,7 г",
        "Fats": "49,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина жирная, консервы",
        "Calories": "486 кКал",
        "Proteins": "11,5 г",
        "Fats": "48,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина засоленная, лопатка",
        "Calories": "269 кКал",
        "Proteins": "16,47 г",
        "Fats": "21,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина засоленная, лопатка, запечённая",
        "Calories": "287 кКал",
        "Proteins": "17,28 г",
        "Fats": "23,48 г",
        "Urglevodi": "0,37 г"
    },
    {
        "Title": "Свинина мясная",
        "Calories": "357 кКал",
        "Proteins": "14,3 г",
        "Fats": "33,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина отварная, по 1-390",
        "Calories": "373 кКал",
        "Proteins": "22,5 г",
        "Fats": "31,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина соленая, нарезка для завтрака",
        "Calories": "388 кКал",
        "Proteins": "11,74 г",
        "Fats": "37,16 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Свинина тушеная, консервы",
        "Calories": "349 кКал",
        "Proteins": "14,9 г",
        "Fats": "32,2 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Свинина тушеная, по 1-422",
        "Calories": "235 кКал",
        "Proteins": "9 г",
        "Fats": "20,4 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Свинина, верхняя часть окорока",
        "Calories": "182 кКал",
        "Proteins": "20,27 г",
        "Fats": "10,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть окорока, запечённая",
        "Calories": "209 кКал",
        "Proteins": "27,03 г",
        "Fats": "10,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть окорока, постное мясо",
        "Calories": "120 кКал",
        "Proteins": "21,81 г",
        "Fats": "2,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть окорока, постное мясо, запечённая",
        "Calories": "165 кКал",
        "Proteins": "28,86 г",
        "Fats": "4,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная)",
        "Calories": "155 кКал",
        "Proteins": "21,55 г",
        "Fats": "6,94 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), жареная на огне",
        "Calories": "196 кКал",
        "Proteins": "26,62 г",
        "Fats": "9,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), жареная на сковороде",
        "Calories": "196 кКал",
        "Proteins": "29,36 г",
        "Fats": "7,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), постное мясо",
        "Calories": "127 кКал",
        "Proteins": "22,41 г",
        "Fats": "3,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), постное мясо, тушеная",
        "Calories": "170 кКал",
        "Proteins": "30,54 г",
        "Fats": "4,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), только мясо, жареная на огне",
        "Calories": "173 кКал",
        "Proteins": "27,58 г",
        "Fats": "6,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), только мясо, жареная на сковороде",
        "Calories": "172 кКал",
        "Proteins": "30,46 г",
        "Fats": "4,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат, или котлета свиная), тушеная",
        "Calories": "200 кКал",
        "Proteins": "29,2 г",
        "Fats": "8,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат)",
        "Calories": "166 кКал",
        "Proteins": "21,34 г",
        "Fats": "8,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), запечённая",
        "Calories": "192 кКал",
        "Proteins": "26,45 г",
        "Fats": "8,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), постное мясо",
        "Calories": "132 кКал",
        "Proteins": "22,39 г",
        "Fats": "4,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), постное мясо, запечённая",
        "Calories": "173 кКал",
        "Proteins": "27,23 г",
        "Fats": "6,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), с добавлением раствора",
        "Calories": "171 кКал",
        "Proteins": "19,45 г",
        "Fats": "10,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), с добавлением раствора, жареная на огне",
        "Calories": "198 кКал",
        "Proteins": "28,33 г",
        "Fats": "9,42 г",
        "Urglevodi": "0,02 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), с добавлением раствора, постное мясо",
        "Calories": "117 кКал",
        "Proteins": "21,09 г",
        "Fats": "3,48 г",
        "Urglevodi": "0,22 г"
    },
    {
        "Title": "Свинина, верхняя часть филе (карбонат), с добавлением раствора, постное мясо, жареная на огне",
        "Calories": "170 кКал",
        "Proteins": "29,65 г",
        "Fats": "5,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, ветчина из плечевой части,  постное мясо, запечённая",
        "Calories": "170 кКал",
        "Proteins": "24,94 г",
        "Fats": "7,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, ветчина из плечевой части, запечённая",
        "Calories": "280 кКал",
        "Proteins": "20,43 г",
        "Fats": "21,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка",
        "Calories": "120 кКал",
        "Proteins": "20,65 г",
        "Fats": "3,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка",
        "Calories": "142 кКал",
        "Proteins": "19,4 г",
        "Fats": "7,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка, жареная на огне",
        "Calories": "201 кКал",
        "Proteins": "29,86 г",
        "Fats": "8,11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка, запечённая",
        "Calories": "147 кКал",
        "Proteins": "26,04 г",
        "Fats": "3,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка, постное мясо",
        "Calories": "109 кКал",
        "Proteins": "20,95 г",
        "Fats": "2,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка, постное мясо, жареная на огне",
        "Calories": "187 кКал",
        "Proteins": "30,42 г",
        "Fats": "6,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, вырезка, постное мясо, запечённая",
        "Calories": "143 кКал",
        "Proteins": "26,17 г",
        "Fats": "3,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, грудинка мякоть",
        "Calories": "602 кКал",
        "Proteins": "8 г",
        "Fats": "63,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, грудно-плечевая чать, без костей, мясо с жиром, жареная на огне",
        "Calories": "162 кКал",
        "Proteins": "28,47 г",
        "Fats": "4,49 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, грудно-плечевая чать, без костей, мясо с жиром, сырая",
        "Calories": "127 кКал",
        "Proteins": "22,54 г",
        "Fats": "3,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, гуляш (из корейки и лопатки), постное мясо",
        "Calories": "144 кКал",
        "Proteins": "21,23 г",
        "Fats": "5,88 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, гуляш (из корейки и лопатки), постное мясо, приготовленное",
        "Calories": "211 кКал",
        "Proteins": "29,47 г",
        "Fats": "9,44 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, гуляш (из корейки и лопатки), приготовленный",
        "Calories": "235 кКал",
        "Proteins": "26,07 г",
        "Fats": "13,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, жир отделённый от ветчины",
        "Calories": "579 кКал",
        "Proteins": "5,68 г",
        "Fats": "61,41 г",
        "Urglevodi": "0,09 г"
    },
    {
        "Title": "Свинина, жир отделённый от ветчины запечённый",
        "Calories": "591 кКал",
        "Proteins": "7,64 г",
        "Fats": "61,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, задняя рулька",
        "Calories": "193 кКал",
        "Proteins": "19,87 г",
        "Fats": "11,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, задняя рулька, запечённая",
        "Calories": "232 кКал",
        "Proteins": "25,96 г",
        "Fats": "13,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, задняя рулька, постное мясо",
        "Calories": "119 кКал",
        "Proteins": "21,66 г",
        "Fats": "2,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, задняя рулька, постное мясо, запечённая",
        "Calories": "175 кКал",
        "Proteins": "28,69 г",
        "Fats": "5,83 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом",
        "Calories": "198 кКал",
        "Proteins": "19,74 г",
        "Fats": "12,58 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, жареная на огне",
        "Calories": "242 кКал",
        "Proteins": "27,32 г",
        "Fats": "13,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, запечённая",
        "Calories": "248 кКал",
        "Proteins": "27,09 г",
        "Fats": "14,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, постное мясо",
        "Calories": "143 кКал",
        "Proteins": "21,43 г",
        "Fats": "5,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, постное мясо, жареная",
        "Calories": "204 кКал",
        "Proteins": "28,57 г",
        "Fats": "9,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, постное мясо, жареная на огне",
        "Calories": "210 кКал",
        "Proteins": "28,57 г",
        "Fats": "9,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, постное мясо, запечённая",
        "Calories": "209 кКал",
        "Proteins": "28,62 г",
        "Fats": "9,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка в целом, тушеная",
        "Calories": "239 кКал",
        "Proteins": "27,23 г",
        "Fats": "13,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, корейка мякоть",
        "Calories": "384 кКал",
        "Proteins": "13,7 г",
        "Fats": "36,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец",
        "Calories": "133 кКал",
        "Proteins": "22,49 г",
        "Fats": "4,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости",
        "Calories": "168 кКал",
        "Proteins": "20,48 г",
        "Fats": "8,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости, жареный на огне",
        "Calories": "222 кКал",
        "Proteins": "26,96 г",
        "Fats": "11,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости, запечённый",
        "Calories": "230 кКал",
        "Proteins": "26,64 г",
        "Fats": "12,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости, постное мясо, жареная на огне",
        "Calories": "174 кКал",
        "Proteins": "29,29 г",
        "Fats": "5,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости, постное мясо, запечённый",
        "Calories": "204 кКал",
        "Proteins": "27,78 г",
        "Fats": "9,44 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости, постное мясо, тушеный",
        "Calories": "195 кКал",
        "Proteins": "31 г",
        "Fats": "6,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости, тушеный",
        "Calories": "234 кКал",
        "Proteins": "28,81 г",
        "Fats": "12,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец на кости,, постное мясо",
        "Calories": "129 кКал",
        "Proteins": "21,65 г",
        "Fats": "4,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, жареный на огне",
        "Calories": "170 кКал",
        "Proteins": "28,19 г",
        "Fats": "5,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, запечённый",
        "Calories": "192 кКал",
        "Proteins": "29,62 г",
        "Fats": "7,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, постное мясо, жареный на огне",
        "Calories": "161 кКал",
        "Proteins": "28,6 г",
        "Fats": "4,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, постное мясо, запечённый",
        "Calories": "178 кКал",
        "Proteins": "30,39 г",
        "Fats": "5,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, постное мясо, сырая",
        "Calories": "121 кКал",
        "Proteins": "22,81 г",
        "Fats": "2,59 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, постное мясо, тушеный",
        "Calories": "163 кКал",
        "Proteins": "28,75 г",
        "Fats": "4,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, кострец, тушеный",
        "Calories": "171 кКал",
        "Proteins": "28,41 г",
        "Fats": "5,47 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, котлетное мясо",
        "Calories": "421 кКал",
        "Proteins": "11,4 г",
        "Fats": "41,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная",
        "Calories": "186 кКал",
        "Proteins": "17,42 г",
        "Fats": "12,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, жареная на огне",
        "Calories": "259 кКал",
        "Proteins": "25,58 г",
        "Fats": "16,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, запечённая",
        "Calories": "269 кКал",
        "Proteins": "23,11 г",
        "Fats": "18,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, постное мясо",
        "Calories": "132 кКал",
        "Proteins": "18,73 г",
        "Fats": "5,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, постное мясо, жареная на огне",
        "Calories": "227 кКал",
        "Proteins": "26,74 г",
        "Fats": "12,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, постное мясо, запечённая",
        "Calories": "232 кКал",
        "Proteins": "24,21 г",
        "Fats": "14,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, постное мясо, тушеная",
        "Calories": "233 кКал",
        "Proteins": "26,57 г",
        "Fats": "13,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопатка бескостная, тушеная",
        "Calories": "267 кКал",
        "Proteins": "25,07 г",
        "Fats": "17,69 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть",
        "Calories": "325 кКал",
        "Proteins": "14,7 г",
        "Fats": "29,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть",
        "Calories": "236 кКал",
        "Proteins": "17,18 г",
        "Fats": "17,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки без кости",
        "Calories": "157 кКал",
        "Proteins": "20,54 г",
        "Fats": "7,94 г",
        "Urglevodi": "0,76 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки без кости, жареная на огне",
        "Calories": "202 кКал",
        "Proteins": "24,73 г",
        "Fats": "11,13 г",
        "Urglevodi": "0,83 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки без кости, запечённая",
        "Calories": "199 кКал",
        "Proteins": "26,48 г",
        "Fats": "10,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки без кости, постное мясо",
        "Calories": "123 кКал",
        "Proteins": "21,35 г",
        "Fats": "3,78 г",
        "Urglevodi": "0,82 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки без кости, постное мясо, жареное на огне",
        "Calories": "169 кКал",
        "Proteins": "26,14 г",
        "Fats": "6,74 г",
        "Urglevodi": "0,89 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки без кости, постное мясо, запеченное",
        "Calories": "175 кКал",
        "Proteins": "27,58 г",
        "Fats": "7,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости",
        "Calories": "194 кКал",
        "Proteins": "19,56 г",
        "Fats": "12,27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости,  постное мясо",
        "Calories": "143 кКал",
        "Proteins": "21,22 г",
        "Fats": "5,84 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, жареная на огне",
        "Calories": "231 кКал",
        "Proteins": "23,72 г",
        "Fats": "14,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, запеченная",
        "Calories": "254 кКал",
        "Proteins": "24,29 г",
        "Fats": "16,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, отдельно мясо и жир, жареная на сковороде",
        "Calories": "256 кКал",
        "Proteins": "25,02 г",
        "Fats": "16,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, постное мясо, жареная на огне",
        "Calories": "193 кКал",
        "Proteins": "24,99 г",
        "Fats": "9,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, постное мясо, жареная на сковороде",
        "Calories": "222 кКал",
        "Proteins": "26,38 г",
        "Fats": "12,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, постное мясо, запеченная",
        "Calories": "217 кКал",
        "Proteins": "25,7 г",
        "Fats": "11,89 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, постное мясо, тушеная",
        "Calories": "222 кКал",
        "Proteins": "28,02 г",
        "Fats": "11,29 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть корейки на кости, тушеная",
        "Calories": "255 кКал",
        "Proteins": "26,54 г",
        "Fats": "15,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть, запечённая",
        "Calories": "292 кКал",
        "Proteins": "23,28 г",
        "Fats": "21,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть, постное мясо",
        "Calories": "148 кКал",
        "Proteins": "19,55 г",
        "Fats": "7,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, лопаточная часть, постное мясо, запечённая",
        "Calories": "230 кКал",
        "Proteins": "25,33 г",
        "Fats": "13,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, маринованная рулька",
        "Calories": "171 кКал",
        "Proteins": "19,11 г",
        "Fats": "10,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мякоть окорока, тушеная",
        "Calories": "156 кКал",
        "Proteins": "31,11 г",
