Продукт,Калорийность,Белки,Жиры,Углеводы 
    },
    {
        "Title": "Купаты Московские [Ашан]",
        "Calories": "320 кКал",
        "Proteins": "9 г",
        "Fats": "31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кура Гриль [Ашан]",
        "Calories": "132 кКал",
        "Proteins": "21 г",
        "Fats": "5,7 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Курага [Ашан]",
        "Calories": "230 кКал",
        "Proteins": "5 г",
        "Fats": "0,5 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Курага 8 Эконом [Ашан]",
        "Calories": "194 кКал",
        "Proteins": "4,4 г",
        "Fats": "0,3 г",
        "Urglevodi": "43,4 г"
    },
    {
        "Title": "Курага Шоколадная [Ашан]",
        "Calories": "137 кКал",
        "Proteins": "1 г",
        "Fats": "0 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "Курага Экстра [Ашан]",
        "Calories": "291 кКал",
        "Proteins": "5 г",
        "Fats": "0,5 г",
        "Urglevodi": "63,5 г"
    },
    {
        "Title": "Куриная Грудка Вареная [Ашан]",
        "Calories": "137 кКал",
        "Proteins": "29,8 г",
        "Fats": "1,8 г",
        "Urglevodi": "0,5 г"
    },
    {
        "Title": "Куриная Грудка Гриль [Ашан]",
        "Calories": "158 кКал",
        "Proteins": "21,5 г",
        "Fats": "1,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Куриная Грудка Отварная [Ашан]",
        "Calories": "223 кКал",
        "Proteins": "23 г",
        "Fats": "9 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Куриное Гнездо [Ашан]",
        "Calories": "205 кКал",
        "Proteins": "14 г",
        "Fats": "13,3 г",
        "Urglevodi": "7,6 г"
    },
    {
        "Title": "Куриное Филе [Ашан]",
        "Calories": "140 кКал",
        "Proteins": "21 г",
        "Fats": "2,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Куриные Оладьи [Ашан]",
        "Calories": "228 кКал",
        "Proteins": "14,6 г",
        "Fats": "17,1 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Куриные Отбивные [Ашан]",
        "Calories": "110 кКал",
        "Proteins": "18 г",
        "Fats": "3 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Куриные Шейки [Ашан]",
        "Calories": "297 кКал",
        "Proteins": "14,1 г",
        "Fats": "26,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Куриный Салат с Ананасами [Ашан]",
        "Calories": "149 кКал",
        "Proteins": "17,8 г",
        "Fats": "7,1 г",
        "Urglevodi": "1,3 г"
    },
    {
        "Title": "Курица [Ашан]",
        "Calories": "190 кКал",
        "Proteins": "16 г",
        "Fats": "14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица в Кисло-Сладком Соусе [Ашан]",
        "Calories": "120 кКал",
        "Proteins": "11 г",
        "Fats": "3 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Курица в Сливочно-Сырном Соусе с Грибами [Ашан]",
        "Calories": "130 кКал",
        "Proteins": "11 г",
        "Fats": "8 г",
        "Urglevodi": "2,5 г"
    },
    {
        "Title": "Курица Гриль в Маринаде [Ашан]",
        "Calories": "223 кКал",
        "Proteins": "23 г",
        "Fats": "9 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Курица-Гриль [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "18,7 г",
        "Fats": "16,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курник с Курицей [Ашан]",
        "Calories": "289 кКал",
        "Proteins": "9,5 г",
        "Fats": "13,9 г",
        "Urglevodi": "31,5 г"
    },
    {
        "Title": "Куры Гриль [Ашан]",
        "Calories": "228 кКал",
        "Proteins": "30 г",
        "Fats": "11 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Кускус [Ашан]",
        "Calories": "370 кКал",
        "Proteins": "12 г",
        "Fats": "2,5 г",
        "Urglevodi": "75 г"
    },
    {
        "Title": "Кускус Пшеничный [Ашан]",
        "Calories": "350 кКал",
        "Proteins": "13 г",
        "Fats": "2,5 г",
        "Urglevodi": "68 г"
    },
    {
        "Title": "Кусочки из Филе Рыбы [Ашан]",
        "Calories": "160 кКал",
        "Proteins": "14 г",
        "Fats": "2 г",
        "Urglevodi": "21,5 г"
    },
    {
        "Title": "Лаваш [Ашан]",
        "Calories": "277 кКал",
        "Proteins": "9,1 г",
        "Fats": "1,1 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Лаваш Армянский [Ашан]",
        "Calories": "277 кКал",
        "Proteins": "9,1 г",
        "Fats": "1,1 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Лаваш с Сыром и Чесноком [Ашан]",
        "Calories": "165 кКал",
        "Proteins": "1,2 г",
        "Fats": "6,1 г",
        "Urglevodi": "5,2 г"
    },
    {
        "Title": "Лазанья из Твёрдых Сортов Пшеницы [Ашан]",
        "Calories": "324 кКал",
        "Proteins": "12 г",
        "Fats": "1 г",
        "Urglevodi": "67 г"
    },
    {
        "Title": "Лазанья по-Болонезски [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "9,3 г",
        "Fats": "8,6 г",
        "Urglevodi": "15,8 г"
    },
    {
        "Title": "Лакомка Сливочная [Ашан]",
        "Calories": "270 кКал",
        "Proteins": "2,5 г",
        "Fats": "20 г",
        "Urglevodi": "19,5 г"
    },
    {
        "Title": "Лапша Падтай [Ашан]",
        "Calories": "131 кКал",
        "Proteins": "4,5 г",
        "Fats": "3,5 г",
        "Urglevodi": "20,4 г"
    },
    {
        "Title": "Лапша Удон с Курицей [Ашан]",
        "Calories": "180 кКал",
        "Proteins": "3,7 г",
        "Fats": "7,9 г",
        "Urglevodi": "23,4 г"
    },
    {
        "Title": "Лапша Удон с Овощами [Ашан]",
        "Calories": "151 кКал",
        "Proteins": "3,2 г",
        "Fats": "7,1 г",
        "Urglevodi": "18,5 г"
    },
    {
        "Title": "Лемонема [Ашан]",
        "Calories": "77 кКал",
        "Proteins": "17 г",
        "Fats": "1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лепешка Ржаная [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "9,5 г",
        "Fats": "5,5 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Лепешка Ржаная с Клюквой [Ашан]",
        "Calories": "215 кКал",
        "Proteins": "7,8 г",
        "Fats": "1 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Лепешка с Кунжутом [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Лепешка с Сыром [Ашан]",
        "Calories": "239 кКал",
        "Proteins": "6,7 г",
        "Fats": "6,1 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Лепешка Сметана с Грибами [Ашан]",
        "Calories": "447 кКал",
        "Proteins": "14,5 г",
        "Fats": "18,5 г",
        "Urglevodi": "54,6 г"
    },
    {
        "Title": "Лепешка Соус Песто/Базилик [Ашан]",
        "Calories": "467 кКал",
        "Proteins": "14 г",
        "Fats": "21,7 г",
        "Urglevodi": "52,7 г"
    },
    {
        "Title": "Лепешка Среднеазиатская [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "8,4 г",
        "Fats": "13,5 г",
        "Urglevodi": "53,5 г"
    },
    {
        "Title": "Лепешка Тандырная [Ашан]",
        "Calories": "319 кКал",
        "Proteins": "11 г",
        "Fats": "3 г",
        "Urglevodi": "62 г"
    },
    {
        "Title": "Лепешка Томат с Базиликом [Ашан]",
        "Calories": "426 кКал",
        "Proteins": "12,3 г",
        "Fats": "20,4 г",
        "Urglevodi": "47,2 г"
    },
    {
        "Title": "Лещ Холодного Копчения [Ашан]",
        "Calories": "170 кКал",
        "Proteins": "29 г",
        "Fats": "6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Личи [Ашан]",
        "Calories": "65 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,3 г",
        "Urglevodi": "14,4 г"
    },
    {
        "Title": "Ломтики Лосося [Ашан]",
        "Calories": "147 кКал",
        "Proteins": "21 г",
        "Fats": "7 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Лопатка Бескостная Телятины [Ашан]",
        "Calories": "90 кКал",
        "Proteins": "19 г",
        "Fats": "2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лопатка Говяжья [Ашан]",
        "Calories": "158 кКал",
        "Proteins": "17 г",
        "Fats": "10 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лопатка Говяжья Бескостная Фермерская [Ашан]",
        "Calories": "170 кКал",
        "Proteins": "16 г",
        "Fats": "12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лопатка Свиная Б/К [Ашан]",
        "Calories": "230 кКал",
        "Proteins": "12 г",
        "Fats": "20 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лопатка Телячья [Ашан]",
        "Calories": "99 кКал",
        "Proteins": "18 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "21 г",
        "Fats": "15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось в Сыре [Ашан]",
        "Calories": "376 кКал",
        "Proteins": "14 г",
        "Fats": "27,2 г",
        "Urglevodi": "21 г"
    },
    {
        "Title": "Лосось Стейк [Ашан]",
        "Calories": "153 кКал",
        "Proteins": "20 г",
        "Fats": "8,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось Филе на Коже [Ашан]",
        "Calories": "148 кКал",
        "Proteins": "22 г",
        "Fats": "6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лук [Ашан]",
        "Calories": "41 кКал",
        "Proteins": "1,4 г",
        "Fats": "0 г",
        "Urglevodi": "10,4 г"
    },
    {
        "Title": "Любимчик с Изюмом [Ашан]",
        "Calories": "335 кКал",
        "Proteins": "7,8 г",
        "Fats": "6,8 г",
        "Urglevodi": "58,9 г"
    },
    {
        "Title": "Любимчик с Маком [Ашан]",
        "Calories": "521 кКал",
        "Proteins": "8,8 г",
        "Fats": "29,6 г",
        "Urglevodi": "54,8 г"
    },
    {
        "Title": "Люля Кебаб Куриный [Ашан]",
        "Calories": "199 кКал",
        "Proteins": "11 г",
        "Fats": "11 г",
        "Urglevodi": "2,5 г"
    },
    {
        "Title": "Люля-Кебаб [Ашан]",
        "Calories": "128 кКал",
        "Proteins": "18,5 г",
        "Fats": "3,5 г",
        "Urglevodi": "5,7 г"
    },
    {
        "Title": "Мадлен Лимон [Ашан]",
        "Calories": "422 кКал",
        "Proteins": "5,8 г",
        "Fats": "46,2 г",
        "Urglevodi": "28,7 г"
    },
    {
        "Title": "Мадлен с Изюмом [Ашан]",
        "Calories": "417 кКал",
        "Proteins": "7 г",
        "Fats": "17,3 г",
        "Urglevodi": "57,9 г"
    },
    {
        "Title": "Мадлен с Шоколадом [Ашан]",
        "Calories": "420 кКал",
        "Proteins": "6 г",
        "Fats": "22,2 г",
        "Urglevodi": "51,1 г"
    },
    {
        "Title": "Майонез Bio [Ашан]",
        "Calories": "733 кКал",
        "Proteins": "1,3 г",
        "Fats": "80 г",
        "Urglevodi": "1,9 г"
    },
    {
        "Title": "Майонез с Перепелиным Яйцом [Ашан]",
        "Calories": "610 кКал",
        "Proteins": "0,5 г",
        "Fats": "67 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Майонезный Соус [Ашан]",
        "Calories": "241 кКал",
        "Proteins": "0,4 г",
        "Fats": "25 г",
        "Urglevodi": "3,6 г"
    },
    {
        "Title": "Макаронсы [Ашан]",
        "Calories": "466 кКал",
        "Proteins": "6,8 г",
        "Fats": "15 г",
        "Urglevodi": "75 г"
    },
    {
        "Title": "Макароны [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "10 г",
        "Fats": "1 г",
        "Urglevodi": "72 г"
    },
    {
        "Title": "Макароны Бантики [Ашан]",
        "Calories": "324 кКал",
        "Proteins": "12 г",
        "Fats": "1 г",
        "Urglevodi": "67 г"
    },
    {
        "Title": "Макароны Колокольчики [Ашан]",
        "Calories": "320 кКал",
        "Proteins": "10 г",
        "Fats": "1 г",
        "Urglevodi": "67 г"
    },
    {
        "Title": "Макароны Перья [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "11 г",
        "Fats": "1,5 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Макароны по-Флотски [Ашан]",
        "Calories": "199 кКал",
        "Proteins": "7,5 г",
        "Fats": "9 г",
        "Urglevodi": "22 г"
    },
    {
        "Title": "Макароны Пружинки [Ашан]",
        "Calories": "324 кКал",
        "Proteins": "12 г",
        "Fats": "1 г",
        "Urglevodi": "67 г"
    },
    {
        "Title": "Макароны Ракушки [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "10,5 г",
        "Fats": "1 г",
        "Urglevodi": "72 г"
    },
    {
        "Title": "Макароны Фузилли [Ашан]",
        "Calories": "343 кКал",
        "Proteins": "13 г",
        "Fats": "1,9 г",
        "Urglevodi": "65 г"
    },
    {
        "Title": "Макароны Цветные [Ашан]",
        "Calories": "334 кКал",
        "Proteins": "10,4 г",
        "Fats": "1,1 г",
        "Urglevodi": "71,5 г"
    },
    {
        "Title": "Макарунс Клубника [Ашан]",
        "Calories": "265 кКал",
        "Proteins": "9,4 г",
        "Fats": "1,2 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Малина Замороженная [Ашан]",
        "Calories": "40 кКал",
        "Proteins": "1 г",
        "Fats": "0,5 г",
        "Urglevodi": "8,5 г"
    },
    {
        "Title": "Мандарин [Ашан]",
        "Calories": "33 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,2 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Манная Крупа [Ашан]",
        "Calories": "360 кКал",
        "Proteins": "11 г",
        "Fats": "1 г",
        "Urglevodi": "76 г"
    },
    {
        "Title": "Манты [Ашан]",
        "Calories": "132 кКал",
        "Proteins": "11 г",
        "Fats": "5 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "Манты с Мясом [Ашан]",
        "Calories": "205 кКал",
        "Proteins": "9,4 г",
        "Fats": "10,6 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Маринад Азиатский [Ашан]",
        "Calories": "110 кКал",
        "Proteins": "4 г",
        "Fats": "1,5 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Маринад Горчичный [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "1,5 г",
        "Fats": "18 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Маринад Кавказский [Ашан]",
        "Calories": "79,8 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Мармелад [Ашан]",
        "Calories": "330 кКал",
        "Proteins": "6,3 г",
        "Fats": "0,2 г",
        "Urglevodi": "75 г"
    },
    {
        "Title": "Мармелад с Цедрой Апельсина и Померанцем [Ашан]",
        "Calories": "249 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "60,2 г"
    },
    {
        "Title": "Мармелад Фруктово-Ягодный [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "76 г"
    },
    {
        "Title": "Марципан [Ашан]",
        "Calories": "418 кКал",
        "Proteins": "3,6 г",
        "Fats": "10,7 г",
        "Urglevodi": "75,7 г"
    },
    {
        "Title": "Марципан Темный Шоколад [Ашан]",
        "Calories": "464 кКал",
        "Proteins": "5,5 г",
        "Fats": "24,8 г",
        "Urglevodi": "54,7 г"
    },
    {
        "Title": "Маскарпоне [Ашан]",
        "Calories": "408 кКал",
        "Proteins": "3,5 г",
        "Fats": "40,8 г",
        "Urglevodi": "6,7 г"
    },
    {
        "Title": "Маскарпоне Сыр Шоколадный [Ашан]",
        "Calories": "243 кКал",
        "Proteins": "4 г",
        "Fats": "14 г",
        "Urglevodi": "25,4 г"
    },
    {
        "Title": "Маслины без Косточек [Ашан]",
        "Calories": "146 кКал",
        "Proteins": "0,6 г",
        "Fats": "15,4 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Маслины с Косточкой [Ашан]",
        "Calories": "106 кКал",
        "Proteins": "0,4 г",
        "Fats": "10,8 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Масло Сливочное [Ашан]",
        "Calories": "748 кКал",
        "Proteins": "0,6 г",
        "Fats": "82,5 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Масляная Х/К [Ашан]",
        "Calories": "113 кКал",
        "Proteins": "19 г",
        "Fats": "4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Маффин [Ашан]",
        "Calories": "397 кКал",
        "Proteins": "4,7 г",
        "Fats": "18,6 г",
        "Urglevodi": "40,4 г"
    },
    {
        "Title": "Маффин с Вишней [Ашан]",
        "Calories": "472 кКал",
        "Proteins": "5,8 г",
        "Fats": "27,4 г",
        "Urglevodi": "52,4 г"
    },
    {
        "Title": "Маффин с Изюмом [Ашан]",
        "Calories": "360 кКал",
        "Proteins": "4,9 г",
        "Fats": "31,4 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Маффин с Карамелью [Ашан]",
        "Calories": "467 кКал",
        "Proteins": "7 г",
        "Fats": "29 г",
        "Urglevodi": "42,6 г"
    },
    {
        "Title": "Маффин с Чёрной Смородиной [Ашан]",
        "Calories": "332 кКал",
        "Proteins": "4,6 г",
        "Fats": "16,6 г",
        "Urglevodi": "41,6 г"
    },
    {
        "Title": "Маффин Черничный [Ашан]",
        "Calories": "428 кКал",
        "Proteins": "5,2 г",
        "Fats": "23 г",
        "Urglevodi": "50 г"
    },
    {
        "Title": "Маффин Шоколадный [Ашан]",
        "Calories": "410 кКал",
        "Proteins": "5,5 г",
        "Fats": "22 г",
        "Urglevodi": "47,5 г"
    },
    {
        "Title": "Медальон из Лосося [Ашан]",
        "Calories": "185 кКал",
        "Proteins": "20 г",
        "Fats": "11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Медальоны из Семги [Ашан]",
        "Calories": "160 кКал",
        "Proteins": "20 г",
        "Fats": "11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мексиканская Смесь [Ашан]",
        "Calories": "48 кКал",
        "Proteins": "3,2 г",
        "Fats": "0 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Меренги [Ашан]",
        "Calories": "410 кКал",
        "Proteins": "13,7 г",
        "Fats": "4,1 г",
        "Urglevodi": "63,8 г"
    },
    {
        "Title": "Меренги Витые [Ашан]",
        "Calories": "399 кКал",
        "Proteins": "4,1 г",
        "Fats": "0 г",
        "Urglevodi": "95,6 г"
    },
    {
        "Title": "Меренги Витые Весовой [Ашан]",
        "Calories": "356 кКал",
        "Proteins": "2,5 г",
        "Fats": "0 г",
        "Urglevodi": "89,8 г"
    },
    {
        "Title": "Меренги Цветные [Ашан]",
        "Calories": "316 кКал",
        "Proteins": "1,6 г",
        "Fats": "15,5 г",
        "Urglevodi": "42,4 г"
    },
    {
        "Title": "Мидии [Ашан]",
        "Calories": "74 кКал",
        "Proteins": "13,1 г",
        "Fats": "2,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мидии в Рассоле [Ашан]",
        "Calories": "45 кКал",
        "Proteins": "8 г",
        "Fats": "1 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Микс Овощей [Ашан]",
        "Calories": "25 кКал",
        "Proteins": "1,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Миндаль в Белой Глазури [Ашан]",
        "Calories": "579 кКал",
        "Proteins": "5,4 г",
        "Fats": "23,4 г",
        "Urglevodi": "41,8 г"
    },
    {
        "Title": "Миндаль в Шоколадной Глазури [Ашан]",
        "Calories": "570 кКал",
        "Proteins": "7,5 г",
        "Fats": "39 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Миндаль Жареный [Ашан]",
        "Calories": "614 кКал",
        "Proteins": "19 г",
        "Fats": "54 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Миндаль Жареный со Специями [Ашан]",
        "Calories": "591 кКал",
        "Proteins": "18,1 г",
        "Fats": "51,2 г",
        "Urglevodi": "14,5 г"
    },
    {
        "Title": "Миндаль Лепестки [Ашан]",
        "Calories": "680 кКал",
        "Proteins": "26 г",
        "Fats": "60 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Миндаль Очищенный Небланшированный [Ашан]",
        "Calories": "613 кКал",
        "Proteins": "21 г",
        "Fats": "49 г",
        "Urglevodi": "22 г"
    },
    {
        "Title": "Миндаль Сушеный [Ашан]",
        "Calories": "630 кКал",
        "Proteins": "18 г",
        "Fats": "54 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Миндаль Сушеный Эконом [Ашан]",
        "Calories": "610 кКал",
        "Proteins": "19 г",
        "Fats": "54 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Миндаль Эконом [Ашан]",
        "Calories": "630 кКал",
        "Proteins": "18 г",
        "Fats": "54 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Миндальная Мука [Ашан]",
        "Calories": "611 кКал",
        "Proteins": "24 г",
        "Fats": "53 г",
        "Urglevodi": "5,5 г"
    },
    {
        "Title": "Миндальное Молоко [Ашан]",
        "Calories": "64 кКал",
        "Proteins": "1,7 г",
        "Fats": "4,1 г",
        "Urglevodi": "4,9 г"
    },
    {
        "Title": "Миндальный Рогалик [Ашан]",
        "Calories": "446 кКал",
        "Proteins": "5 г",
        "Fats": "17 г",
        "Urglevodi": "68,7 г"
    },
    {
        "Title": "Мини Палочки из Слоеного Теста с Сыром [Ашан]",
        "Calories": "490 кКал",
        "Proteins": "13 г",
        "Fats": "23 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Мини Сушки с Солью [Ашан]",
        "Calories": "367 кКал",
        "Proteins": "10,1 г",
        "Fats": "4,7 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Мини-Багет [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Мини-Багет 8 Злаков [Ашан]",
        "Calories": "277 кКал",
        "Proteins": "13,9 г",
        "Fats": "5,3 г",
        "Urglevodi": "43,7 г"
    },
    {
        "Title": "Мини-Багет Гречневый [Ашан]",
        "Calories": "321 кКал",
        "Proteins": "7 г",
        "Fats": "13 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Мини-Багет Гурман [Ашан]",
        "Calories": "240 кКал",
        "Proteins": "8,5 г",
        "Fats": "1 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Мини-Багет Дарк [Ашан]",
        "Calories": "268 кКал",
        "Proteins": "8,3 г",
        "Fats": "2,2 г",
        "Urglevodi": "52,4 г"
    },
    {
        "Title": "Мини-Багет по-Деревенски [Ашан]",
        "Calories": "259 кКал",
        "Proteins": "8,8 г",
        "Fats": "1,1 г",
        "Urglevodi": "52,5 г"
    },
    {
        "Title": "Мини-Багет Ржаной [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "7 г",
        "Fats": "1,2 г",
        "Urglevodi": "45,8 г"
    },
    {
        "Title": "Мини-Багет с Луком [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Мини-Багет с Сыром [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Мини-Багет со Злаками [Ашан]",
        "Calories": "237 кКал",
        "Proteins": "9,8 г",
        "Fats": "3,4 г",
        "Urglevodi": "41,8 г"
    },
    {
        "Title": "Мини-Бантики Сливочные с Сыром [Ашан]",
        "Calories": "500 кКал",
        "Proteins": "11 г",
        "Fats": "27 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Мини-Гренки 7 Злаков БИО [Ашан]",
        "Calories": "403 кКал",
        "Proteins": "10,5 г",
        "Fats": "7,9 г",
        "Urglevodi": "70 г"
    },
    {
        "Title": "Мозги Говяжьи [Ашан]",
        "Calories": "124 кКал",
        "Proteins": "11,7 г",
        "Fats": "8,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молоко 0,5% [Ашан]",
        "Calories": "35 кКал",
        "Proteins": "3,1 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 1,5% [Ашан]",
        "Calories": "45 кКал",
        "Proteins": "3,1 г",
        "Fats": "1,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 2,5% [Ашан]",
        "Calories": "55 кКал",
        "Proteins": "3,1 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 3,2% [Ашан]",
        "Calories": "60 кКал",
        "Proteins": "3 г",
        "Fats": "3,2 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 3,2% [Ашан]",
        "Calories": "60 кКал",
        "Proteins": "3,1 г",
        "Fats": "3,2 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко Отборное [Ашан]",
        "Calories": "62 кКал",
        "Proteins": "3,1 г",
        "Fats": "3,4 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко Топленое [Ашан]",
        "Calories": "67 кКал",
        "Proteins": "3,1 г",
        "Fats": "4 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко Цельное Сгущенное [Ашан]",
        "Calories": "329 кКал",
        "Proteins": "7,2 г",
        "Fats": "8,5 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Молочный Коктейль со Вкусом Земляники [Ашан]",
        "Calories": "78 кКал",
        "Proteins": "2,8 г",
        "Fats": "3,2 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Молочный Коктейль со Вкусом Мятного Пряника [Ашан]",
        "Calories": "78 кКал",
        "Proteins": "2,8 г",
        "Fats": "3,2 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Морковные Палочки [Ашан]",
        "Calories": "51 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "10,6 г"
    },
    {
        "Title": "Морковь по-Корейски [Ашан]",
        "Calories": "102 кКал",
        "Proteins": "1,2 г",
        "Fats": "7 г",
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Морковь Сушеная [Ашан]",
        "Calories": "221 кКал",
        "Proteins": "7,8 г",
        "Fats": "0,6 г",
        "Urglevodi": "49,2 г"
    },
    {
        "Title": "Морковь Экстра-Тонкая Консервированная [Ашан]",
        "Calories": "25 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,3 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Мороженое [Ашан]",
        "Calories": "180 кКал",
        "Proteins": "2,7 г",
        "Fats": "10 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Мороженое Пломбир Крем-Брюле в Вафельном Стаканчике [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "3,5 г",
        "Fats": "11,5 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Мороженое Пломбир с Ароматом Фисташки в Вафельном Рожке [Ашан]",
        "Calories": "290 кКал",
        "Proteins": "3,5 г",
        "Fats": "16 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Мороженое Пломбир Шоколадный с Кусочками Шоколада [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "3 г",
