Продукт,Калорийность,Белки,Жиры,Углеводы
        "Urglevodi": "67 г"
    },
    {
        "Title": "Макфлури Карамель [Макдоналдс]",
        "Calories": "354 кКал",
        "Proteins": "8,1 г",
        "Fats": "9 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Макфлури Карамельный с Вафельно-Шоколадной Крошкой [Макдоналдс]",
        "Calories": "370 кКал",
        "Proteins": "7 г",
        "Fats": "9,4 г",
        "Urglevodi": "64 г"
    },
    {
        "Title": "Макфлури Лесной Орех [Макдоналдс]",
        "Calories": "220 кКал",
        "Proteins": "8 г",
        "Fats": "6 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Макфлури с Вафельно-Шоколадной Крошкой [Макдоналдс]",
        "Calories": "270 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Макфлури с Шоколадно-Вафельной Крошкой [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Макфлури Сочный Ананас [Макдоналдс]",
        "Calories": "290 кКал",
        "Proteins": "5,5 г",
        "Fats": "5,6 г",
        "Urglevodi": "54 г"
    },
    {
        "Title": "Макфлури Спелая Вишня [Макдоналдс]",
        "Calories": "344 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,2 г",
        "Urglevodi": "61 г"
    },
    {
        "Title": "Макфлури Спелое Манго [Макдоналдс]",
        "Calories": "285 кКал",
        "Proteins": "5,5 г",
        "Fats": "5,7 г",
        "Urglevodi": "53 г"
    },
    {
        "Title": "Макфлури Тирамису [Макдоналдс]",
        "Calories": "343 кКал",
        "Proteins": "7 г",
        "Fats": "7,6 г",
        "Urglevodi": "62 г"
    },
    {
        "Title": "Макфлури Яблочный Пай [Макдоналдс]",
        "Calories": "307 кКал",
        "Proteins": "6,5 г",
        "Fats": "6,6 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Макфлурри Де Люкс Грецкий Орех [Макдоналдс]",
        "Calories": "277 кКал",
        "Proteins": "5,5 г",
        "Fats": "5,6 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Макфлурри Де Люкс Гуава [Макдоналдс]",
        "Calories": "343 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,2 г",
        "Urglevodi": "61 г"
    },
    {
        "Title": "Макфлурри Де Люкс Карамельно-Шоколадное [Макдоналдс]",
        "Calories": "406 кКал",
        "Proteins": "7,1 г",
        "Fats": "11 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Макфлурри Де Люкс Клубнично-Шоколадное [Макдоналдс]",
        "Calories": "345 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,6 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Макфлурри Де Люкс Клубничный Бискотти [Макдоналдс]",
        "Calories": "337 кКал",
        "Proteins": "6,4 г",
        "Fats": "9,4 г",
        "Urglevodi": "56 г"
    },
    {
        "Title": "Макфлурри Де Люкс Крем-Брюле [Макдоналдс]",
        "Calories": "322 кКал",
        "Proteins": "6,5 г",
        "Fats": "6,6 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Макфлурри Де Люкс Малина [Макдоналдс]",
        "Calories": "294 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,2 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Макфлурри Де Люкс Мокко [Макдоналдс]",
        "Calories": "360 кКал",
        "Proteins": "7,2 г",
        "Fats": "11 г",
        "Urglevodi": "57 г"
    },
    {
        "Title": "Макфлурри Де Люкс Персик [Макдоналдс]",
        "Calories": "347 кКал",
        "Proteins": "6,7 г",
        "Fats": "8,2 г",
        "Urglevodi": "61 г"
    },
    {
        "Title": "Макфлурри Де Люкс с Бисквитом и Карамелью [Макдоналдс]",
        "Calories": "400 кКал",
        "Proteins": "7,1 г",
        "Fats": "11 г",
        "Urglevodi": "67 г"
    },
    {
        "Title": "Макфлурри Де Люкс Фисташка [Макдоналдс]",
        "Calories": "268 кКал",
        "Proteins": "6,1 г",
        "Fats": "7,7 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Макфлурри Де Люкс Шоколадно-Карамельное [Макдоналдс]",
        "Calories": "406 кКал",
        "Proteins": "7,1 г",
        "Fats": "11 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Макфлурри Де Люкс Шоколадно-Клубничное [Макдоналдс]",
        "Calories": "345 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,6 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Макфлурри Де Люкс Яблочный Пай [Макдоналдс]",
        "Calories": "307 кКал",
        "Proteins": "6,5 г",
        "Fats": "6,6 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Макфлурри с Рисом и Клубникой [Макдоналдс]",
        "Calories": "290 кКал",
        "Proteins": "5 г",
        "Fats": "6 г",
        "Urglevodi": "54 г"
    },
    {
        "Title": "Макфлурри Спелое Манго [Макдоналдс]",
        "Calories": "285 кКал",
        "Proteins": "5,5 г",
        "Fats": "5,7 г",
        "Urglevodi": "53 г"
    },
    {
        "Title": "Макфлурри Шоколадно-Клубничное [Макдоналдс]",
        "Calories": "345 кКал",
        "Proteins": "6,4 г",
        "Fats": "8,6 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Макфлэйвор Фрайз [Макдоналдс]",
        "Calories": "414 кКал",
        "Proteins": "7,1 г",
        "Fats": "20 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Макфлэйвор Фрайз по Деревенски [Макдоналдс]",
        "Calories": "449 кКал",
        "Proteins": "9,5 г",
        "Fats": "24 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Макфреш [Макдоналдс]",
        "Calories": "519 кКал",
        "Proteins": "25 г",
        "Fats": "31 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Макчикен [Макдоналдс]",
        "Calories": "484 кКал",
        "Proteins": "21 г",
        "Fats": "15 г",
        "Urglevodi": "62 г"
    },
    {
        "Title": "Макшейк [Макдоналдс]",
        "Calories": "235 кКал",
        "Proteins": "7 г",
        "Fats": "7 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Малиновый Лимонад [Макдоналдс]",
        "Calories": "139 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Малиновый Пунш (0,3 L) [Макдоналдс]",
        "Calories": "140 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Малиновый Шейк [Макдоналдс]",
        "Calories": "244 кКал",
        "Proteins": "5,7 г",
        "Fats": "4,3 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Маффин с Черной Смородиной [Макдоналдс]",
        "Calories": "370 кКал",
        "Proteins": "5 г",
        "Fats": "18 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Маффин с Шоколадом [Макдоналдс]",
        "Calories": "346 кКал",
        "Proteins": "5,9 г",
        "Fats": "12 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Маффин с Яблоком и Корицей [Макдоналдс]",
        "Calories": "463 кКал",
        "Proteins": "5,8 г",
        "Fats": "22 г",
        "Urglevodi": "60 г"
    },
    {
        "Title": "Маффин Шоколадный [Макдоналдс]",
        "Calories": "289 кКал",
        "Proteins": "4,6 г",
        "Fats": "13,7 г",
        "Urglevodi": "36,8 г"
    },
    {
        "Title": "Маффин Шоколадный с Черничным Джемом [Макдоналдс]",
        "Calories": "360 кКал",
        "Proteins": "5 г",
        "Fats": "16 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Маэстро Биф & Бородинский [Макдоналдс]",
        "Calories": "643 кКал",
        "Proteins": "36 г",
        "Fats": "40 г",
        "Urglevodi": "36 г"
    },
    {
        "Title": "Маэстро Классик [Макдоналдс]",
        "Calories": "686 кКал",
        "Proteins": "41 г",
        "Fats": "42 г",
        "Urglevodi": "37 г"
    },
    {
        "Title": "Микс Бокс [Макдоналдс]",
        "Calories": "858 кКал",
        "Proteins": "38 г",
        "Fats": "41 г",
        "Urglevodi": "83 г"
    },
    {
        "Title": "Молоко 3,5% [Макдоналдс]",
        "Calories": "62 кКал",
        "Proteins": "3 г",
        "Fats": "3,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молочный Коктейль Ваниль [Макдоналдс]",
        "Calories": "81 кКал",
        "Proteins": "2 г",
        "Fats": "1,5 г",
        "Urglevodi": "15 г"
    },
    {
        "Title": "Молочный Коктейль Ванильный (0,3 L) [Макдоналдс]",
        "Calories": "244 кКал",
        "Proteins": "6,1 г",
        "Fats": "4,6 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Молочный Коктейль Ванильный (0,4 L) [Макдоналдс]",
        "Calories": "385 кКал",
        "Proteins": "9 г",
        "Fats": "7 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Молочный Коктейль Клубника (0,25 L) [Макдоналдс]",
        "Calories": "244 кКал",
        "Proteins": "6,1 г",
        "Fats": "4,6 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Молочный Коктейль Клубничный (0,3 L) [Макдоналдс]",
        "Calories": "244 кКал",
        "Proteins": "6,1 г",
        "Fats": "4,6 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Молочный Коктейль Клубничный (0,4 L) [Макдоналдс]",
        "Calories": "385 кКал",
        "Proteins": "9 г",
        "Fats": "7 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Молочный Коктейль Шоколадный (0,25 L) [Макдоналдс]",
        "Calories": "247 кКал",
        "Proteins": "6,7 г",
        "Fats": "5 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Молочный Коктейль Шоколадный (0,47 L) [Макдоналдс]",
        "Calories": "386 кКал",
        "Proteins": "10 г",
        "Fats": "7,9 г",
        "Urglevodi": "68 г"
    },
    {
        "Title": "Молочный Коктейль Шоколадный (0,47 L) [Макдоналдс]",
        "Calories": "386 кКал",
        "Proteins": "10 г",
        "Fats": "7,9 г",
        "Urglevodi": "68 г"
    },
    {
        "Title": "Молочный Коктейль Шоколадный (0,6 L) [Макдоналдс]",
        "Calories": "493 кКал",
        "Proteins": "13 г",
        "Fats": "10 г",
        "Urglevodi": "87 г"
    },
    {
        "Title": "Морковные Палочки [Макдоналдс]",
        "Calories": "34 кКал",
        "Proteins": "1,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "6,9 г"
    },
    {
        "Title": "Морковные Палочки [Макдоналдс]",
        "Calories": "28 кКал",
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "5,5 г"
    },
    {
        "Title": "Морковные палочки McDonalds [Макдоналдс]",
        "Calories": "27 кКал",
        "Proteins": "1 г",
        "Fats": "0 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Мороженное с Шоколадом [Макдоналдс]",
        "Calories": "315 кКал",
        "Proteins": "6 г",
        "Fats": "9 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Мороженое Гуава [Макдоналдс]",
        "Calories": "257 кКал",
        "Proteins": "1,9 г",
        "Fats": "4,9 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Мороженое Карамельное [Макдоналдс]",
        "Calories": "319 кКал",
        "Proteins": "5,6 г",
        "Fats": "6,9 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Мороженое Клубничное [Макдоналдс]",
        "Calories": "258 кКал",
        "Proteins": "5 г",
        "Fats": "4,9 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Мороженое Макфлури Де Люкс Шоко-Карамель [Макдоналдс]",
        "Calories": "406 кКал",
        "Proteins": "7,1 г",
        "Fats": "11 г",
        "Urglevodi": "71 г"
    },
    {
        "Title": "Мороженое Малина [Макдоналдс]",
        "Calories": "209 кКал",
        "Proteins": "4,8 г",
        "Fats": "4,9 г",
        "Urglevodi": "36 г"
    },
    {
        "Title": "Мороженое Персик [Макдоналдс]",
        "Calories": "260 кКал",
        "Proteins": "5,1 г",
        "Fats": "4,9 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Мороженое Рожок [Макдоналдс]",
        "Calories": "164 кКал",
        "Proteins": "3,8 г",
        "Fats": "3,6 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Мороженое с Карамелью [Макдоналдс]",
        "Calories": "319 кКал",
        "Proteins": "5,6 г",
        "Fats": "6,9 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Мороженое с Клубникой [Макдоналдс]",
        "Calories": "265 кКал",
        "Proteins": "5 г",
        "Fats": "5 г",
        "Urglevodi": "50 г"
    },
    {
        "Title": "Мороженое с Шоколадом [Макдоналдс]",
        "Calories": "315 кКал",
        "Proteins": "6 г",
        "Fats": "9 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Мороженое Шоколадное [Макдоналдс]",
        "Calories": "310 кКал",
        "Proteins": "6,4 г",
        "Fats": "9 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Мохито Итальано [Макдоналдс]",
        "Calories": "82 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Мусс с Бельгийским Шоколадом [Макдоналдс]",
        "Calories": "262 кКал",
        "Proteins": "2,4 г",
        "Fats": "18 г",
        "Urglevodi": "22 г"
    },
    {
        "Title": "Мусс Шоколадный [Макдоналдс]",
        "Calories": "353 кКал",
        "Proteins": "3,1 г",
        "Fats": "24 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Наггетс Бокс [Макдоналдс]",
        "Calories": "456 кКал",
        "Proteins": "17 г",
        "Fats": "22 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Нагетсы (6) [Макдоналдс]",
        "Calories": "268 кКал",
        "Proteins": "17 г",
        "Fats": "14 г",
        "Urglevodi": "18 г"
    },
    {
        "Title": "Нагетсы [Макдоналдс]",
        "Calories": "45 кКал",
        "Proteins": "2,8 г",
        "Fats": "2,3 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Напиток Апельсиновый сок McDonalds 400 мл [Макдоналдс]",
        "Calories": "190 кКал",
        "Proteins": "3 г",
        "Fats": "1 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Напиток Двойной Эспрессо McDonalds [Макдоналдс]",
        "Calories": "3 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Напиток Капучино [Макдоналдс]",
        "Calories": "105 кКал",
        "Proteins": "5 г",
        "Fats": "5 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Напиток Капучино McDonalds 300 мл [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "6 г",
        "Fats": "7 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Напиток Кока-Кола McDonalds 400 мл [Макдоналдс]",
        "Calories": "170 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Напиток Кока-Кола Лайт McDonalds 400 мл [Макдоналдс]",
        "Calories": "2 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Напиток Кофе McDonalds 200 мл [Макдоналдс]",
        "Calories": "7 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "0,6 г"
    },
    {
        "Title": "Напиток Кофе Глясе [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "4 г",
        "Fats": "3 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Напиток Кофе Глясе McDonalds [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "4 г",
        "Fats": "3 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Напиток Кофе Латте [Макдоналдс]",
        "Calories": "175 кКал",
        "Proteins": "8 г",
        "Fats": "9 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Напиток Кофе Латте McDonalds [Макдоналдс]",
        "Calories": "125 кКал",
        "Proteins": "6 г",
        "Fats": "7 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Напиток Липтон Айс-Ти Зелёный McDonalds 400 мл [Макдоналдс]",
        "Calories": "110 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Напиток Липтон Айс-Ти Лимон McDonalds 400 мл [Макдоналдс]",
        "Calories": "110 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Напиток Спрайт McDonalds 400 мл [Макдоналдс]",
        "Calories": "165 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Напиток Фанта McDonalds 400 мл [Макдоналдс]",
        "Calories": "185 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Напиток Чай чёрный/зелёный McDonalds [Макдоналдс]",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Облепиховый Пунш [Макдоналдс]",
        "Calories": "127 кКал",
        "Proteins": "0,2 г",
        "Fats": "1,2 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Овощной Салат [Макдоналдс]",
        "Calories": "60 кКал",
        "Proteins": "3 г",
        "Fats": "0 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Овсяная Каша [Макдоналдс]",
        "Calories": "154 кКал",
        "Proteins": "4,3 г",
        "Fats": "4,1 г",
        "Urglevodi": "23 г"
    },
    {
        "Title": "Овсяная Каша с Джемом [Макдоналдс]",
        "Calories": "200 кКал",
        "Proteins": "4 г",
        "Fats": "4 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Овсяная Каша с Клюквой и Изюмом [Макдоналдс]",
        "Calories": "217 кКал",
        "Proteins": "4,6 г",
        "Fats": "4,1 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Овсяная Каша Стандартная [Макдоналдс]",
        "Calories": "150 кКал",
        "Proteins": "4 г",
        "Fats": "4 г",
        "Urglevodi": "23 г"
    },
    {
        "Title": "Омлет [Макдоналдс]",
        "Calories": "305 кКал",
        "Proteins": "18 г",
        "Fats": "14 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Омлет с Беконом [Макдоналдс]",
        "Calories": "341 кКал",
        "Proteins": "19 г",
        "Fats": "17 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Омлет с Ветчиной [Макдоналдс]",
        "Calories": "344 кКал",
        "Proteins": "24 г",
        "Fats": "15 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Омлет Стандартный [Макдоналдс]",
        "Calories": "305 кКал",
        "Proteins": "18 г",
        "Fats": "14 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Омлеттер [Макдоналдс]",
        "Calories": "251 кКал",
        "Proteins": "13 г",
        "Fats": "13 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Острые Чикен Макнаггетс (6) [Макдоналдс]",
        "Calories": "284 кКал",
        "Proteins": "15 г",
        "Fats": "16 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Острые Чикен Макнаггетс (9) [Макдоналдс]",
        "Calories": "427 кКал",
        "Proteins": "22 г",
        "Fats": "24 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "Панини Тоскана [Макдоналдс]",
        "Calories": "616 кКал",
        "Proteins": "31 г",
        "Fats": "34 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Панини Тоскана без Соуса [Макдоналдс]",
        "Calories": "553 кКал",
        "Proteins": "30 г",
        "Fats": "28 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Печенье с Кусочками Шоколада [Макдоналдс]",
        "Calories": "345 кКал",
        "Proteins": "6 г",
        "Fats": "18 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Пирог с Вишней и Ревенем [Макдоналдс]",
        "Calories": "175 кКал",
        "Proteins": "2 г",
        "Fats": "9,7 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Пирог с Вишней и Ревенем [Макдоналдс]",
        "Calories": "291 кКал",
        "Proteins": "3,4 г",
        "Fats": "16,2 г",
        "Urglevodi": "32,3 г"
    },
    {
        "Title": "Пирог Яблочный [Макдоналдс]",
        "Calories": "276 кКал",
        "Proteins": "3,1 г",
        "Fats": "14,6 г",
        "Urglevodi": "32,2 г"
    },
    {
        "Title": "Пирожное Чёрный Лес [Макдоналдс]",
        "Calories": "386 кКал",
        "Proteins": "3,8 г",
        "Fats": "26 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "Пирожок Клубника и Сливочный Сыр [Макдоналдс]",
        "Calories": "258 кКал",
        "Proteins": "2,9 г",
        "Fats": "15 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Пирожок Лесные Ягоды [Макдоналдс]",
        "Calories": "285 кКал",
        "Proteins": "3 г",
        "Fats": "16 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пирожок Малина Крем-Чиз [Макдоналдс]",
        "Calories": "273 кКал",
        "Proteins": "3,2 г",
        "Fats": "15 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пирожок Малина Крем-Чиз [Макдоналдс]",
        "Calories": "273 кКал",
        "Proteins": "3,2 г",
        "Fats": "15 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пирожок Маракуйя [Макдоналдс]",
        "Calories": "255 кКал",
        "Proteins": "2 г",
        "Fats": "13 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пирожок Маракуйя и Сливочный Сыр [Макдоналдс]",
        "Calories": "280 кКал",
        "Proteins": "2,9 г",
        "Fats": "15 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пирожок по-Итальянски [Макдоналдс]",
        "Calories": "163 кКал",
        "Proteins": "3,2 г",
        "Fats": "6,6 г",
        "Urglevodi": "23 г"
    },
    {
        "Title": "Пирожок Пряное Яблоко [Макдоналдс]",
        "Calories": "232 кКал",
        "Proteins": "2,8 г",
        "Fats": "11 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Пирожок с Вишней [Макдоналдс]",
        "Calories": "249 кКал",
        "Proteins": "2,8 г",
        "Fats": "12 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Пирожок с Карельской Черникой [Макдоналдс]",
        "Calories": "255 кКал",
        "Proteins": "2,7 г",
        "Fats": "12 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Пирожок с Картофелем и Грибами [Макдоналдс]",
        "Calories": "130 кКал",
        "Proteins": "3 г",
        "Fats": "6 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Пирожок с Персиком [Макдоналдс]",
        "Calories": "189 кКал",
        "Proteins": "3 г",
        "Fats": "7,7 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Пирожок с Яблоком и Корицей [Макдоналдс]",
        "Calories": "166 кКал",
        "Proteins": "3,3 г",
        "Fats": "7,7 г",
        "Urglevodi": "21 г"
    },
    {
        "Title": "Пирожок Черная Смородина [Макдоналдс]",
        "Calories": "259 кКал",
        "Proteins": "2,9 г",
        "Fats": "12 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Пита Грик [Макдоналдс]",
        "Calories": "286 кКал",
        "Proteins": "13 г",
        "Fats": "14 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Пита Грик с Говяжьей Котлетой [Макдоналдс]",
        "Calories": "287 кКал",
        "Proteins": "13 г",
        "Fats": "14 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Пита Грик с Куриной Котлетой [Макдоналдс]",
        "Calories": "260 кКал",
        "Proteins": "14 г",
        "Fats": "9,4 г",
        "Urglevodi": "29 г"
    },
    {
        "Title": "Премиальный Яблочный Пирог [Макдоналдс]",
        "Calories": "331 кКал",
        "Proteins": "3,1 г",
        "Fats": "9 г",
        "Urglevodi": "57 г"
    },
    {
        "Title": "Профитроли [Макдоналдс]",
        "Calories": "135 кКал",
        "Proteins": "1,4 г",
        "Fats": "8,9 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Пряный Чай Латте [Макдоналдс]",
        "Calories": "305 кКал",
        "Proteins": "8 г",
        "Fats": "10 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Рич Лимониада [Макдоналдс]",
        "Calories": "141 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Рождественский пирожок Пряное яблоко [Макдоналдс]",
        "Calories": "232 кКал",
        "Proteins": "2,8 г",
        "Fats": "11 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Рождественский Ягодный Пунш [Макдоналдс]",
        "Calories": "79 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Ролл с Креветками [Макдоналдс]",
        "Calories": "359 кКал",
        "Proteins": "11 г",
        "Fats": "11 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Роял Бекон [Макдоналдс]",
        "Calories": "548 кКал",
        "Proteins": "33 г",
        "Fats": "30 г",
        "Urglevodi": "36 г"
    },
    {
        "Title": "Роял Де Люкс [Макдоналдс]",
        "Calories": "570 кКал",
        "Proteins": "31 г",
        "Fats": "31 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Роял Чизбургер [Макдоналдс]",
        "Calories": "514 кКал",
        "Proteins": "30 г",
        "Fats": "26 г",
        "Urglevodi": "38 г"
    },
    {
        "Title": "Рулетики с Творогом, Изюмом и Курагой (3) [Макдоналдс]",
        "Calories": "211 кКал",
        "Proteins": "7 г",
        "Fats": "9,6 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Салат Овощной (без Заправки) [Макдоналдс]",
        "Calories": "45 кКал",
        "Proteins": "2 г",
        "Fats": "0 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Салат Овощной [Макдоналдс]",
        "Calories": "68 кКал",
        "Proteins": "2,5 г",
        "Fats": "3,9 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Салат Овощной McDonalds [Макдоналдс]",
        "Calories": "60 кКал",
        "Proteins": "2 г",
        "Fats": "3 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Салат Цезарь (без Заправки) [Макдоналдс]",
        "Calories": "283 кКал",
        "Proteins": "21 г",
        "Fats": "16 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Салат Цезарь (без Заправки) [Макдоналдс]",
        "Calories": "283 кКал",
        "Proteins": "21 г",
        "Fats": "16 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Салат Цезарь [Макдоналдс]",
        "Calories": "283 кКал",
        "Proteins": "21 г",
        "Fats": "16 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Салат Цезарь McDonalds [Макдоналдс]",
        "Calories": "190 кКал",
        "Proteins": "15 г",
        "Fats": "10 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Салат Цезарь без Заправки [Макдоналдс]",
        "Calories": "195 кКал",
        "Proteins": "15 г",
        "Fats": "10 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Салат Цезарь с Курицей [Макдоналдс]",
        "Calories": "283 кКал",
        "Proteins": "21 г",
        "Fats": "16 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Салатная Заправка 1000 Островов [Макдоналдс]",
        "Calories": "204 кКал",
        "Proteins": "1,1 г",
        "Fats": "19,5 г",
        "Urglevodi": "6,6 г"
    },
    {
        "Title": "Салатная Заправка Масло и Винный Уксус [Макдоналдс]",
        "Calories": "105 кКал",
        "Proteins": "0 г",
        "Fats": "11 г",
