Продукт,Калорийность,Белки,Жиры,Углеводы
    {
        "Title": "Йогурт 1,25% жирности, 5% белка, с витамином D, ванильный",
        "Calories": "85 кКал",
        "Proteins": "4,93 г",
        "Fats": "1,25 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Йогурт 1,25% жирности, ванильный, с низкокалорийным подсластителем",
        "Calories": "86 кКал",
        "Proteins": "4,93 г",
        "Fats": "1,25 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Йогурт 1,4% жирности, 4,9% белка, фруктовый",
        "Calories": "105 кКал",
        "Proteins": "4,86 г",
        "Fats": "1,41 г",
        "Urglevodi": "18,6 г"
    },
    {
        "Title": "Йогурт 1,4% жирности, фруктовый, с низкокалорийным подсластителем",
        "Calories": "105 кКал",
        "Proteins": "4,86 г",
        "Fats": "1,41 г",
        "Urglevodi": "18,6 г"
    },
    {
        "Title": "Йогурт 1,4% жирности, фруктовый, с низкокалорийным подсластителем, с витамином D",
        "Calories": "105 кКал",
        "Proteins": "4,86 г",
        "Fats": "1,41 г",
        "Urglevodi": "18,6 г"
    },
    {
        "Title": "Йогурт 1,5% жирности, 4,1% белка, натуральный",
        "Calories": "57 кКал",
        "Proteins": "4,1 г",
        "Fats": "1,5 г",
        "Urglevodi": "5,9 г"
    },
    {
        "Title": "Йогурт 1,5% жирности, 4% белка, плодово-ягодный",
        "Calories": "90 кКал",
        "Proteins": "4 г",
        "Fats": "1,5 г",
        "Urglevodi": "14,3 г"
    },
    {
        "Title": "Йогурт 1,5% жирности, 5,25% белка, натуральный",
        "Calories": "63 кКал",
        "Proteins": "5,25 г",
        "Fats": "1,55 г",
        "Urglevodi": "7,04 г"
    },
    {
        "Title": "Йогурт 1,5% жирности, 5% белка, сладкий",
        "Calories": "70 кКал",
        "Proteins": "5 г",
        "Fats": "1,5 г",
        "Urglevodi": "8,5 г"
    },
    {
        "Title": "Йогурт 1% жирности, 4,4% белка, фруктовый",
        "Calories": "102 кКал",
        "Proteins": "4,37 г",
        "Fats": "1,08 г",
        "Urglevodi": "19,05 г"
    },
    {
        "Title": "Йогурт 1% жирности, 4,4% белка, фруктовый, с витамином D",
        "Calories": "102 кКал",
        "Proteins": "4,37 г",
        "Fats": "1,08 г",
        "Urglevodi": "19,05 г"
    },
    {
        "Title": "Йогурт 3,2% жирности, 5% белка, натуральный",
        "Calories": "68 кКал",
        "Proteins": "5 г",
        "Fats": "3,2 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Йогурт 3,2% жирности, 5% белка, сладкий",
        "Calories": "87 кКал",
        "Proteins": "5 г",
        "Fats": "3,2 г",
        "Urglevodi": "8,5 г"
    },
    {
        "Title": "Йогурт 3,25% жирности, 3,5% белка, натуральный",
        "Calories": "61 кКал",
        "Proteins": "3,47 г",
        "Fats": "3,25 г",
        "Urglevodi": "4,66 г"
    },
    {
        "Title": "Йогурт 6% жирности, 5% белка, натуральный",
        "Calories": "92 кКал",
        "Proteins": "5 г",
        "Fats": "6 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Йогурт 6% жирности, 5% белка, сладкий",
        "Calories": "112 кКал",
        "Proteins": "5 г",
        "Fats": "6 г",
        "Urglevodi": "8,5 г"
    },
    {
        "Title": "Йогурт греческий 1,5% жирности, лимонный, CHOBANI",
        "Calories": "92 кКал",
        "Proteins": "7,75 г",
        "Fats": "1,47 г",
        "Urglevodi": "11,41 г"
    },
    {
        "Title": "Йогурт греческий 1,7% жирности, клубнично-банановый, CHOBANI",
        "Calories": "88 кКал",
        "Proteins": "8 г",
        "Fats": "1,71 г",
        "Urglevodi": "9,54 г"
    },
    {
        "Title": "Йогурт греческий 1,7% жирности, кокосовый, CHOBANI",
        "Calories": "92 кКал",
        "Proteins": "8,11 г",
        "Fats": "1,71 г",
        "Urglevodi": "10,54 г"
    },
    {
        "Title": "Йогурт греческий 1,8% жирности, ананасовый, CHOBANI",
        "Calories": "94 кКал",
        "Proteins": "7,05 г",
        "Fats": "1,82 г",
        "Urglevodi": "11,57 г"
    },
    {
        "Title": "Йогурт греческий 1,8% жирности, ягодный, CHOBANI",
        "Calories": "93 кКал",
        "Proteins": "8,26 г",
        "Fats": "1,83 г",
        "Urglevodi": "10,34 г"
    },
    {
        "Title": "Йогурт греческий 1,9% жирности, натуральный",
        "Calories": "73 кКал",
        "Proteins": "9,95 г",
        "Fats": "1,92 г",
        "Urglevodi": "3,94 г"
    },
    {
        "Title": "Йогурт греческий 1.7% жирности, абрикосовый, CHOBANI",
        "Calories": "93 кКал",
        "Proteins": "7,22 г",
        "Fats": "1,71 г",
        "Urglevodi": "11,55 г"
    },
    {
        "Title": "Йогурт греческий 2,5% жирности, ванильный",
        "Calories": "95 кКал",
        "Proteins": "8,64 г",
        "Fats": "2,5 г",
        "Urglevodi": "9,54 г"
    },
    {
        "Title": "Йогурт греческий 2,6% жирности , клубничный",
        "Calories": "105 кКал",
        "Proteins": "8,17 г",
        "Fats": "2,57 г",
        "Urglevodi": "11,29 г"
    },
    {
        "Title": "Йогурт греческий 2,9% жирности, клубничный, DANNON OIKOS",
        "Calories": "106 кКал",
        "Proteins": "8,25 г",
        "Fats": "2,92 г",
        "Urglevodi": "10,67 г"
    },
    {
        "Title": "Йогурт греческий 3% жирности, фруктовый",
        "Calories": "106 кКал",
        "Proteins": "7,33 г",
        "Fats": "3 г",
        "Urglevodi": "12,29 г"
    },
    {
        "Title": "Йогурт греческий 4% жирности, натуральный, CHOBANI",
        "Calories": "82 кКал",
        "Proteins": "8,24 г",
        "Fats": "4,01 г",
        "Urglevodi": "2,44 г"
    },
    {
        "Title": "Йогурт греческий 5% жирности, натуральный",
        "Calories": "97 кКал",
        "Proteins": "9 г",
        "Fats": "5 г",
        "Urglevodi": "3,98 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный клубничный",
        "Calories": "82 кКал",
        "Proteins": "8,05 г",
        "Fats": "0,15 г",
        "Urglevodi": "11,47 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный малиновый",
        "Calories": "78 кКал",
        "Proteins": "8,64 г",
        "Fats": "0,18 г",
        "Urglevodi": "9,87 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный натуральный",
        "Calories": "59 кКал",
        "Proteins": "10,19 г",
        "Fats": "0,39 г",
        "Urglevodi": "3,6 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, ванильный, CHOBANI",
        "Calories": "71 кКал",
        "Proteins": "9,07 г",
        "Fats": "0,22 г",
        "Urglevodi": "7,79 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, ванильный, DANNON OIKOS",
        "Calories": "85 кКал",
        "Proteins": "8,12 г",
        "Fats": "0,14 г",
        "Urglevodi": "12,22 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, клубничный, DANNON OIKOS",
        "Calories": "84 кКал",
        "Proteins": "8,03 г",
        "Fats": "0,22 г",
        "Urglevodi": "12,13 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, лимонный, CHOBANI",
        "Calories": "78 кКал",
        "Proteins": "8,62 г",
        "Fats": "0,15 г",
        "Urglevodi": "10,16 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, малиновый, CHOBANI",
        "Calories": "81 кКал",
        "Proteins": "7,65 г",
        "Fats": "0,22 г",
        "Urglevodi": "11,48 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, натуральный, CHOBANI",
        "Calories": "54 кКал",
        "Proteins": "9,53 г",
        "Fats": "0,24 г",
        "Urglevodi": "3,23 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, персиковый, CHOBANI",
        "Calories": "80 кКал",
        "Proteins": "7,76 г",
        "Fats": "0,11 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, с гранатом, CHOBANI",
        "Calories": "80 кКал",
        "Proteins": "7,45 г",
        "Fats": "0,18 г",
        "Urglevodi": "11,33 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, с ежевикой, CHOBANI",
        "Calories": "95 кКал",
        "Proteins": "7,54 г",
        "Fats": "0,37 г",
        "Urglevodi": "15,03 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, с клубникой, CHOBANI",
        "Calories": "79 кКал",
        "Proteins": "7,28 г",
        "Fats": "0,23 г",
        "Urglevodi": "11,46 г"
    },
    {
        "Title": "Йогурт греческий обезжиренный, черничный, CHOBANI",
        "Calories": "82 кКал",
        "Proteins": "7,23 г",
        "Fats": "0,24 г",
        "Urglevodi": "12,28 г"
    },
    {
        "Title": "Йогурт замороженный, 2,5% жирности (вкусы кроме шоколадного)",
        "Calories": "139 кКал",
        "Proteins": "8 г",
        "Fats": "2,5 г",
        "Urglevodi": "21 г"
    },
    {
        "Title": "Йогурт замороженный, обезжиренный, с низкокалорийным подсластителем  (вкусы кроме шоколадного)",
        "Calories": "104 кКал",
        "Proteins": "4,4 г",
        "Fats": "0,8 г",
        "Urglevodi": "17,7 г"
    },
    {
        "Title": "Йогурт обезжиренный, 5,7% белка, натуральный",
        "Calories": "56 кКал",
        "Proteins": "5,73 г",
        "Fats": "0,18 г",
        "Urglevodi": "7,68 г"
    },
    {
        "Title": "Йогурт обезжиренный, ванильный",
        "Calories": "78 кКал",
        "Proteins": "2,94 г",
        "Fats": "0 г",
        "Urglevodi": "17,04 г"
    },
    {
        "Title": "Йогурт обезжиренный, ванильный или лимонный , с низкокалорийным подсластителем, с витамином D",
        "Calories": "43 кКал",
        "Proteins": "3,86 г",
        "Fats": "0,18 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Йогурт обезжиренный, ванильный или лимонный, с низкокалорийным подсластителем",
        "Calories": "43 кКал",
        "Proteins": "3,86 г",
        "Fats": "0,18 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Йогурт обезжиренный, фруктовый",
        "Calories": "95 кКал",
        "Proteins": "4,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Йогурт обезжиренный, фруктовый, с витамином D",
        "Calories": "95 кКал",
        "Proteins": "4,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Йогурт обезжиренный, шоколадный",
        "Calories": "112 кКал",
        "Proteins": "3,53 г",
        "Fats": "0 г",
        "Urglevodi": "22,33 г"
    },
    {
        "Title": "Йогурт обезжиренный, шоколадный, с витамином D",
        "Calories": "112 кКал",
        "Proteins": "3,53 г",
        "Fats": "0 г",
        "Urglevodi": "22,33 г"
    },
    {
        "Title": "Йогурт питьевой  2,5% жирности, с фруктовым наполнителем",
        "Calories": "86 кКал",
        "Proteins": "2,8 г",
        "Fats": "2,5 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Йогурт питьевой 1,5% жирности, с фруктовым наполнителем",
        "Calories": "78 кКал",
        "Proteins": "3 г",
        "Fats": "1,5 г",
        "Urglevodi": "13 г"
    },
    {
        "Title": "Йогурт питьевой 1% жирности, с фруктовым наполнителем",
        "Calories": "71 кКал",
        "Proteins": "2,7 г",
        "Fats": "1 г",
        "Urglevodi": "12,2 г"
    },
    {
        "Title": "Йогурт питьевой клубничный 0,9% жирности, витаминизированный, LIFEWAY",
        "Calories": "62 кКал",
        "Proteins": "3,39 г",
        "Fats": "0,9 г",
        "Urglevodi": "10,2 г"
    },
    {
        "Title": "Йогурт сублимационной сушки",
        "Calories": "534 кКал",
        "Proteins": "16 г",
        "Fats": "36 г",
        "Urglevodi": "38,1 г"
    },
    {
        "Title": "Йогурт сублимационной сушки, плодово-ягодный",
        "Calories": "484 кКал",
        "Proteins": "16 г",
        "Fats": "26 г",
        "Urglevodi": "48,5 г"
    },
    {
        "Title": "Йогурт сублимационной сушки, сладкий",
        "Calories": "491 кКал",
        "Proteins": "16 г",
        "Fats": "27,5 г",
        "Urglevodi": "47,3 г"
    },
    {
        "Title": "Какао с молоком, напиток",
        "Calories": "77 кКал",
        "Proteins": "3,52 г",
        "Fats": "2,34 г",
        "Urglevodi": "9,74 г"
    },
    {
        "Title": "Какао со сгущенным молоком и сахаром, консервы",
        "Calories": "321 кКал",
        "Proteins": "8,2 г",
        "Fats": "7,5 г",
        "Urglevodi": "51,6 г"
    },
    {
        "Title": "Какао со сгущенными сливками, консервы",
        "Calories": "356 кКал",
        "Proteins": "8,2 г",
        "Fats": "15,5 г",
        "Urglevodi": "48,3 г"
    },
    {
        "Title": "Кефир 1% жирности",
        "Calories": "40 кКал",
        "Proteins": "3 г",
        "Fats": "1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Кефир 1% жирности, витаминизированный, LIFEWAY",
        "Calories": "43 кКал",
        "Proteins": "3,79 г",
        "Fats": "1,02 г",
        "Urglevodi": "4,77 г"
    },
    {
        "Title": "Кефир 2,5% жирности",
        "Calories": "53 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Кефир 3,2% жирности",
        "Calories": "59 кКал",
        "Proteins": "2,9 г",
        "Fats": "3,2 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Кефир обезжиренный",
        "Calories": "31 кКал",
        "Proteins": "3 г",
        "Fats": "0,05 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Кислая сквашенная кремовая заправка, без молочного жира",
        "Calories": "178 кКал",
        "Proteins": "3,25 г",
        "Fats": "16,57 г",
        "Urglevodi": "4,68 г"
    },
    {
        "Title": "Кофе натуральный со сгущенным молоком, консервы",
        "Calories": "312 кКал",
        "Proteins": "8,4 г",
        "Fats": "8,6 г",
        "Urglevodi": "53 г"
    },
    {
        "Title": "Кумыс из кобыльего молока",
        "Calories": "50 кКал",
        "Proteins": "2,1 г",
        "Fats": "1,9 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Кумыс коровий, нежирный",
        "Calories": "41 кКал",
        "Proteins": "3 г",
        "Fats": "0,05 г",
        "Urglevodi": "6,3 г"
    },
    {
        "Title": "Масло сливочное «Вологодское»",
        "Calories": "748 кКал",
        "Proteins": "0,5 г",
        "Fats": "82,5 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Масло сливочное 55% жирности",
        "Calories": "499 кКал",
        "Proteins": "3,3 г",
        "Fats": "55,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло сливочное 55% жирности, соленое",
        "Calories": "499 кКал",
        "Proteins": "3,3 г",
        "Fats": "55,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло сливочное 60% жирности, высокобелковое",
        "Calories": "567 кКал",
        "Proteins": "5,1 г",
        "Fats": "60 г",
        "Urglevodi": "1,8 г"
    },
    {
        "Title": "Масло сливочное 61,5% жирности, бутербродное",
        "Calories": "566 кКал",
        "Proteins": "1,3 г",
        "Fats": "61,5 г",
        "Urglevodi": "1,7 г"
    },
    {
        "Title": "Масло сливочное 71,5% жирности, крестьянское соленое",
        "Calories": "647 кКал",
        "Proteins": "0,8 г",
        "Fats": "71,5 г",
        "Urglevodi": "1,3 г"
    },
    {
        "Title": "Масло сливочное 72,5% жирности, крестьянское",
        "Calories": "661 кКал",
        "Proteins": "0,8 г",
        "Fats": "72,5 г",
        "Urglevodi": "1,3 г"
    },
    {
        "Title": "Масло сливочное 75% жирности, обогащённое витамином Е",
        "Calories": "683 кКал",
        "Proteins": "0,7 г",
        "Fats": "75 г",
        "Urglevodi": "1,3 г"
    },
    {
        "Title": "Масло сливочное 77% жирности, любительское соленое",
        "Calories": "700 кКал",
        "Proteins": "0,7 г",
        "Fats": "77 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Масло сливочное 78% жирности, любительское",
        "Calories": "709 кКал",
        "Proteins": "0,7 г",
        "Fats": "78 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Масло сливочное 81% жирности",
        "Calories": "717 кКал",
        "Proteins": "0,85 г",
        "Fats": "81,11 г",
        "Urglevodi": "0,06 г"
    },
    {
        "Title": "Масло сливочное 81% жирности, соленое",
        "Calories": "717 кКал",
        "Proteins": "0,85 г",
        "Fats": "81,11 г",
        "Urglevodi": "0,06 г"
    },
    {
        "Title": "Масло сливочное 82,5% жирности, традиционное (в т.ч. Вологодское)",
        "Calories": "748 кКал",
        "Proteins": "0,5 г",
        "Fats": "82,5 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Масло сливочное взбитое 78,3% жирности, соленое",
        "Calories": "731 кКал",
        "Proteins": "0,49 г",
        "Fats": "78,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло сливочное топлёное",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло сливочное топленое, 99% жирности",
        "Calories": "892 кКал",
        "Proteins": "0,2 г",
        "Fats": "99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молоко 1,5% жирности, пастеризованное",
        "Calories": "45 кКал",
        "Proteins": "3 г",
        "Fats": "1,5 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 1,5% жирности, стерилизованное",
        "Calories": "45 кКал",
        "Proteins": "3 г",
        "Fats": "1,5 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 1%  жирности, с добавлением сухого обезжиренного молока, с витаминами A и D",
        "Calories": "43 кКал",
        "Proteins": "3,48 г",
        "Fats": "0,97 г",
        "Urglevodi": "4,97 г"
    },
    {
        "Title": "Молоко 1% жирности",
        "Calories": "42 кКал",
        "Proteins": "3,37 г",
        "Fats": "0,97 г",
        "Urglevodi": "4,99 г"
    },
    {
        "Title": "Молоко 1% жирности высокобелковое",
        "Calories": "52 кКал",
        "Proteins": "4,3 г",
        "Fats": "1 г",
        "Urglevodi": "6,4 г"
    },
    {
        "Title": "Молоко 1% жирности высокобелковое, с витаминами A и D",
        "Calories": "48 кКал",
        "Proteins": "3,93 г",
        "Fats": "1,17 г",
        "Urglevodi": "5,52 г"
    },
    {
        "Title": "Молоко 1% жирности, с витаминами A и D",
        "Calories": "42 кКал",
        "Proteins": "3,37 г",
        "Fats": "0,97 г",
        "Urglevodi": "4,99 г"
    },
    {
        "Title": "Молоко 1% жирности, топленое",
        "Calories": "40 кКал",
        "Proteins": "3 г",
        "Fats": "1 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 2,5% жирности, пастеризованное",
        "Calories": "54 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 2,5% жирности, стерилизованное",
        "Calories": "54 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 2% жирности",
        "Calories": "50 кКал",
        "Proteins": "3,3 г",
        "Fats": "1,98 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 2% жирности, высокобелковое",
        "Calories": "56 кКал",
        "Proteins": "3,95 г",
        "Fats": "1,98 г",
        "Urglevodi": "5,49 г"
    },
    {
        "Title": "Молоко 2% жирности, высокобелковое, с витаминами A и D",
        "Calories": "56 кКал",
        "Proteins": "3,95 г",
        "Fats": "1,98 г",
        "Urglevodi": "5,49 г"
    },
    {
        "Title": "Молоко 2% жирности, с витаминами A и D",
        "Calories": "50 кКал",
        "Proteins": "3,3 г",
        "Fats": "1,98 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 2% жирности, с добавлением сухого обезжиренного молока, с витаминами A и D",
        "Calories": "51 кКал",
        "Proteins": "3,48 г",
        "Fats": "1,92 г",
        "Urglevodi": "4,97 г"
    },
    {
        "Title": "Молоко 3,2% жирности, пастеризованное",
        "Calories": "60 кКал",
        "Proteins": "2,9 г",
        "Fats": "3,2 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 3,2% жирности, стерилизованное",
        "Calories": "60 кКал",
        "Proteins": "3 г",
        "Fats": "3,2 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 3,25% жирности",
        "Calories": "61 кКал",
        "Proteins": "3,15 г",
        "Fats": "3,27 г",
        "Urglevodi": "4,78 г"
    },
    {
        "Title": "Молоко 3,25% жирности, с витамином D",
        "Calories": "61 кКал",
        "Proteins": "3,15 г",
        "Fats": "3,25 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко 3,5% жирности, пастеризованное",
        "Calories": "62 кКал",
        "Proteins": "2,9 г",
        "Fats": "3,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 3,5% жирности, со сниженным содержанием натрия",
        "Calories": "61 кКал",
        "Proteins": "3,1 г",
        "Fats": "3,46 г",
        "Urglevodi": "4,46 г"
    },
    {
        "Title": "Молоко 3,5% жирности, стерилизованное",
        "Calories": "63 кКал",
        "Proteins": "3 г",
        "Fats": "3,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 3% жирности, стерилизованное",
        "Calories": "58 кКал",
        "Proteins": "2,9 г",
        "Fats": "3 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 4% жирности, топленое",
        "Calories": "67 кКал",
        "Proteins": "2,9 г",
        "Fats": "4 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко 6% жирности, топленое",
        "Calories": "84 кКал",
        "Proteins": "3 г",
        "Fats": "6 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Молоко буйволиное",
        "Calories": "106 кКал",
        "Proteins": "4 г",
        "Fats": "7,8 г",
        "Urglevodi": "4,9 г"
    },
    {
        "Title": "Молоко верблюжье",
        "Calories": "81,5 кКал",
        "Proteins": "4 г",
        "Fats": "5,1 г",
        "Urglevodi": "4,9 г"
    },
    {
        "Title": "Молоко грудное",
        "Calories": "70 кКал",
        "Proteins": "1,03 г",
        "Fats": "4,38 г",
        "Urglevodi": "6,89 г"
    },
    {
        "Title": "Молоко индийского буйвола",
        "Calories": "97 кКал",
        "Proteins": "3,75 г",
        "Fats": "6,89 г",
        "Urglevodi": "5,18 г"
    },
    {
        "Title": "Молоко кобылье",
        "Calories": "41 кКал",
        "Proteins": "2,2 г",
        "Fats": "1 г",
        "Urglevodi": "5,8 г"
    },
    {
        "Title": "Молоко козье",
        "Calories": "68 кКал",
        "Proteins": "3 г",
        "Fats": "4,2 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Молоко козье, с витамином D",
        "Calories": "69 кКал",
        "Proteins": "3,56 г",
        "Fats": "4,14 г",
        "Urglevodi": "4,45 г"
    },
    {
        "Title": "Молоко коровье сырое 3,6% жирности, фермерское (непастеризованное, нестрерилизованное, некипяченое)",
        "Calories": "65 кКал",
        "Proteins": "3,2 г",
        "Fats": "3,6 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко коровье сырое 3,7% жирности, фермерское",
        "Calories": "64 кКал",
        "Proteins": "3,28 г",
        "Fats": "3,66 г",
        "Urglevodi": "4,65 г"
    },
    {
        "Title": "Молоко обезжиренное",
        "Calories": "35 кКал",
        "Proteins": "3,37 г",
        "Fats": "0,18 г",
        "Urglevodi": "4,86 г"
    },
    {
        "Title": "Молоко обезжиренное, высокобелковое, с витаминами A и D",
        "Calories": "41 кКал",
        "Proteins": "3,96 г",
        "Fats": "0,25 г",
        "Urglevodi": "5,56 г"
    },
    {
        "Title": "Молоко обезжиренное, обогащенное кальцием",
        "Calories": "35 кКал",
        "Proteins": "3,4 г",
        "Fats": "0,18 г",
        "Urglevodi": "4,85 г"
    },
    {
        "Title": "Молоко обезжиренное, пастеризованное",
        "Calories": "32 кКал",
        "Proteins": "3 г",
        "Fats": "0,05 г",
        "Urglevodi": "4,9 г"
    },
    {
        "Title": "Молоко обезжиренное, с витаминами A и D",
        "Calories": "34 кКал",
        "Proteins": "3,37 г",
        "Fats": "0,08 г",
        "Urglevodi": "4,96 г"
    },
    {
        "Title": "Молоко обезжиренное, с добавлением сухого обезжиренного молока, с витаминами A и D",
        "Calories": "37 кКал",
        "Proteins": "3,57 г",
        "Fats": "0,25 г",
        "Urglevodi": "5,02 г"
    },
    {
        "Title": "Молоко обезжиренное, топленое",
        "Calories": "32 кКал",
        "Proteins": "3 г",
        "Fats": "0,05 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Молоко овечье",
        "Calories": "108 кКал",
        "Proteins": "5,98 г",
        "Fats": "7 г",
        "Urglevodi": "5,36 г"
    },
    {
        "Title": "Молоко овечье",
        "Calories": "111 кКал",
        "Proteins": "5,6 г",
        "Fats": "7,7 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Молоко с гидрогенизированным растительным маслом",
        "Calories": "63 кКал",
        "Proteins": "3,33 г",
        "Fats": "3,46 г",
        "Urglevodi": "4,74 г"
    },
    {
        "Title": "Молоко с маслами лауриновой кислоты",
        "Calories": "63 кКал",
        "Proteins": "3,33 г",
        "Fats": "3,4 г",
        "Urglevodi": "4,74 г"
    },
    {
        "Title": "Молоко сгущенное без сахара 2% жирности с витаминами A и D",
        "Calories": "107 кКал",
        "Proteins": "6,67 г",
        "Fats": "2 г",
        "Urglevodi": "15,74 г"
    },
    {
        "Title": "Молоко сгущенное без сахара 7,5% жирности, с витамином D",
        "Calories": "134 кКал",
        "Proteins": "6,81 г",
        "Fats": "7,56 г",
        "Urglevodi": "10,04 г"
    },
    {
        "Title": "Молоко сгущенное без сахара 7,5% жирности, с витамином А",
        "Calories": "134 кКал",
        "Proteins": "6,81 г",
        "Fats": "7,56 г",
        "Urglevodi": "10,04 г"
    },
    {
        "Title": "Молоко сгущенное без сахара 7,8% жирности, стерилизованное",
        "Calories": "138 кКал",
        "Proteins": "6,4 г",
        "Fats": "7,8 г",
        "Urglevodi": "10,3 г"
    },
    {
        "Title": "Молоко сгущенное без сахара 8,3% жирности, стерилизованное",
        "Calories": "144 кКал",
        "Proteins": "7 г",
        "Fats": "8,3 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Молоко сгущенное без сахара 9,5% жирности, стерилизованное",
        "Calories": "162 кКал",
        "Proteins": "8,3 г",
        "Fats": "9,5 г",
        "Urglevodi": "11,3 г"
    },
    {
        "Title": "Молоко сгущенное без сахара обезжиренное, с витаминами A и D",
        "Calories": "78 кКал",
        "Proteins": "7,55 г",
        "Fats": "0,2 г",
        "Urglevodi": "11,35 г"
    },
    {
        "Title": "Молоко сгущенное без сахара обезжиренное, стерилизованное",
        "Calories": "71 кКал",
        "Proteins": "6,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "10,8 г"
    },
    {
        "Title": "Молоко сгущенное с сахаром 2,5% жирности",
        "Calories": "271 кКал",
        "Proteins": "7,4 г",
        "Fats": "2,5 г",
        "Urglevodi": "54,6 г"
    },
    {
        "Title": "Молоко сгущенное с сахаром 5% жирности",
        "Calories": "295 кКал",
        "Proteins": "7,1 г",
        "Fats": "5 г",
        "Urglevodi": "55,2 г"
    },
    {
        "Title": "Молоко сгущенное с сахаром 8,5% жирности, цельное",
        "Calories": "328 кКал",
        "Proteins": "7,2 г",
        "Fats": "8,5 г",
        "Urglevodi": "55,5 г"
    },
    {
        "Title": "Молоко сгущенное с сахаром 8,7% жирности",
        "Calories": "321 кКал",
        "Proteins": "7,91 г",
        "Fats": "8,7 г",
        "Urglevodi": "54,4 г"
    },
    {
        "Title": "Молоко сгущенное с сахаром, \"Славянское\"",
        "Calories": "261 кКал",
        "Proteins": "7,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "57,1 г"
    },
    {
        "Title": "Молоко сгущенное с сахаром, обезжиренное",
        "Calories": "259 кКал",
        "Proteins": "7,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "56,8 г"
    },
    {
